ParticipantID,Condition,Trial,TargetID,Target_Position_X,Target_Position_Y,Target_Position_Z,Selection_Position_X,Selection_Position_Y,Selection_Position_Z,GripperTip_Position_X,GripperTip_Position_Y,GripperTip_Position_Z,Gripper_Position_X,Gripper_Position_Y,Gripper_Position_Z,Distance_Tip_to_Disk,Timestamp,Unnamed: 18
15,B_HumanHorizontal,1,8,-0.03202093,0.3352902,0.9000002,-0.04796635,0.3597409,0.9000003,-0.0479664,0.3597408,0.8743181,-0.05922751,0.3842955,0.7645946,0.02568216,202404051900468119,
15,B_HumanHorizontal,1,2,0.09346832,0.7626672,0.9000002,0.09689116,0.7622616,0.8995125,0.09689029,0.7622608,0.7999398,0.05654493,0.7318357,0.6988678,0.09957262,202404051901191995,
15,B_HumanHorizontal,1,7,-0.1473437,0.3879564,0.9000002,-0.1234202,0.4113772,0.9000001,-0.1234202,0.4113773,0.8401698,-0.1177258,0.4287877,0.7286646,0.05983023,202404051901388472,
15,B_HumanHorizontal,1,1,0.189282,0.6796442,0.9000002,0.168066,0.6852371,0.8997821,0.1680657,0.6852365,0.8000051,0.1285712,0.6626321,0.6965727,0.09977698,202404051901482151,
15,B_HumanHorizontal,1,6,-0.215886,0.4946102,0.9000002,-0.2002053,0.4708775,0.9,-0.2002053,0.4708777,0.8341287,-0.1910435,0.4779128,0.7217207,0.06587131,202404051902059637,
15,B_HumanHorizontal,1,0,0.2249999,0.5579999,0.9000002,0.2490551,0.5448809,0.9000001,0.2490551,0.5448809,0.8047786,0.1785617,0.5418361,0.7165152,0.09522153,202404051902218300,
15,B_HumanHorizontal,1,5,-0.215886,0.6213899,0.9000001,-0.1913647,0.6239473,0.9000002,-0.1913647,0.6239476,0.8043386,-0.2023332,0.6029748,0.6938448,0.09566163,202404051902400737,
15,B_HumanHorizontal,1,10,0.1892819,0.4363557,0.9000003,0.2134872,0.4230488,0.9000002,0.2134872,0.4230491,0.820259,0.1562339,0.4409606,0.7244978,0.07974111,202404051903001994,
15,B_HumanHorizontal,1,4,-0.1473438,0.7280436,0.9000001,-0.1233674,0.7460591,0.9000002,-0.1233674,0.7460591,0.8020011,-0.1453925,0.7083629,0.697776,0.097999,202404051903309354,
15,B_HumanHorizontal,1,9,0.09346824,0.3533328,0.9000002,0.06899457,0.3661392,0.9000003,0.06899455,0.3661395,0.8099694,0.0579006,0.3958269,0.7015048,0.0900308,202404051903431846,
15,B_HumanHorizontal,2,3,-0.03202091,0.7807097,0.9000001,-0.02950062,0.8010762,0.8997181,-0.02950056,0.8010762,0.7998777,-0.04762617,0.7600539,0.6961586,0.09984039,202404051906376764,
15,B_HumanHorizontal,2,8,-0.03202093,0.3352902,0.9000002,-0.01818581,0.3257683,0.9000003,-0.01818585,0.3257686,0.8998049,-0.03175837,0.3534802,0.7910997,0.000195359,202404051906429752,
15,B_HumanHorizontal,2,2,0.09346832,0.7626672,0.9000002,0.07032325,0.743932,0.9000002,0.07032322,0.7439321,0.850765,0.04158154,0.7211719,0.7438777,0.04923509,202404051907075459,
15,B_HumanHorizontal,2,7,-0.1473437,0.3879564,0.9000002,-0.1227461,0.3767509,0.9,-0.1227461,0.3767511,0.8762007,-0.09022393,0.4112755,0.7736367,0.02379936,202404051907258133,
15,B_HumanHorizontal,2,1,0.189282,0.6796442,0.9000002,0.1655692,0.677193,0.8998915,0.165569,0.6771924,0.8207608,0.1654186,0.6612766,0.7088873,0.07913066,202404051907382989,
15,B_HumanHorizontal,2,6,-0.215886,0.4946102,0.9000002,-0.1909964,0.4850246,0.9000001,-0.1909963,0.4850248,0.8362828,-0.1431461,0.5025483,0.7354253,0.06371725,202404051907462194,
15,B_HumanHorizontal,2,0,0.2249999,0.5579999,0.9000002,0.2000231,0.5689161,0.9000002,0.2000231,0.5689161,0.814544,0.2042243,0.5672732,0.7016338,0.08545627,202404051907511103,
15,B_HumanHorizontal,2,5,-0.215886,0.6213899,0.9000001,-0.2033317,0.6301414,0.8996091,-0.2033317,0.6301415,0.8001144,-0.1511851,0.6246464,0.7000167,0.0994947,202404051907575543,
15,B_HumanHorizontal,2,10,0.1892819,0.4363557,0.9000003,0.1848015,0.4598674,0.8998751,0.184802,0.4598666,0.82975,0.1966422,0.4689398,0.7177386,0.07012504,202404051908043453,
15,B_HumanHorizontal,2,4,-0.1473438,0.7280436,0.9000001,-0.1420824,0.7524149,0.9000003,-0.1420824,0.7524151,0.8134835,-0.1196503,0.7243438,0.706349,0.08651667,202404051908157624,
15,B_HumanHorizontal,2,9,0.09346824,0.3533328,0.9000002,0.06918889,0.3595943,0.9000002,0.06918888,0.3595943,0.868612,0.09041453,0.3837988,0.7602949,0.03138816,202404051908205946,
15,D_RobotHorizontal,1,3,-0.03202091,0.7807097,0.9000001,-0.02584546,0.7706062,0.8995738,-0.02584535,0.7706066,0.8005859,-0.02732513,0.7377838,0.692468,0.09898788,202404051911185469,
15,D_RobotHorizontal,1,8,-0.03202093,0.3352902,0.9000002,-0.03687155,0.3601798,0.9000003,-0.03687157,0.3601799,0.8376585,-0.02792948,0.3942389,0.7302853,0.06234176,202404051911239168,
15,D_RobotHorizontal,1,2,0.09346832,0.7626672,0.9000002,0.07373067,0.7396798,0.9000003,0.07373065,0.7396798,0.8006834,0.04904352,0.710192,0.6944287,0.09931692,202404051911352479,
15,D_RobotHorizontal,1,7,-0.1473437,0.3879564,0.9000002,-0.1253934,0.4119737,0.9000001,-0.1253934,0.4119738,0.886143,-0.1313895,0.4210998,0.7736721,0.01385704,202404051911431314,
15,D_RobotHorizontal,1,1,0.189282,0.6796442,0.9000002,0.1657028,0.6864191,0.899982,0.1657025,0.6864185,0.8165988,0.1389867,0.6685139,0.7082718,0.08338311,202404051911595755,
15,D_RobotHorizontal,1,6,-0.215886,0.4946102,0.9000002,-0.1926426,0.5108002,0.9000001,-0.1926426,0.5108003,0.8382328,-0.1736115,0.5188561,0.7271385,0.06176724,202404051912029163,
15,D_RobotHorizontal,1,0,0.2249999,0.5579999,0.9000002,0.2010181,0.5705805,0.9000002,0.201018,0.5705806,0.8078962,0.1601538,0.5846897,0.7034928,0.09210391,202404051912182997,
15,D_RobotHorizontal,1,5,-0.215886,0.6213899,0.9000001,-0.193539,0.639905,0.9000002,-0.193539,0.639905,0.8246859,-0.173181,0.6461535,0.7137105,0.07531425,202404051912473786,
15,D_RobotHorizontal,1,10,0.1892819,0.4363557,0.9000003,0.2050638,0.4614432,0.9000001,0.2050638,0.4614432,0.8273515,0.1729078,0.4710807,0.7194527,0.07264855,202404051913129261,
15,D_RobotHorizontal,1,4,-0.1473438,0.7280436,0.9000001,-0.122867,0.7099342,0.9000002,-0.122867,0.7099344,0.8337747,-0.1393352,0.6772411,0.7268685,0.06622542,202404051913290252,
15,D_RobotHorizontal,1,9,0.09346824,0.3533328,0.9000002,0.07172215,0.3665822,0.9000002,0.07172213,0.3665823,0.8167572,0.05307791,0.3973398,0.7096338,0.08324295,202404051913352507,
15,D_RobotHorizontal,2,3,-0.03202091,0.7807097,0.9000001,-0.03073493,0.791645,0.899566,-0.03073486,0.7916453,0.7998121,-0.03582271,0.7576354,0.6921715,0.09975391,202404051915175235,
15,D_RobotHorizontal,2,8,-0.03202093,0.3352902,0.9000002,-0.05640622,0.3228067,0.9000002,-0.05640623,0.3228068,0.8283889,-0.05633028,0.3659416,0.7239454,0.07161126,202404051915212623,
15,D_RobotHorizontal,2,2,0.09346832,0.7626672,0.9000002,0.07376375,0.7571028,0.8997269,0.07376292,0.757102,0.8118793,0.0427316,0.7310629,0.7063897,0.08784747,202404051915256463,
15,D_RobotHorizontal,2,7,-0.1473437,0.3879564,0.9000002,-0.1638218,0.4110153,0.9000002,-0.1638218,0.4110155,0.8179253,-0.1487963,0.438159,0.7092674,0.08207487,202404051915322315,
15,D_RobotHorizontal,2,1,0.189282,0.6796442,0.9000002,0.1986309,0.6995565,0.8997728,0.1986307,0.6995559,0.7999339,0.1431889,0.6986524,0.7014738,0.0998389,202404051915403914,
15,D_RobotHorizontal,2,6,-0.215886,0.4946102,0.9000002,-0.2189724,0.483505,0.8995701,-0.2189724,0.4835047,0.7997463,-0.1615233,0.4998731,0.7038263,0.09982375,202404051916102073,
15,D_RobotHorizontal,2,0,0.2249999,0.5579999,0.9000002,0.2253549,0.5822768,0.89989,0.225355,0.5822768,0.8314713,0.202479,0.5954106,0.721593,0.06841874,202404051916384420,
15,D_RobotHorizontal,2,5,-0.215886,0.6213899,0.9000001,-0.19495,0.6463553,0.9000003,-0.19495,0.6463555,0.805412,-0.1600647,0.6477768,0.6979408,0.09458822,202404051917016602,
15,D_RobotHorizontal,2,10,0.1892819,0.4363557,0.9000003,0.2140543,0.4115705,0.9000002,0.2140542,0.4115706,0.8070651,0.2031905,0.4495779,0.7012048,0.09293498,202404051917116458,
15,D_RobotHorizontal,2,4,-0.1473438,0.7280436,0.9000001,-0.1231424,0.7076318,0.9000001,-0.1231424,0.7076318,0.8243953,-0.1268344,0.7040836,0.7115114,0.07560477,202404051917202965,
15,D_RobotHorizontal,2,9,0.09346824,0.3533328,0.9000002,0.1179702,0.3297279,0.9000001,0.1179702,0.3297279,0.814974,0.1141165,0.3895513,0.719186,0.08502603,202404051917279947,
16,C_HumanVertical,1,3,-0.03202094,0.78071,0.9000002,-0.05676533,0.8017077,0.9000003,-0.05676392,0.8017069,0.8013422,-0.07100782,0.7793992,0.6914854,0.09865806,202404081424163644,
16,C_HumanVertical,1,8,-0.03202101,0.3352904,0.9000003,-0.007322183,0.3277212,0.9000002,-0.007320855,0.3277207,0.8527675,-0.008802751,0.3768888,0.7510361,0.04723271,202404081425114974,
16,C_HumanVertical,1,2,0.09346822,0.7626672,0.9000003,0.07865375,0.7521194,0.8996747,0.07865384,0.7521188,0.8003673,0.05366283,0.7443262,0.6904413,0.09930737,202404081425280107,
16,C_HumanVertical,1,7,-0.1473438,0.3879563,0.9000002,-0.1445682,0.3639181,0.8999306,-0.1445682,0.3639179,0.8812081,-0.1433898,0.4081916,0.7772492,0.01872247,202404081425522251,
16,C_HumanVertical,1,1,0.1892819,0.6796443,0.9000002,0.1985272,0.7045194,0.9000003,0.1985287,0.7045186,0.8209425,0.1740461,0.6906754,0.7114986,0.07905783,202404081426219248,
16,C_HumanVertical,1,6,-0.2158861,0.4946103,0.9000002,-0.2161726,0.4700556,0.89995,-0.2161726,0.4700556,0.8314692,-0.210566,0.5021562,0.7232698,0.06848084,202404081426475803,
16,C_HumanVertical,1,0,0.2249999,0.5580001,0.9000002,0.2098881,0.5828925,0.9000003,0.2098895,0.5828919,0.8366797,0.1973423,0.5798799,0.7244189,0.06332067,202404081427023304,
16,C_HumanVertical,1,5,-0.215886,0.62139,0.9000002,-0.1913315,0.5988392,0.9000003,-0.1913299,0.5988386,0.8271877,-0.1886662,0.6099259,0.7147645,0.07281262,202404081427208466,
16,C_HumanVertical,1,10,0.1892819,0.4363558,0.9000002,0.1649071,0.4590886,0.9000002,0.1649085,0.4590879,0.884878,0.1485942,0.4750279,0.774204,0.01512226,202404081427426033,
16,C_HumanVertical,1,4,-0.1473438,0.7280437,0.9000002,-0.1626497,0.734706,0.8996402,-0.1626501,0.7347059,0.8003408,-0.1606788,0.723237,0.6879414,0.09929939,202404081427526209,
16,C_HumanVertical,1,9,0.09346823,0.3533329,0.9000002,0.06950185,0.3762839,0.9000003,0.06950311,0.3762832,0.87415,0.06267998,0.40901,0.7662084,0.02585026,202404081428134490,
16,C_HumanVertical,2,3,-0.03202094,0.78071,0.9000002,-0.01172484,0.78407,0.8997293,-0.01172493,0.78407,0.8002773,-0.001348366,0.7667824,0.6890907,0.09945199,202404081430379779,
16,C_HumanVertical,2,8,-0.03202101,0.3352904,0.9000003,-0.007140644,0.3328746,0.9000003,-0.007139253,0.332874,0.8195454,-0.0234911,0.3818932,0.7190527,0.08045489,202404081430438305,
16,C_HumanVertical,2,2,0.09346822,0.7626672,0.9000003,0.06899573,0.7641803,0.8999379,0.06899578,0.7641798,0.8064466,0.05382477,0.7430122,0.6964884,0.09349129,202404081430540263,
16,C_HumanVertical,2,7,-0.1473438,0.3879563,0.9000002,-0.1461855,0.4109281,0.8998137,-0.1461855,0.4109279,0.8060287,-0.1372042,0.4489533,0.6999985,0.09378498,202404081431003293,
16,C_HumanVertical,2,1,0.1892819,0.6796443,0.9000002,0.1666811,0.6948615,0.9000002,0.1666824,0.6948607,0.8000509,0.1441828,0.6856045,0.6897011,0.09994934,202404081431085460,
16,C_HumanVertical,2,6,-0.2158861,0.4946103,0.9000002,-0.1928025,0.495727,0.8998286,-0.1928024,0.4957269,0.8525103,-0.181971,0.5138567,0.7415013,0.04731835,202404081431265702,
16,C_HumanVertical,2,0,0.2249999,0.5580001,0.9000002,0.2008098,0.5743601,0.9000003,0.2008111,0.5743594,0.8335819,0.1808838,0.5771489,0.7223876,0.06641843,202404081431522833,
16,C_HumanVertical,2,5,-0.215886,0.62139,0.9000002,-0.235368,0.5967972,0.9000002,-0.2353664,0.5967967,0.8131126,-0.2206023,0.6010966,0.701164,0.0868876,202404081432078449,
16,C_HumanVertical,2,10,0.1892819,0.4363558,0.9000002,0.1997309,0.460065,0.9000003,0.1997324,0.4600645,0.836006,0.1840757,0.4777123,0.7254962,0.06399418,202404081432224824,
16,C_HumanVertical,2,4,-0.1473438,0.7280437,0.9000002,-0.1233119,0.7196489,0.9000002,-0.1233104,0.7196482,0.8209704,-0.1189767,0.7050118,0.7090061,0.07902975,202404081432460778,
16,C_HumanVertical,2,9,0.09346823,0.3533329,0.9000002,0.1175439,0.3407812,0.9000003,0.1175453,0.3407808,0.8446604,0.1130194,0.3771797,0.7377791,0.0553399,202404081432557940,
16,A_Baseline,1,3,-0.03202094,0.78071,0.9000002,-0.03425184,0.7840818,0.8995128,-0.034252,0.7840818,0.7999825,-0.03663412,0.7548736,0.6908484,0.09953028,202404081439322579,
16,A_Baseline,1,8,-0.03202101,0.3352904,0.9000003,-0.05621774,0.3374114,0.8999287,-0.0562178,0.3374118,0.8878889,-0.06138857,0.3729035,0.7807321,0.01203987,202404081439389752,
16,A_Baseline,1,2,0.09346822,0.7626672,0.9000003,0.08378945,0.7642093,0.899546,0.08378951,0.7642087,0.7998603,0.071872,0.7367735,0.690891,0.09968571,202404081440051269,
16,A_Baseline,1,7,-0.1473438,0.3879563,0.9000002,-0.1229427,0.3701201,0.9000002,-0.1229412,0.3701197,0.8078725,-0.07503153,0.4108501,0.7139862,0.09212761,202404081440221956,
16,A_Baseline,1,1,0.1892819,0.6796443,0.9000002,0.1651749,0.6936426,0.9000002,0.1651761,0.6936417,0.8187386,0.1501691,0.6758711,0.7081586,0.08126156,202404081440348008,
16,A_Baseline,1,6,-0.2158861,0.4946103,0.9000002,-0.2271287,0.5111311,0.8997095,-0.2271286,0.5111312,0.8008512,-0.206834,0.5277694,0.6909408,0.09885819,202404081440457357,
16,A_Baseline,1,0,0.2249999,0.5580001,0.9000002,0.2012835,0.5797873,0.9000002,0.2012848,0.5797867,0.8337716,0.1825386,0.5795447,0.7223378,0.06622851,202404081440538252,
16,A_Baseline,1,5,-0.215886,0.62139,0.9000002,-0.1930431,0.6384579,0.9000002,-0.1930415,0.6384573,0.8407984,-0.1757213,0.6299272,0.7294599,0.05920187,202404081441015164,
16,A_Baseline,1,10,0.1892819,0.4363558,0.9000002,0.165089,0.4233141,0.9000003,0.1650903,0.4233135,0.8385187,0.1540823,0.4451768,0.728202,0.06148159,202404081441065152,
16,A_Baseline,1,4,-0.1473438,0.7280437,0.9000002,-0.1227366,0.74707,0.9000002,-0.122735,0.7470691,0.8059152,-0.111898,0.7220433,0.6962553,0.09408495,202404081441138756,
16,A_Baseline,1,9,0.09346823,0.3533329,0.9000002,0.1039937,0.3291399,0.9000003,0.1039952,0.3291392,0.805306,0.09754411,0.368943,0.6997454,0.09469429,202404081441203364,
16,A_Baseline,2,3,-0.03202094,0.78071,0.9000002,-0.05615249,0.7913678,0.9000001,-0.05615102,0.791367,0.8140613,-0.06357311,0.7674195,0.7038777,0.08593879,202404081441399304,
16,A_Baseline,2,8,-0.03202101,0.3352904,0.9000003,-0.007208521,0.3490879,0.9000002,-0.007207211,0.3490875,0.8514588,-0.008264505,0.3869277,0.744988,0.04854131,202404081441442428,
16,A_Baseline,2,2,0.09346822,0.7626672,0.9000003,0.06901132,0.7434786,0.9000003,0.06901283,0.7434778,0.81247,0.06111702,0.7195013,0.7023256,0.08753034,202404081442026563,
16,A_Baseline,2,7,-0.1473438,0.3879563,0.9000002,-0.1229227,0.3787706,0.9000002,-0.1229212,0.3787701,0.8286998,-0.1088176,0.4134542,0.722083,0.07130037,202404081442078410,
16,A_Baseline,2,1,0.1892819,0.6796443,0.9000002,0.1846392,0.7028315,0.8998531,0.1846397,0.7028309,0.807579,0.1640668,0.6851829,0.6978781,0.09227405,202404081442164097,
16,A_Baseline,2,6,-0.2158861,0.4946103,0.9000002,-0.1922004,0.4802046,0.9000002,-0.1921989,0.480204,0.8004002,-0.1680254,0.5016699,0.6921234,0.09960001,202404081442207291,
16,A_Baseline,2,0,0.2249999,0.5580001,0.9000002,0.2020509,0.5458235,0.9000003,0.2020522,0.5458229,0.8344839,0.1784924,0.5512964,0.7241027,0.06551647,202404081442287286,
16,A_Baseline,2,5,-0.215886,0.62139,0.9000002,-0.2005277,0.645212,0.9000003,-0.200526,0.6452112,0.8306168,-0.1843369,0.6374121,0.7190548,0.06938345,202404081442354596,
16,A_Baseline,2,10,0.1892819,0.4363558,0.9000002,0.1827461,0.4579069,0.8997937,0.1827469,0.457907,0.8135921,0.1773874,0.4744676,0.701941,0.08620162,202404081443049198,
16,A_Baseline,2,4,-0.1473438,0.7280437,0.9000002,-0.1485009,0.7033274,0.9000003,-0.1484994,0.7033268,0.8259673,-0.1410031,0.688136,0.7142441,0.07403302,202404081443144659,
16,A_Baseline,2,9,0.09346823,0.3533329,0.9000002,0.1145521,0.3767486,0.9000003,0.1145534,0.3767479,0.8198536,0.1006145,0.409394,0.7125738,0.0801467,202404081443193246,
16,D_RobotHorizontal,1,3,-0.03202094,0.78071,0.9000002,-0.05661534,0.7796826,0.8999661,-0.05661543,0.7796823,0.8054715,-0.06094056,0.751445,0.696142,0.09449451,202404081447161430,
16,D_RobotHorizontal,1,8,-0.03202101,0.3352904,0.9000003,-0.05680985,0.348352,0.9000002,-0.05680842,0.3483513,0.8554599,-0.06807965,0.3866276,0.7497388,0.0445403,202404081447225586,
16,D_RobotHorizontal,1,2,0.09346822,0.7626672,0.9000003,0.09590233,0.761139,0.8995107,0.09590235,0.7611381,0.7997248,0.07409558,0.7378523,0.6913217,0.09978592,202404081447321257,
16,D_RobotHorizontal,1,7,-0.1473438,0.3879563,0.9000002,-0.1228256,0.3815233,0.9000002,-0.1228242,0.3815227,0.82542,-0.123855,0.4175551,0.7183237,0.07458013,202404081447371281,
16,D_RobotHorizontal,1,1,0.1892819,0.6796443,0.9000002,0.1986173,0.7042778,0.9000003,0.1986188,0.7042769,0.8013269,0.1688106,0.6920626,0.6930158,0.09867334,202404081447460955,
16,D_RobotHorizontal,1,6,-0.2158861,0.4946103,0.9000002,-0.240562,0.4993239,0.9000002,-0.2405604,0.4993233,0.8014248,-0.2287183,0.5196673,0.690904,0.09857539,202404081447547484,
16,D_RobotHorizontal,1,0,0.2249999,0.5580001,0.9000002,0.2001733,0.5758795,0.9000003,0.2001746,0.575879,0.821988,0.1740852,0.5842849,0.712363,0.0780124,202404081447598399,
16,D_RobotHorizontal,1,5,-0.215886,0.62139,0.9000002,-0.1916815,0.6170681,0.8999681,-0.1916819,0.6170683,0.8120676,-0.1788797,0.6180359,0.6997994,0.08790047,202404081448074063,
16,D_RobotHorizontal,1,10,0.1892819,0.4363558,0.9000002,0.1783426,0.4314046,0.8995753,0.1783435,0.4314047,0.7996188,0.1600078,0.4578462,0.6912967,0.09995642,202404081448138504,
16,D_RobotHorizontal,1,4,-0.1473438,0.7280437,0.9000002,-0.1711644,0.7321423,0.8999267,-0.1711649,0.7321421,0.8030206,-0.1611698,0.7092018,0.692826,0.09690613,202404081448237162,
16,D_RobotHorizontal,1,9,0.09346823,0.3533329,0.9000002,0.1180297,0.3754482,0.9000003,0.1180311,0.3754475,0.8141851,0.1010589,0.4085889,0.7074959,0.0858152,202404081448287936,
16,D_RobotHorizontal,2,3,-0.03202094,0.78071,0.9000002,-0.03407243,0.7767431,0.899518,-0.0340725,0.776743,0.7998289,-0.03892588,0.7498027,0.6901945,0.09968907,202404081448417546,
16,D_RobotHorizontal,2,8,-0.03202101,0.3352904,0.9000003,-0.02953883,0.3105649,0.9000003,-0.02953745,0.3105643,0.8054278,-0.03330344,0.3526399,0.700621,0.09457248,202404081448465542,
16,D_RobotHorizontal,2,2,0.09346822,0.7626672,0.9000003,0.1085099,0.7872589,0.9000002,0.1085112,0.7872582,0.8053999,0.09135946,0.7593431,0.697254,0.09460028,202404081449105895,
16,D_RobotHorizontal,2,7,-0.1473438,0.3879563,0.9000002,-0.1320157,0.3645782,0.9000003,-0.1320143,0.3645775,0.8078347,-0.1290389,0.4002766,0.7006633,0.0921656,202404081449170295,
16,D_RobotHorizontal,2,1,0.1892819,0.6796443,0.9000002,0.1776406,0.7037575,0.9000004,0.177642,0.7037569,0.8003608,0.1505652,0.6855496,0.6921741,0.09963959,202404081449257758,
16,D_RobotHorizontal,2,6,-0.2158861,0.4946103,0.9000002,-0.2111634,0.4697148,0.9000002,-0.2111619,0.4697143,0.8281153,-0.1946746,0.4855145,0.717447,0.07188491,202404081449298943,
16,D_RobotHorizontal,2,0,0.2249999,0.5580001,0.9000002,0.2303828,0.5604616,0.8995237,0.2303839,0.5604607,0.8003468,0.1994897,0.5637212,0.6917008,0.09917694,202404081449425297,
16,D_RobotHorizontal,2,5,-0.215886,0.62139,0.9000002,-0.2403387,0.6431891,0.9000002,-0.2403371,0.6431882,0.8057476,-0.2210182,0.6334338,0.6948396,0.09425248,202404081449472085,
16,D_RobotHorizontal,2,10,0.1892819,0.4363558,0.9000002,0.1849784,0.4119901,0.9000002,0.1849796,0.4119892,0.8180013,0.1609238,0.4377879,0.7106476,0.08199884,202404081449562247,
16,D_RobotHorizontal,2,4,-0.1473438,0.7280437,0.9000002,-0.1721229,0.7231714,0.9000001,-0.1721214,0.7231706,0.8156745,-0.1639204,0.6978362,0.7058568,0.08432554,202404081450030419,
16,D_RobotHorizontal,2,9,0.09346823,0.3533329,0.9000002,0.1178023,0.36686,0.9000002,0.1178035,0.3668593,0.8117184,0.09595355,0.3986451,0.7055051,0.08828174,202404081450077552,
16,B_HumanHorizontal,1,3,-0.03202094,0.78071,0.9000002,-0.05639949,0.7603422,0.9000001,-0.05639799,0.7603413,0.8204263,-0.06494331,0.7397109,0.7096545,0.0795738,202404081452527523,
16,B_HumanHorizontal,1,8,-0.03202101,0.3352904,0.9000003,-0.01355963,0.351928,0.8999875,-0.0135596,0.3519285,0.8001796,-0.02012892,0.3946868,0.695788,0.09980784,202404081453047294,
16,B_HumanHorizontal,1,2,0.09346822,0.7626672,0.9000003,0.08774996,0.7542539,0.8995554,0.08774994,0.7542531,0.7996642,0.07305863,0.7308206,0.6901011,0.09989122,202404081453118910,
16,B_HumanHorizontal,1,7,-0.1473438,0.3879563,0.9000002,-0.1229775,0.3769223,0.9000003,-0.122976,0.3769216,0.8270075,-0.1107159,0.4108959,0.7199353,0.07299288,202404081453167405,
16,B_HumanHorizontal,1,1,0.1892819,0.6796443,0.9000002,0.1647157,0.6984097,0.9000002,0.164717,0.698409,0.8005411,0.1434759,0.6813028,0.6908814,0.0994591,202404081453330355,
16,B_HumanHorizontal,1,6,-0.2158861,0.4946103,0.9000002,-0.239177,0.5062045,0.9000002,-0.2391754,0.5062038,0.8169483,-0.2093874,0.5200031,0.7088218,0.08305185,202404081453391761,
16,B_HumanHorizontal,1,0,0.2249999,0.5580001,0.9000002,0.2389391,0.5663919,0.8996332,0.2389403,0.5663911,0.7997724,0.2219625,0.5662919,0.6880552,0.09986069,202404081453437763,
16,B_HumanHorizontal,1,5,-0.215886,0.62139,0.9000002,-0.2224556,0.6374519,0.8996567,-0.2224561,0.637452,0.8004569,-0.1885296,0.630547,0.6928914,0.09919976,202404081453476867,
16,B_HumanHorizontal,1,10,0.1892819,0.4363558,0.9000002,0.1835587,0.4608976,0.9000003,0.1835601,0.4608967,0.8226656,0.1770852,0.4765521,0.7109424,0.07733472,202404081453546404,
16,B_HumanHorizontal,1,4,-0.1473438,0.7280437,0.9000002,-0.1616998,0.7385833,0.8996657,-0.1617006,0.7385831,0.8003896,-0.1360342,0.7138937,0.6931486,0.09927607,202404081453586317,
16,B_HumanHorizontal,1,9,0.09346823,0.3533329,0.9000002,0.1175281,0.3376918,0.9000003,0.1175295,0.3376912,0.8495027,0.1175733,0.3698784,0.7411838,0.05049764,202404081454069576,
16,B_HumanHorizontal,2,3,-0.03202094,0.78071,0.9000002,-0.02025785,0.7913625,0.8996248,-0.02025793,0.7913624,0.7999145,-0.01818215,0.7622035,0.6907612,0.09971024,202404081454189950,
16,B_HumanHorizontal,2,8,-0.03202101,0.3352904,0.9000003,-0.03769501,0.3109651,0.9000003,-0.03769358,0.3109645,0.8226635,-0.02630577,0.3542708,0.7189144,0.07733676,202404081454237411,
16,B_HumanHorizontal,2,2,0.09346822,0.7626672,0.9000003,0.1076412,0.7632281,0.8995996,0.1076412,0.7632274,0.7996849,0.0977322,0.7332744,0.6911783,0.09991465,202404081454348742,
16,B_HumanHorizontal,2,7,-0.1473438,0.3879563,0.9000002,-0.1237713,0.3714913,0.9000001,-0.1237699,0.371491,0.8683568,-0.1042828,0.4017121,0.761231,0.03164336,202404081454441880,
16,B_HumanHorizontal,2,1,0.1892819,0.6796443,0.9000002,0.1845603,0.6782388,0.8995159,0.1845609,0.6782386,0.7997026,0.1701887,0.6624709,0.6887349,0.09981325,202404081454516541,
16,B_HumanHorizontal,2,6,-0.2158861,0.4946103,0.9000002,-0.1915665,0.4698987,0.9000002,-0.191565,0.469898,0.8610705,-0.1673403,0.4856948,0.751834,0.03892965,202404081454584728,
16,B_HumanHorizontal,2,0,0.2249999,0.5580001,0.9000002,0.2010393,0.5713019,0.9000003,0.2010407,0.571301,0.8150845,0.1860399,0.5720748,0.703087,0.08491576,202404081455032139,
16,B_HumanHorizontal,2,5,-0.215886,0.62139,0.9000002,-0.2407094,0.6122993,0.9000002,-0.2407079,0.6122988,0.8320788,-0.2142752,0.6057488,0.722409,0.06792144,202404081455079352,
16,B_HumanHorizontal,2,10,0.1892819,0.4363558,0.9000002,0.1900236,0.4606158,0.8999325,0.1900244,0.4606159,0.8181968,0.1783888,0.4781298,0.7071704,0.08173566,202404081455120731,
16,B_HumanHorizontal,2,4,-0.1473438,0.7280437,0.9000002,-0.1525416,0.7276059,0.8995159,-0.1525422,0.7276056,0.8014467,-0.1337405,0.7050847,0.6923216,0.09806915,202404081455171831,
16,B_HumanHorizontal,2,9,0.09346823,0.3533329,0.9000002,0.09585284,0.329065,0.8999529,0.09585308,0.3290657,0.8778162,0.08956382,0.3593917,0.7691432,0.02213674,202404081455234413,
17,C_HumanVertical,1,3,-0.03202094,0.78071,0.9000002,-0.05601674,0.7860201,0.8999414,-0.05601689,0.7860196,0.8108208,-0.06834292,0.7593627,0.701704,0.08912063,202404081629173255,
17,C_HumanVertical,1,8,-0.03202101,0.3352903,0.9000002,-0.008266374,0.3333241,0.8998843,-0.008266081,0.3333245,0.8938619,-0.002623922,0.3654863,0.7856828,0.006022457,202404081629201428,
17,C_HumanVertical,1,2,0.09346831,0.7626672,0.9000002,0.06889036,0.783233,0.9000002,0.06889047,0.783233,0.8058553,0.05961585,0.7513972,0.69783,0.09414481,202404081629245118,
