ParticipantID,Condition,Trial,TargetID,Target_Position_X,Target_Position_Y,Target_Position_Z,Selection_Position_X,Selection_Position_Y,Selection_Position_Z,GripperTip_Position_X,GripperTip_Position_Y,GripperTip_Position_Z,Gripper_Position_X,Gripper_Position_Y,Gripper_Position_Z,Distance_Tip_to_Disk,Timestamp,
5,A_Baseline,2,5,-0.2158861,0.6213899,0.9000001,-0.2012188,0.5988953,0.9,-0.2012185,0.5988956,0.8003498,-0.1451897,0.5926446,0.7024175,0.09965023,202403271119340412,
5,A_Baseline,2,10,0.1892819,0.4363558,0.9000001,0.1861956,0.4114149,0.9000001,0.1861959,0.4114152,0.8000284,0.2094415,0.4116415,0.6894453,0.09997175,202403271121037967,
5,A_Baseline,2,4,-0.1473437,0.7280437,0.9000001,-0.1285745,0.7337044,0.8997018,-0.1285748,0.7337043,0.8002131,-0.09038776,0.7039945,0.6980952,0.09948875,202403271121155771,
5,A_Baseline,2,9,0.09346812,0.3533327,0.9000002,0.1137044,0.3780869,0.9000002,0.1137047,0.3780872,0.8028896,0.1494928,0.3781184,0.6957065,0.09711057,202403271121447951,
5,B_HumanHorizontal,1,3,-0.03202094,0.7807099,0.9,-0.03905731,0.7699532,0.8995793,-0.03905718,0.7699534,0.7997488,-0.0126149,0.7283334,0.698075,0.09983058,202403271129066110,
5,B_HumanHorizontal,1,8,-0.03202103,0.3352902,0.9000001,-0.05517426,0.3600863,0.9000001,-0.055174,0.3600866,0.8244442,0.00385784,0.3585197,0.7281021,0.07555591,202403271131258799,
5,B_HumanHorizontal,1,2,0.09346844,0.7626672,0.9000001,0.1011112,0.7583348,0.8995408,0.1011114,0.758334,0.7996895,0.1111684,0.7187949,0.6943114,0.09985137,202403271131450584,
5,B_HumanHorizontal,1,7,-0.1473438,0.3879563,0.9000001,-0.1565369,0.4120157,0.9000001,-0.1565366,0.4120161,0.8556668,-0.1004648,0.4197674,0.7578667,0.04433338,202403271131562992,
5,B_HumanHorizontal,1,1,0.189282,0.6796442,0.9,0.1730317,0.7007405,0.9000002,0.1730321,0.7007408,0.8002767,0.1818529,0.6608295,0.6949282,0.09972341,202403271132131806,
5,B_HumanHorizontal,1,6,-0.2158861,0.4946102,0.9000001,-0.1976519,0.5195067,0.9000001,-0.1976516,0.5195068,0.8113587,-0.1374584,0.5234254,0.7158055,0.08864139,202403271132312404,
5,B_HumanHorizontal,1,0,0.2249999,0.558,0.9000001,0.2040749,0.5797007,0.9000002,0.2040751,0.5797008,0.8005437,0.218405,0.5537186,0.691509,0.0994564,202403271135386389,
5,B_HumanHorizontal,1,5,-0.2158861,0.6213899,0.9000001,-0.2131068,0.601299,0.8997209,-0.2131067,0.6012993,0.7998723,-0.151069,0.5900327,0.7060995,0.09984858,202403271136098463,
5,B_HumanHorizontal,1,10,0.1892819,0.4363558,0.9000001,0.1779934,0.434042,0.8995634,0.1779941,0.4340423,0.8000388,0.2083498,0.4142838,0.6930007,0.09952459,202403271137260058,
5,B_HumanHorizontal,1,4,-0.1473437,0.7280437,0.9000001,-0.14136,0.7308617,0.8995274,-0.1413602,0.7308614,0.7996163,-0.09701704,0.6937587,0.7025284,0.09991103,202403271137594745,
5,B_HumanHorizontal,1,9,0.09346812,0.3533327,0.9000002,0.09577531,0.3780623,0.9000001,0.09577558,0.3780625,0.8393543,0.1322585,0.372678,0.7325413,0.06064583,202403271141031882,
5,B_HumanHorizontal,2,3,-0.03202094,0.7807099,0.9,-0.05319853,0.7597138,0.9000001,-0.05319812,0.7597139,0.8000922,-0.02149404,0.712668,0.7023654,0.09990786,202403271142149696,
5,B_HumanHorizontal,2,8,-0.03202103,0.3352902,0.9000001,-0.007432816,0.3601942,0.9,-0.007432468,0.3601944,0.8350731,0.03631785,0.3750348,0.7319487,0.06492693,202403271145502022,
5,B_HumanHorizontal,2,2,0.09346844,0.7626672,0.9000001,0.07004149,0.7535016,0.9000001,0.07004181,0.7535018,0.8000965,0.0871458,0.7102951,0.6970932,0.09990358,202403271146243897,
5,B_HumanHorizontal,2,7,-0.1473438,0.3879563,0.9000001,-0.1265544,0.4113225,0.9000001,-0.1265541,0.411323,0.8323687,-0.06828416,0.4229372,0.7362504,0.06763136,202403271146383224,
5,B_HumanHorizontal,2,1,0.189282,0.6796442,0.9,0.1782404,0.6687623,0.8996211,0.1782411,0.6687616,0.7997974,0.1886422,0.6347431,0.6925429,0.09982375,202403271147365525,
5,B_HumanHorizontal,2,6,-0.2158861,0.4946102,0.9000001,-0.1923849,0.4903527,0.8998883,-0.1923849,0.4903524,0.8111641,-0.1266761,0.4942519,0.7193156,0.08872411,202403271148015704,
5,B_HumanHorizontal,2,0,0.2249999,0.558,0.9000001,0.2004162,0.5753387,0.9000001,0.2004165,0.5753389,0.8182247,0.214049,0.5498146,0.7089927,0.08177535,202403271148215007,
5,B_HumanHorizontal,2,5,-0.2158861,0.6213899,0.9000001,-0.1952755,0.6457744,0.9000001,-0.1952752,0.6457747,0.8059878,-0.138216,0.6266523,0.7103447,0.0940123,202403271148309336,
5,B_HumanHorizontal,2,10,0.1892819,0.4363558,0.9000001,0.1866706,0.4511224,0.8996104,0.1866712,0.4511227,0.7996352,0.2142643,0.4366674,0.6910136,0.09997525,202403271150125333,
5,B_HumanHorizontal,2,4,-0.1473437,0.7280437,0.9000001,-0.1500192,0.7238644,0.8995206,-0.1500195,0.7238643,0.7996215,-0.1050528,0.6900113,0.701637,0.09989915,202403271150458868,
5,B_HumanHorizontal,2,9,0.09346812,0.3533327,0.9000002,0.06980012,0.3652473,0.9,0.06980039,0.3652476,0.8007101,0.1154143,0.3755371,0.6978388,0.09928989,202403271151296877,
