ParticipantID,Condition,Trial,TargetID,Target_Position_X,Target_Position_Y,Target_Position_Z,Selection_Position_X,Selection_Position_Y,Selection_Position_Z,GripperTip_Position_X,GripperTip_Position_Y,GripperTip_Position_Z,Gripper_Position_X,Gripper_Position_Y,Gripper_Position_Z,Distance_Tip_to_Disk,Timestamp
4,A_Baseline,1,3,-0.03202085,0.7807099,0.9000003,-0.02742646,0.7995785,0.8996975,-0.027427,0.7995785,0.8010693,-0.05729182,0.7928635,0.6922941,0.09862828,2.02403E+17
4,A_Baseline,1,8,-0.03202094,0.3352903,0.9000003,-0.01885473,0.3365519,0.8995923,-0.01885409,0.3365523,0.801394,-0.03780529,0.4017861,0.7110921,0.09819826,2.02403E+17
4,A_Baseline,1,2,0.09346846,0.7626672,0.9000004,0.06996772,0.7475736,0.9000005,0.06996802,0.7475735,0.8130095,0.05134204,0.7363067,0.7021261,0.08699092,2.02403E+17
4,A_Baseline,1,7,-0.1473439,0.3879564,0.9000003,-0.1239454,0.4110441,0.9000003,-0.123945,0.4110439,0.8054578,-0.1194786,0.4586411,0.7030684,0.09454251,2.02403E+17
4,A_Baseline,1,1,0.1892821,0.6796443,0.9000004,0.1672748,0.6955932,0.9000004,0.1672751,0.6955931,0.8236434,0.1367483,0.6949541,0.714847,0.0763569,2.02403E+17
4,A_Baseline,1,6,-0.215886,0.4946103,0.9000004,-0.2399156,0.5127001,0.9000003,-0.2399152,0.5126998,0.8028425,-0.2255395,0.5415107,0.6945269,0.09715775,2.02403E+17
4,A_Baseline,1,0,0.2250002,0.558,0.9000004,0.2209304,0.5794288,0.8997694,0.2209306,0.5794286,0.866942,0.1824635,0.591258,0.7613516,0.03282744,2.02403E+17
4,A_Baseline,1,5,-0.215886,0.62139,0.9000003,-0.2407276,0.625309,0.9000003,-0.240727,0.6253086,0.8200195,-0.2204053,0.6283205,0.7089026,0.07998073,2.02403E+17
4,A_Baseline,1,10,0.189282,0.4363559,0.9000003,0.1644031,0.4578852,0.9000004,0.1644035,0.4578849,0.8616527,0.1360824,0.4968663,0.7594402,0.03834764,2.02403E+17
4,A_Baseline,1,4,-0.1473437,0.7280437,0.9000003,-0.1258436,0.7068858,0.9000003,-0.1258432,0.7068855,0.8001063,-0.1259653,0.7028123,0.6871798,0.09989397,2.02403E+17
4,A_Baseline,1,9,0.09346828,0.3533329,0.9000002,0.06936295,0.370664,0.9000004,0.06936315,0.3706637,0.8285112,0.04724978,0.421898,0.7302512,0.07148921,2.02403E+17
4,A_Baseline,2,3,-0.03202085,0.7807099,0.9000003,-0.04109315,0.7709038,0.8995864,-0.04109348,0.7709039,0.7996687,-0.06003526,0.760299,0.6887734,0.09991766,2.02403E+17
4,A_Baseline,2,8,-0.03202094,0.3352903,0.9000003,-0.04593157,0.3595527,0.9000003,-0.04593118,0.3595524,0.8064377,-0.04276107,0.4161535,0.7086865,0.09356258,2.02403E+17
4,A_Baseline,2,2,0.09346846,0.7626672,0.9000004,0.06911021,0.754162,0.9000004,0.06911049,0.7541616,0.8127223,0.04397799,0.7466725,0.7028075,0.08727812,2.02403E+17
4,A_Baseline,2,7,-0.1473439,0.3879564,0.9000003,-0.1539049,0.3844782,0.8995349,-0.1539049,0.384478,0.7997777,-0.1432993,0.4381236,0.7008904,0.09975716,2.02403E+17
4,A_Baseline,2,1,0.1892821,0.6796443,0.9000004,0.1927697,0.6547402,0.9000004,0.1927701,0.65474,0.8376661,0.1549276,0.6621292,0.7314477,0.06233426,2.02403E+17
4,A_Baseline,2,6,-0.215886,0.4946103,0.9000004,-0.2327241,0.5073215,0.8997404,-0.2327241,0.5073212,0.7997407,-0.214576,0.5405706,0.6932788,0.09999969,2.02403E+17
4,A_Baseline,2,0,0.2250002,0.558,0.9000004,0.2052877,0.5829132,0.9000005,0.205288,0.582913,0.8839964,0.168353,0.5937783,0.7777572,0.01600409,2.02403E+17
4,A_Baseline,2,5,-0.215886,0.62139,0.9000003,-0.1946641,0.6112557,0.8998502,-0.1946641,0.6112558,0.8000792,-0.1812738,0.6232718,0.6885205,0.09977099,2.02403E+17
4,A_Baseline,2,10,0.189282,0.4363559,0.9000003,0.1651113,0.420901,0.9000004,0.1651117,0.4209009,0.8962232,0.1382117,0.452775,0.7912023,0.003777136,2.02403E+17
4,A_Baseline,2,4,-0.1473437,0.7280437,0.9000003,-0.1382324,0.7439462,0.8996742,-0.1382327,0.7439463,0.7996973,-0.1334668,0.732867,0.6873426,0.09997691,2.02403E+17
4,A_Baseline,2,9,0.09346828,0.3533329,0.9000002,0.1152088,0.3361413,0.9000003,0.1152093,0.336141,0.8372188,0.09886691,0.3897777,0.7391116,0.06278156,2.02403E+17
4,A_Baseline,3,3,-0.03202085,0.7807099,0.9000003,-0.03693129,0.7561392,0.9000004,-0.03693095,0.7561389,0.8138852,-0.05358351,0.7464838,0.7025367,0.0861152,2.02403E+17
4,A_Baseline,3,8,-0.03202094,0.3352903,0.9000003,-0.04884808,0.3499016,0.8997925,-0.04884753,0.349902,0.827284,-0.0549534,0.408167,0.730656,0.07250852,2.02403E+17
4,A_Baseline,3,2,0.09346846,0.7626672,0.9000004,0.06992696,0.7717132,0.9000003,0.06992736,0.771713,0.8092203,0.04214039,0.7612352,0.7001922,0.09078003,2.02403E+17
4,A_Baseline,3,7,-0.1473439,0.3879564,0.9000003,-0.172047,0.3765964,0.9000003,-0.1720465,0.3765963,0.8079693,-0.1598397,0.4324007,0.7104712,0.09203098,2.02403E+17
4,A_Baseline,3,1,0.1892821,0.6796443,0.9000004,0.1646933,0.6693817,0.9000004,0.1646936,0.6693815,0.8499326,0.1359644,0.6701403,0.7406483,0.05006776,2.02403E+17
4,A_Baseline,3,6,-0.215886,0.4946103,0.9000004,-0.2289504,0.4866211,0.8996156,-0.2289504,0.4866209,0.8001512,-0.2114775,0.5250559,0.6953349,0.0994643,2.02403E+17
4,A_Baseline,3,0,0.2250002,0.558,0.9000004,0.2003697,0.5758759,0.9000005,0.2003701,0.5758757,0.8432406,0.1676737,0.5962703,0.7370141,0.05675986,2.02403E+17
4,A_Baseline,3,5,-0.215886,0.62139,0.9000003,-0.2306804,0.6320009,0.8996698,-0.2306802,0.6320007,0.7999659,-0.2152653,0.6457117,0.6888651,0.09970383,2.02403E+17
4,A_Baseline,3,10,0.189282,0.4363559,0.9000003,0.1730388,0.4115015,0.9000005,0.1730391,0.4115013,0.8630705,0.1519825,0.453185,0.7601722,0.03692992,2.02403E+17
4,A_Baseline,3,4,-0.1473437,0.7280437,0.9000003,-0.144191,0.7359333,0.8995443,-0.1441913,0.7359335,0.7995829,-0.1348926,0.7259301,0.6874112,0.09996139,2.02403E+17
4,A_Baseline,3,9,0.09346828,0.3533329,0.9000002,0.06975865,0.3779344,0.9000004,0.06975898,0.3779342,0.848329,0.06167765,0.4237737,0.7453609,0.05167137,2.02403E+17
4,C_HumanVertical,1,3,-0.03202114,0.7807099,0.9000003,-0.009371205,0.7841621,0.899816,-0.009371353,0.784162,0.8001074,-0.04598337,0.775188,0.6935802,0.09970855,2.02403E+17
4,C_HumanVertical,1,8,-0.03202118,0.3352902,0.9000003,-0.01149489,0.3107348,0.9000003,-0.01149465,0.3107348,0.8312184,-0.02763112,0.3696514,0.7361527,0.06878188,2.02403E+17
4,C_HumanVertical,1,2,0.09346821,0.7626673,0.9000005,0.07022606,0.7420536,0.9000003,0.0702265,0.7420537,0.8199388,0.03480916,0.7351427,0.7128555,0.08006144,2.02403E+17
4,C_HumanVertical,1,7,-0.147344,0.3879564,0.9000003,-0.1612843,0.3776773,0.8996536,-0.1612843,0.3776773,0.8004442,-0.157903,0.4280457,0.6993472,0.09920931,2.02403E+17
4,C_HumanVertical,1,1,0.1892819,0.6796442,0.9000005,0.1656602,0.698611,0.9000005,0.1656604,0.698611,0.8278915,0.1237274,0.6952611,0.7230133,0.07210892,2.02403E+17
4,C_HumanVertical,1,6,-0.2158863,0.4946102,0.9000002,-0.2348475,0.5189931,0.9000002,-0.2348472,0.5189931,0.8012595,-0.2280838,0.5425289,0.6909447,0.0987407,2.02403E+17
4,C_HumanVertical,1,0,0.2249998,0.558,0.9000003,0.2413943,0.5345159,0.9000005,0.2413945,0.5345161,0.8278031,0.2005252,0.5575576,0.7250028,0.07219733,2.02403E+17
4,C_HumanVertical,1,5,-0.2158863,0.6213899,0.9000003,-0.2000811,0.6000506,0.9000003,-0.2000809,0.6000507,0.8152359,-0.1951236,0.6085923,0.7026682,0.08476447,2.02403E+17
4,C_HumanVertical,1,10,0.1892817,0.4363557,0.9000003,0.1723024,0.411518,0.9000003,0.1723027,0.411518,0.871161,0.1381448,0.4467507,0.7693723,0.02883935,2.02403E+17
4,C_HumanVertical,1,4,-0.147344,0.7280437,0.9000003,-0.1479345,0.7034178,0.9000003,-0.1479342,0.7034178,0.822436,-0.1460356,0.6944267,0.7098103,0.07756428,2.02403E+17
4,C_HumanVertical,1,9,0.09346804,0.3533328,0.9000004,0.1098714,0.3780215,0.9000003,0.1098718,0.3780216,0.8525479,0.08625786,0.4241814,0.7521456,0.04745234,2.02403E+17
4,C_HumanVertical,2,3,-0.03202114,0.7807099,0.9000003,-0.04973641,0.75897,0.9000003,-0.04973619,0.7589698,0.8101486,-0.065127,0.7466574,0.698881,0.08985173,2.02403E+17
4,C_HumanVertical,2,8,-0.03202118,0.3352902,0.9000003,-0.05610169,0.3601014,0.9000003,-0.05610142,0.3601013,0.8275394,-0.06372054,0.4128307,0.7278871,0.0724609,2.02403E+17
4,C_HumanVertical,2,2,0.09346821,0.7626673,0.9000005,0.06957781,0.7567838,0.8999615,0.06957787,0.7567842,0.8240551,0.04065863,0.743149,0.7156724,0.07590642,2.02403E+17
4,C_HumanVertical,2,7,-0.147344,0.3879564,0.9000003,-0.1232552,0.376399,0.9000003,-0.123255,0.3763991,0.8116826,-0.1189273,0.4267267,0.7106014,0.0883176,2.02403E+17
4,C_HumanVertical,2,1,0.1892819,0.6796442,0.9000005,0.1843409,0.704479,0.9000003,0.1843413,0.7044791,0.8303801,0.1456053,0.6966062,0.7245193,0.06962024,2.02403E+17
4,C_HumanVertical,2,6,-0.2158863,0.4946102,0.9000002,-0.1924779,0.5018926,0.8999583,-0.1924778,0.5018926,0.8172657,-0.1777035,0.5292238,0.7086206,0.0826925,2.02403E+17
4,C_HumanVertical,2,0,0.2249998,0.558,0.9000003,0.2001874,0.5542352,0.9000004,0.2001876,0.5542352,0.8613306,0.1722175,0.5659468,0.7524751,0.03866984,2.02403E+17
4,C_HumanVertical,2,5,-0.2158863,0.6213899,0.9000003,-0.1920231,0.6123209,0.9000003,-0.1920228,0.6123209,0.8042383,-0.1762789,0.6221041,0.6927689,0.09576203,2.02403E+17
4,C_HumanVertical,2,10,0.1892817,0.4363557,0.9000003,0.1773188,0.4121441,0.9000004,0.1773192,0.4121441,0.8952866,0.1574852,0.4388519,0.7872946,0.004713734,2.02403E+17
4,C_HumanVertical,2,4,-0.147344,0.7280437,0.9000003,-0.1284846,0.7413208,0.8998404,-0.1284851,0.741321,0.8135252,-0.1282235,0.7260327,0.7015644,0.08631518,2.02403E+17
4,C_HumanVertical,2,9,0.09346804,0.3533328,0.9000004,0.1173755,0.3377791,0.9000003,0.1173759,0.3377791,0.8495951,0.1021943,0.3873903,0.7492095,0.05040517,2.02403E+17
4,C_HumanVertical,3,3,-0.03202114,0.7807099,0.9000003,-0.007094682,0.7740136,0.9000003,-0.007094524,0.7740138,0.8002811,-0.02589817,0.7579427,0.6900215,0.09971921,2.02403E+17
4,C_HumanVertical,3,8,-0.03202118,0.3352902,0.9000003,-0.05445586,0.3435169,0.8998838,-0.05445577,0.3435169,0.8091008,-0.05506592,0.4008392,0.7117212,0.09078294,2.02403E+17
4,C_HumanVertical,3,2,0.09346821,0.7626673,0.9000005,0.08084073,0.7422161,0.8999169,0.08084089,0.7422163,0.8142832,0.05535595,0.7319453,0.7046746,0.08563364,2.02403E+17
4,C_HumanVertical,3,7,-0.147344,0.3879564,0.9000003,-0.1225731,0.3821526,0.9000003,-0.1225728,0.3821526,0.8217643,-0.1157097,0.4299545,0.7196033,0.07823592,2.02403E+17
4,C_HumanVertical,3,1,0.1892819,0.6796442,0.9000005,0.19499,0.6554667,0.9000004,0.1949901,0.6554667,0.8368235,0.165308,0.6544402,0.7277964,0.06317686,2.02403E+17
4,C_HumanVertical,3,6,-0.2158863,0.4946102,0.9000002,-0.1921838,0.482282,0.9000003,-0.1921836,0.482282,0.8116902,-0.1720469,0.5157285,0.7056485,0.08831008,2.02403E+17
4,C_HumanVertical,3,0,0.2249998,0.558,0.9000003,0.2014847,0.5705722,0.9000005,0.201485,0.5705721,0.8482291,0.1694659,0.5848383,0.7408037,0.05177135,2.02403E+17
4,C_HumanVertical,3,5,-0.2158863,0.6213899,0.9000003,-0.2179175,0.5980257,0.89985,-0.2179173,0.598026,0.8077567,-0.2077108,0.6110012,0.6959689,0.09209321,2.02403E+17
4,C_HumanVertical,3,10,0.1892817,0.4363557,0.9000003,0.1911591,0.4563308,0.8997126,0.1911594,0.4563306,0.863318,0.1647719,0.4877023,0.758016,0.03639451,2.02403E+17
4,C_HumanVertical,3,4,-0.147344,0.7280437,0.9000003,-0.148871,0.7297382,0.8995098,-0.1488714,0.7297384,0.7997403,-0.1434432,0.720765,0.687228,0.09976954,2.02403E+17
4,C_HumanVertical,3,9,0.09346804,0.3533328,0.9000004,0.1081212,0.3766966,0.9000003,0.1081215,0.3766965,0.865394,0.09724894,0.4191822,0.7612513,0.0346063,2.02403E+17
4,C_HumanVertical,4,3,-0.03202114,0.7807099,0.9000003,-0.0452364,0.7584601,0.9000003,-0.04523613,0.75846,0.800014,-0.05254762,0.7463517,0.6879028,0.09998626,2.02403E+17
4,C_HumanVertical,4,8,-0.03202118,0.3352902,0.9000003,-0.03138576,0.3586282,0.8998349,-0.03138558,0.3586278,0.8069474,-0.03280726,0.4147397,0.7088739,0.09288753,2.02403E+17
4,C_HumanVertical,4,2,0.09346821,0.7626673,0.9000005,0.1077325,0.7390845,0.9000004,0.1077328,0.7390844,0.8052092,0.0850945,0.7299976,0.6948734,0.09479121,2.02403E+17
4,C_HumanVertical,4,7,-0.147344,0.3879564,0.9000003,-0.1711026,0.4014374,0.9000003,-0.1711024,0.4014374,0.8055393,-0.1501656,0.4484803,0.704953,0.09446094,2.02403E+17
4,C_HumanVertical,4,1,0.1892819,0.6796442,0.9000005,0.1940632,0.6552089,0.9000003,0.1940636,0.6552088,0.8454378,0.1710251,0.6495467,0.7349561,0.05456256,2.02403E+17
4,C_HumanVertical,4,6,-0.2158863,0.4946102,0.9000002,-0.193798,0.4807495,0.9000003,-0.1937979,0.4807495,0.8001823,-0.1716426,0.5181289,0.6958705,0.09981798,2.02403E+17
4,C_HumanVertical,4,0,0.2249998,0.558,0.9000003,0.2002015,0.5554479,0.9000004,0.2002016,0.5554479,0.8869837,0.1724929,0.5625727,0.7776655,0.01301672,2.02403E+17
4,C_HumanVertical,4,5,-0.2158863,0.6213899,0.9000003,-0.2282466,0.5966746,0.9000003,-0.2282465,0.5966744,0.8134604,-0.2073913,0.6086137,0.7030452,0.0865398,2.02403E+17
4,C_HumanVertical,4,10,0.1892817,0.4363557,0.9000003,0.1757762,0.4576027,0.9000004,0.1757763,0.4576027,0.8750313,0.153277,0.4859367,0.7679801,0.0249691,2.02403E+17
4,C_HumanVertical,4,4,-0.147344,0.7280437,0.9000003,-0.1231572,0.7169103,0.9000003,-0.123157,0.7169105,0.8107006,-0.1154332,0.7113484,0.6981019,0.08929969,2.02403E+17
4,C_HumanVertical,4,9,0.09346804,0.3533328,0.9000004,0.08810823,0.3305919,0.8998585,0.08810832,0.3305918,0.8576751,0.07409257,0.3833936,0.7587582,0.04218336,2.02403E+17
4,C_HumanVertical,5,3,-0.03202114,0.7807099,0.9000003,-0.0561533,0.785617,0.8999482,-0.05615346,0.7856172,0.8036807,-0.06499204,0.7693725,0.6922044,0.09626748,2.02403E+17
4,C_HumanVertical,5,8,-0.03202118,0.3352902,0.9000003,-0.05642976,0.3507284,0.9000003,-0.05642952,0.3507284,0.8005051,-0.0584212,0.4108104,0.7048224,0.09949519,2.02403E+17
4,C_HumanVertical,5,2,0.09346821,0.7626673,0.9000005,0.1151136,0.7392439,0.9000003,0.1151139,0.7392439,0.8229023,0.09247071,0.7285646,0.7127104,0.07709804,2.02403E+17
4,C_HumanVertical,5,7,-0.147344,0.3879564,0.9000003,-0.1676639,0.3688447,0.9000003,-0.1676636,0.3688446,0.8009773,-0.1474338,0.4216281,0.7031323,0.09902296,2.02403E+17
4,C_HumanVertical,5,1,0.1892819,0.6796442,0.9000005,0.1903542,0.7035561,0.8998924,0.1903542,0.7035565,0.8373101,0.162525,0.6922226,0.7283785,0.06258233,2.02403E+17
4,C_HumanVertical,5,6,-0.2158863,0.4946102,0.9000002,-0.1933679,0.4963156,0.8998,-0.1933677,0.4963156,0.8005953,-0.1696119,0.5279088,0.6947345,0.0992046,2.02403E+17
4,C_HumanVertical,5,0,0.2249998,0.558,0.9000003,0.2136572,0.5350035,0.9000003,0.2136577,0.5350037,0.844956,0.1872643,0.5543685,0.7368014,0.05504428,2.02403E+17
4,C_HumanVertical,5,5,-0.2158863,0.6213899,0.9000003,-0.1976736,0.6449593,0.9000003,-0.1976734,0.6449592,0.8209212,-0.186149,0.6495272,0.7086032,0.07907909,2.02403E+17
4,C_HumanVertical,5,10,0.1892817,0.4363557,0.9000003,0.1718315,0.4124198,0.9000004,0.1718319,0.4124199,0.8802375,0.1430261,0.4513794,0.7781526,0.01976287,2.02403E+17
4,C_HumanVertical,5,4,-0.147344,0.7280437,0.9000003,-0.1234174,0.7261655,0.8999072,-0.123418,0.7261655,0.8095185,-0.1205834,0.7199296,0.6967262,0.09038865,2.02403E+17
4,C_HumanVertical,5,9,0.09346804,0.3533328,0.9000004,0.0690095,0.3489187,0.8999901,0.06900965,0.3489187,0.8500659,0.05428822,0.4013813,0.7510711,0.0499242,2.02403E+17
4,B_HumanHorizontal,1,3,-0.03202114,0.7807099,0.9000003,-0.02252614,0.7571673,0.9000003,-0.02252584,0.7571673,0.8093337,-0.05243717,0.748189,0.7007347,0.09066665,2.02403E+17
4,B_HumanHorizontal,1,8,-0.03202118,0.3352902,0.9000003,-0.05114257,0.3583759,0.9000003,-0.05114233,0.3583758,0.8121784,-0.06034508,0.4161505,0.7155015,0.08782183,2.02403E+17
4,B_HumanHorizontal,1,2,0.09346821,0.7626673,0.9000005,0.06966015,0.7557297,0.8999825,0.06966029,0.7557299,0.8120883,0.03792839,0.7481914,0.7038972,0.08789423,2.02403E+17
4,B_HumanHorizontal,1,7,-0.147344,0.3879564,0.9000003,-0.1499868,0.4097534,0.8997822,-0.149987,0.4097532,0.8285338,-0.1454876,0.4572193,0.7260849,0.07124841,2.02403E+17
4,B_HumanHorizontal,1,1,0.1892819,0.6796442,0.9000005,0.18369,0.7042503,0.9000004,0.1836902,0.7042501,0.8295344,0.1459941,0.7008604,0.723061,0.07046603,2.02403E+17
4,B_HumanHorizontal,1,6,-0.2158863,0.4946102,0.9000002,-0.1911369,0.4932479,0.8999885,-0.1911367,0.4932478,0.8416295,-0.1786944,0.5225583,0.7332087,0.05835894,2.02403E+17
4,B_HumanHorizontal,1,0,0.2249998,0.558,0.9000003,0.202343,0.5397916,0.9000005,0.2023432,0.5397913,0.8608755,0.1630846,0.5597597,0.756813,0.03912487,2.02403E+17
4,B_HumanHorizontal,1,5,-0.2158863,0.6213899,0.9000003,-0.2249882,0.6282187,0.8995687,-0.2249881,0.628219,0.7996249,-0.2155645,0.6350992,0.6872289,0.09994377,2.02403E+17
4,B_HumanHorizontal,1,10,0.1892817,0.4363557,0.9000003,0.1655758,0.4162234,0.9000005,0.165576,0.4162235,0.8517789,0.1338089,0.4553262,0.7506313,0.04822158,2.02403E+17
4,B_HumanHorizontal,1,4,-0.147344,0.7280437,0.9000003,-0.1227874,0.7094517,0.9000003,-0.1227872,0.7094516,0.8106819,-0.1240785,0.7057508,0.6977499,0.08931837,2.02403E+17
4,B_HumanHorizontal,1,9,0.09346804,0.3533328,0.9000004,0.07057149,0.3735082,0.9000004,0.07057159,0.3735082,0.8760008,0.04852026,0.4146109,0.773077,0.02399961,2.02403E+17
4,B_HumanHorizontal,2,3,-0.03202114,0.7807099,0.9000003,-0.02987217,0.758263,0.8998164,-0.02987232,0.7582629,0.8039177,-0.0447691,0.7461758,0.692558,0.09589867,2.02403E+17
