ParticipantID,Condition,Trial,TargetID,Target_Position_X,Target_Position_Y,Target_Position_Z,Selection_Position_X,Selection_Position_Y,Selection_Position_Z,GripperTip_Position_X,GripperTip_Position_Y,GripperTip_Position_Z,Gripper_Position_X,Gripper_Position_Y,Gripper_Position_Z,Distance_Tip_to_Disk,Timestamp,
1,B_HumanHorizontal,1,10,0.1892818,0.4363559,0.9000004,0.206303,0.4596571,0.9000003,0.2063033,0.4596568,0.8449177,0.1488447,0.4862826,0.7513304,0.05508256,202403261048243648,
1,B_HumanHorizontal,1,4,-0.1473439,0.7280439,0.9000003,-0.1288203,0.7032954,0.9000002,-0.1288198,0.7032948,0.8215813,-0.1506056,0.6907309,0.7114152,0.0784189,202403261048300300,
1,B_HumanHorizontal,1,9,0.0934682,0.353333,0.9000003,0.1117408,0.3778113,0.9000004,0.1117412,0.377811,0.8340361,0.06862501,0.4205095,0.7387111,0.06596427,202403261048356805,
1,B_HumanHorizontal,2,3,-0.03202112,0.78071,0.9000003,-0.03686665,0.7721416,0.899547,-0.03686704,0.7721407,0.79974,-0.06117191,0.7651685,0.6896051,0.09980699,202403261051403133,
1,B_HumanHorizontal,2,8,-0.03202103,0.3352903,0.9000003,-0.007362112,0.3209821,0.9000003,-0.007361709,0.3209818,0.8270277,-0.03119388,0.3805906,0.734034,0.07297253,202403261051468690,
1,B_HumanHorizontal,2,2,0.09346819,0.7626675,0.9000003,0.09255603,0.7532285,0.8995408,0.092556,0.7532281,0.8003541,0.04879848,0.7482126,0.6962909,0.09918673,202403261051543968,
1,B_HumanHorizontal,2,7,-0.1473439,0.3879566,0.9000003,-0.1438787,0.363221,0.9000002,-0.1438784,0.3632208,0.8137735,-0.157651,0.4156082,0.7146024,0.08622674,202403261052014252,
1,B_HumanHorizontal,2,1,0.1892819,0.6796444,0.9000003,0.1655972,0.7022476,0.9000003,0.1655976,0.7022471,0.8097102,0.1102419,0.7015295,0.7112001,0.09029012,202403261052071531,
1,B_HumanHorizontal,2,6,-0.2158862,0.4946104,0.9000002,-0.2048534,0.4702072,0.9000002,-0.204853,0.470207,0.8075306,-0.2087735,0.5059912,0.7004179,0.09246957,202403261052133639,
1,B_HumanHorizontal,2,0,0.2249998,0.5580003,0.9000004,0.2275904,0.5829074,0.9000004,0.2275907,0.582907,0.8561697,0.1740033,0.5932518,0.7572234,0.0438307,202403261052197978,
1,B_HumanHorizontal,2,5,-0.2158863,0.6213901,0.9000003,-0.2053531,0.5979431,0.9000002,-0.2053526,0.5979427,0.8271323,-0.2120729,0.6072555,0.7147175,0.07286782,202403261052258469,
1,B_HumanHorizontal,2,10,0.1892818,0.4363559,0.9000004,0.2074479,0.4118173,0.9000003,0.2074481,0.4118169,0.8736072,0.1525831,0.4404807,0.7790703,0.0263931,202403261052342147,
1,B_HumanHorizontal,2,4,-0.1473439,0.7280439,0.9000003,-0.1386404,0.7285402,0.8995393,-0.1386406,0.72854,0.7996255,-0.1567359,0.718172,0.6885666,0.09991381,202403261052422144,
1,B_HumanHorizontal,2,9,0.0934682,0.353333,0.9000003,0.1179703,0.3517514,0.9000003,0.1179707,0.3517512,0.8723921,0.0788893,0.395757,0.775929,0.02760824,202403261052498011,
1,B_HumanHorizontal,3,3,-0.03202112,0.78071,0.9000003,-0.04279006,0.7748761,0.8995787,-0.04279028,0.7748753,0.7996223,-0.06111599,0.7615067,0.6889225,0.09995636,202403261053376456,
1,B_HumanHorizontal,3,8,-0.03202103,0.3352903,0.9000003,-0.05147927,0.3601277,0.9000002,-0.05147894,0.3601274,0.8332286,-0.06088016,0.4128439,0.7337219,0.06677163,202403261053433856,
1,B_HumanHorizontal,3,2,0.09346819,0.7626675,0.9000003,0.06973299,0.782959,0.9000003,0.06973331,0.7829586,0.8091313,0.03697992,0.7631905,0.7028042,0.090869,202403261053491477,
1,B_HumanHorizontal,3,7,-0.1473439,0.3879566,0.9000003,-0.159047,0.3933112,0.8995814,-0.1590471,0.3933113,0.7997643,-0.1624931,0.4418674,0.6977868,0.09981699,202403261053572953,
1,B_HumanHorizontal,3,1,0.1892819,0.6796444,0.9000003,0.1926262,0.6818805,0.8995159,0.1926264,0.6818801,0.799937,0.1435911,0.681945,0.6981307,0.09957888,202403261054042676,
1,B_HumanHorizontal,3,6,-0.2158862,0.4946104,0.9000002,-0.191292,0.4869845,0.9000003,-0.1912917,0.4869843,0.8472969,-0.1976043,0.5149186,0.7379861,0.05270337,202403261054113139,
1,B_HumanHorizontal,3,0,0.2249998,0.5580003,0.9000004,0.2004378,0.5664008,0.9000003,0.2004381,0.5664004,0.8251314,0.1499659,0.585988,0.7259456,0.07486893,202403261054177478,
1,B_HumanHorizontal,3,5,-0.2158863,0.6213901,0.9000003,-0.2252016,0.6363838,0.8996617,-0.2252022,0.636384,0.7997632,-0.2307613,0.6422181,0.687051,0.09989847,202403261054247017,
1,B_HumanHorizontal,3,10,0.1892818,0.4363559,0.9000004,0.1795609,0.4612257,0.9000004,0.1795612,0.4612256,0.8493727,0.1344652,0.4954321,0.7515703,0.05062769,202403261054310959,
1,B_HumanHorizontal,3,4,-0.1473439,0.7280439,0.9000003,-0.160168,0.7045701,0.9000002,-0.1601675,0.7045698,0.8125881,-0.1721405,0.6987816,0.7003734,0.08741207,202403261054396632,
1,B_HumanHorizontal,3,9,0.0934682,0.353333,0.9000003,0.1174413,0.3384559,0.9000004,0.1174416,0.3384557,0.8593487,0.07581594,0.3826349,0.7640361,0.04065166,202403261054530193,
1,D_RobotHorizontal,1,3,-0.03202112,0.78071,0.9000003,-0.04836955,0.7609976,0.9000003,-0.04836918,0.7609973,0.800469,-0.07636653,0.7479353,0.6917742,0.09953127,202403261057431659,
1,D_RobotHorizontal,1,8,-0.03202103,0.3352903,0.9000003,-0.007439382,0.3574791,0.9000003,-0.007438921,0.3574788,0.8133276,-0.03690451,0.4077646,0.7165176,0.08667269,202403261057482514,
1,D_RobotHorizontal,1,2,0.09346819,0.7626675,0.9000003,0.07206736,0.7385843,0.9000003,0.07206778,0.7385839,0.825641,0.02247259,0.7217099,0.7255183,0.07435928,202403261057525028,
1,D_RobotHorizontal,1,7,-0.1473439,0.3879566,0.9000003,-0.1439964,0.3662521,0.8997838,-0.1439965,0.3662524,0.7999201,-0.161819,0.4132193,0.6987001,0.09986365,202403261057577452,
1,D_RobotHorizontal,1,1,0.1892819,0.6796444,0.9000003,0.1692982,0.7045913,0.9000003,0.1692985,0.7045909,0.8028718,0.1063957,0.6963086,0.7093645,0.09712854,202403261058021511,
1,D_RobotHorizontal,1,6,-0.2158862,0.4946104,0.9000002,-0.2159691,0.4697533,0.9000002,-0.2159688,0.4697531,0.827211,-0.2222415,0.4979675,0.7179698,0.07278924,202403261058078457,
1,D_RobotHorizontal,1,0,0.2249998,0.5580003,0.9000004,0.2005449,0.5736976,0.9000004,0.2005452,0.5736973,0.818608,0.1447836,0.5871618,0.7212512,0.08139236,202403261058124445,
1,D_RobotHorizontal,1,5,-0.2158863,0.6213901,0.9000003,-0.1935376,0.6020224,0.9000002,-0.1935373,0.6020221,0.8148639,-0.1996553,0.6098748,0.7023033,0.08513623,202403261058175288,
1,D_RobotHorizontal,1,10,0.1892818,0.4363559,0.9000004,0.2034805,0.4613423,0.9000003,0.2034808,0.4613422,0.8213632,0.1527162,0.4929843,0.7254947,0.07863717,202403261058221512,
1,D_RobotHorizontal,1,4,-0.1473439,0.7280439,0.9000003,-0.1585046,0.7048643,0.9000002,-0.1585043,0.7048638,0.8006075,-0.1713875,0.6972668,0.6886016,0.09939272,202403261058269353,
1,D_RobotHorizontal,1,9,0.0934682,0.353333,0.9000003,0.1167704,0.3349431,0.9000003,0.1167706,0.3349428,0.8167297,0.08262637,0.3880136,0.7229926,0.08327058,202403261058331796,
1,D_RobotHorizontal,2,3,-0.03202112,0.78071,0.9000003,-0.05003806,0.7560383,0.9000003,-0.05003765,0.7560378,0.8088167,-0.07617488,0.7404897,0.6999861,0.09118356,202403261058438035,
1,D_RobotHorizontal,2,8,-0.03202103,0.3352903,0.9000003,-0.01854559,0.3596904,0.9000003,-0.01854527,0.3596901,0.8000178,-0.04013576,0.4109594,0.7016597,0.0999824,202403261058501129,
1,D_RobotHorizontal,2,2,0.09346819,0.7626675,0.9000003,0.09719542,0.7796367,0.8996487,0.09719562,0.7796361,0.8000275,0.05540063,0.7607367,0.6967561,0.09962118,202403261058563382,
1,D_RobotHorizontal,2,7,-0.1473439,0.3879566,0.9000003,-0.1230209,0.3727324,0.9000002,-0.1230206,0.3727321,0.8253199,-0.1316002,0.4183451,0.7222915,0.07468034,202403261059021871,
1,D_RobotHorizontal,2,1,0.1892819,0.6796444,0.9000003,0.1645709,0.6988633,0.9000003,0.1645713,0.698863,0.8181039,0.1101873,0.6906909,0.7193893,0.08189634,202403261059073626,
1,D_RobotHorizontal,2,6,-0.2158862,0.4946104,0.9000002,-0.1936642,0.4921117,0.8998111,-0.1936645,0.4921121,0.8095888,-0.1985658,0.5206282,0.7003559,0.09022236,202403261059138061,
1,D_RobotHorizontal,2,0,0.2249998,0.5580003,0.9000004,0.2352975,0.5825101,0.9000003,0.2352978,0.5825098,0.8194904,0.1714408,0.5926372,0.726815,0.08050995,202403261059200463,
1,D_RobotHorizontal,2,5,-0.2158863,0.6213901,0.9000003,-0.218744,0.598211,0.8998456,-0.2187447,0.5982111,0.8067716,-0.2262723,0.6078616,0.6944364,0.09307396,202403261059256804,
1,D_RobotHorizontal,2,10,0.1892818,0.4363559,0.9000004,0.2127419,0.4609196,0.9000003,0.2127423,0.4609194,0.8325967,0.1577669,0.4923325,0.7390022,0.06740362,202403261059311887,
1,D_RobotHorizontal,2,4,-0.1473439,0.7280439,0.9000003,-0.1575373,0.7034316,0.9000002,-0.157537,0.7034315,0.81895,-0.1785723,0.6928078,0.7084346,0.08105019,202403261059368640,
1,D_RobotHorizontal,2,9,0.0934682,0.353333,0.9000003,0.07124234,0.3763015,0.9000003,0.07124278,0.3763012,0.8245628,0.03022366,0.4228245,0.7301062,0.07543755,202403261059425617,
1,D_RobotHorizontal,3,3,-0.03202112,0.78071,0.9000003,-0.03001097,0.7811218,0.8995085,-0.03001123,0.7811211,0.7998235,-0.05458998,0.7636367,0.6909236,0.09968497,202403261100203789,
1,D_RobotHorizontal,3,8,-0.03202103,0.3352903,0.9000003,-0.01577495,0.3600949,0.9000003,-0.01577462,0.3600946,0.82171,-0.04101333,0.4105518,0.7238015,0.07829028,202403261100251484,
1,D_RobotHorizontal,3,2,0.09346819,0.7626675,0.9000003,0.06885612,0.7447296,0.9000003,0.06885647,0.7447291,0.8204999,0.03113116,0.7296766,0.7150523,0.07950042,202403261100293460,
1,D_RobotHorizontal,3,7,-0.1473439,0.3879566,0.9000003,-0.1365756,0.4119168,0.9000002,-0.1365753,0.4119166,0.8342363,-0.1413594,0.4544694,0.7296639,0.06576392,202403261100333458,
1,D_RobotHorizontal,3,1,0.1892819,0.6796444,0.9000003,0.1645707,0.7027782,0.9000003,0.1645711,0.7027779,0.8084857,0.1130228,0.6963287,0.7081355,0.09151457,202403261100384933,
1,D_RobotHorizontal,3,6,-0.2158862,0.4946104,0.9000002,-0.1913706,0.4769242,0.9000002,-0.1913701,0.4769239,0.8070793,-0.1918399,0.5104902,0.6991808,0.09292096,202403261100426835,
1,D_RobotHorizontal,3,0,0.2249998,0.5580003,0.9000004,0.2143459,0.5746717,0.8997078,0.2143462,0.5746717,0.8084575,0.1619926,0.5912049,0.7096913,0.09125032,202403261100478803,
1,D_RobotHorizontal,3,5,-0.2158863,0.6213901,0.9000003,-0.2044485,0.644213,0.9000002,-0.2044481,0.6442125,0.8012904,-0.2158007,0.6430414,0.6888681,0.09870974,202403261100566013,
1,D_RobotHorizontal,3,10,0.1892818,0.4363559,0.9000004,0.1862817,0.4609552,0.9000003,0.186282,0.4609549,0.8393138,0.1402608,0.4908355,0.7405303,0.0606865,202403261101019498,
1,D_RobotHorizontal,3,4,-0.1473439,0.7280439,0.9000003,-0.1228266,0.7117739,0.9000002,-0.1228262,0.7117734,0.8207269,-0.1388665,0.6996109,0.7095342,0.07927329,202403261101066936,
1,D_RobotHorizontal,3,9,0.0934682,0.353333,0.9000003,0.1172084,0.368763,0.9000004,0.1172089,0.3687627,0.8384571,0.08737491,0.4145573,0.7395541,0.06154323,202403261101126821,
1,D_RobotHorizontal,4,3,-0.03202112,0.78071,0.9000003,-0.03542624,0.7595863,0.8997535,-0.03542653,0.7595856,0.807106,-0.06062864,0.7425389,0.6982793,0.09264738,202403261101233535,
1,D_RobotHorizontal,4,8,-0.03202103,0.3352903,0.9000003,-0.0102588,0.310949,0.9000002,-0.01025837,0.3109488,0.8163937,-0.03564492,0.365115,0.7205264,0.08360648,202403261101303777,
1,D_RobotHorizontal,4,2,0.09346819,0.7626675,0.9000003,0.111396,0.7824638,0.9000003,0.1113963,0.7824636,0.8003146,0.06492642,0.7581849,0.7002141,0.09968568,202403261101439798,
1,D_RobotHorizontal,4,7,-0.1473439,0.3879566,0.9000003,-0.1233138,0.3781135,0.9000002,-0.1233136,0.3781132,0.850432,-0.1371702,0.4169669,0.7452303,0.0495682,202403261101518664,
1,D_RobotHorizontal,4,1,0.1892819,0.6796444,0.9000003,0.1646981,0.6730944,0.9000003,0.1646985,0.6730941,0.8179964,0.1131019,0.6657091,0.7177355,0.08200385,202403261102059275,
1,D_RobotHorizontal,4,6,-0.2158862,0.4946104,0.9000002,-0.1917294,0.484547,0.9000003,-0.1917291,0.4845466,0.8264376,-0.2002905,0.5095946,0.7165818,0.07356269,202403261102119489,
1,D_RobotHorizontal,4,0,0.2249998,0.5580003,0.9000004,0.2498259,0.5664498,0.9000004,0.2498263,0.5664497,0.8250331,0.198361,0.5788767,0.7252035,0.07496725,202403261102187799,
1,D_RobotHorizontal,4,5,-0.2158863,0.6213901,0.9000003,-0.2274207,0.5970372,0.9000002,-0.2274203,0.5970368,0.8239736,-0.2286518,0.6011291,0.7110543,0.0760266,202403261102243006,
1,D_RobotHorizontal,4,10,0.1892818,0.4363559,0.9000004,0.1673313,0.4610597,0.9000004,0.1673316,0.4610595,0.8028938,0.1251982,0.4925179,0.7028731,0.09710661,202403261102296343,
1,D_RobotHorizontal,4,4,-0.1473439,0.7280439,0.9000003,-0.1226838,0.7278895,0.9000003,-0.1226835,0.7278892,0.8133881,-0.1415286,0.7087653,0.703624,0.08661218,202403261102371464,
1,D_RobotHorizontal,4,9,0.0934682,0.353333,0.9000003,0.09139588,0.3778333,0.8999685,0.09139605,0.3778335,0.8108553,0.06350956,0.4218532,0.7105876,0.08911316,202403261102428279,
1,D_RobotHorizontal,5,3,-0.03202112,0.78071,0.9000003,-0.03105052,0.7738791,0.8995317,-0.03105068,0.7738785,0.7995698,-0.05404372,0.7480823,0.6919829,0.09996194,202403261102552284,
1,D_RobotHorizontal,5,8,-0.03202103,0.3352903,0.9000003,-0.007132465,0.3408558,0.9000003,-0.007132,0.3408557,0.8689508,-0.0249312,0.380359,0.7645876,0.03104947,202403261103027290,
1,D_RobotHorizontal,5,2,0.09346819,0.7626675,0.9000003,0.1181343,0.7446631,0.9000004,0.1181346,0.7446629,0.8170883,0.07784189,0.7172855,0.7151276,0.08291205,202403261103159792,
1,D_RobotHorizontal,5,7,-0.1473439,0.3879566,0.9000003,-0.1229066,0.4050398,0.9000002,-0.1229062,0.4050394,0.8276168,-0.1254926,0.4377685,0.7194912,0.07238346,202403261103206954,
1,D_RobotHorizontal,5,1,0.1892819,0.6796444,0.9000003,0.1978151,0.6909992,0.8996056,0.1978155,0.6909988,0.800201,0.1479297,0.6763885,0.699867,0.09940461,202403261103257619,
1,D_RobotHorizontal,5,6,-0.2158862,0.4946104,0.9000002,-0.1914747,0.4886554,0.9000002,-0.1914743,0.4886552,0.8512557,-0.1893761,0.5045296,0.7393959,0.04874449,202403261103313140,
1,D_RobotHorizontal,5,0,0.2249998,0.5580003,0.9000004,0.2493712,0.5510259,0.9000003,0.2493715,0.5510257,0.8336474,0.193545,0.554037,0.7354468,0.06635296,202403261103365617,
1,D_RobotHorizontal,5,5,-0.2158863,0.6213901,0.9000003,-0.1924984,0.6374108,0.9000002,-0.1924981,0.6374105,0.8309736,-0.1933146,0.6285943,0.718321,0.06902659,202403261103411461,
1,D_RobotHorizontal,5,10,0.1892818,0.4363559,0.9000004,0.2140651,0.4121899,0.9000003,0.2140654,0.4121896,0.8141171,0.1747327,0.4448864,0.7133557,0.08588323,202403261103466784,
1,D_RobotHorizontal,5,4,-0.1473439,0.7280439,0.9000003,-0.1498843,0.7039914,0.8999292,-0.1498846,0.7039912,0.8230201,-0.1557209,0.6854904,0.7116978,0.07690901,202403261103508783,
1,D_RobotHorizontal,5,9,0.0934682,0.353333,0.9000003,0.1120858,0.3776302,0.9000003,0.1120862,0.3776299,0.8346733,0.08207062,0.4142054,0.7320563,0.06532697,202403261103557600,
1,C_HumanVertical,1,3,-0.03202112,0.78071,0.9000003,-0.008336855,0.7587442,0.9000003,-0.008336505,0.7587438,0.8236796,-0.03203078,0.7334636,0.7161225,0.07632065,202403261106454099,
1,C_HumanVertical,1,8,-0.03202103,0.3352903,0.9000003,-0.00775059,0.330494,0.9000002,-0.007750247,0.3304937,0.8448917,-0.0277565,0.3760901,0.7434533,0.05510851,202403261106518932,
1,C_HumanVertical,1,2,0.09346819,0.7626675,0.9000003,0.0789986,0.7823871,0.8999541,0.07899869,0.7823866,0.8000284,0.04627924,0.7545728,0.6955066,0.09992563,202403261106570459,
1,C_HumanVertical,1,7,-0.1473439,0.3879566,0.9000003,-0.122494,0.3804899,0.9000003,-0.1224937,0.3804897,0.8556949,-0.1267292,0.4157125,0.7484081,0.04430536,202403261107024631,
1,C_HumanVertical,1,1,0.1892819,0.6796444,0.9000003,0.1642676,0.6970517,0.9000003,0.1642679,0.6970515,0.8124778,0.1174246,0.6794483,0.7111624,0.08752245,202403261107059498,
1,C_HumanVertical,1,6,-0.2158862,0.4946104,0.9000002,-0.191114,0.4714366,0.9000002,-0.1911137,0.4714366,0.839802,-0.1884217,0.4923597,0.7287886,0.06019828,202403261107104503,
1,C_HumanVertical,1,0,0.2249998,0.5580003,0.9000004,0.2477431,0.5829207,0.9000003,0.2477434,0.5829203,0.8006445,0.1968559,0.5896965,0.699979,0.09935574,202403261107152105,
1,C_HumanVertical,1,5,-0.2158863,0.6213901,0.9000003,-0.1914659,0.599313,0.9000003,-0.1914655,0.5993126,0.836861,-0.1894423,0.5987897,0.7238802,0.0631393,202403261107199260,
1,C_HumanVertical,1,10,0.1892818,0.4363559,0.9000004,0.1970282,0.4600361,0.9000003,0.1970286,0.4600358,0.8212249,0.1551259,0.4873623,0.7199014,0.07877547,202403261107241931,
1,C_HumanVertical,1,4,-0.1473439,0.7280439,0.9000003,-0.1535523,0.7526959,0.9000002,-0.1535518,0.7526957,0.8193784,-0.1572923,0.7230411,0.7104031,0.08062173,202403261107301786,
1,C_HumanVertical,1,9,0.0934682,0.353333,0.9000003,0.117941,0.3656779,0.9000003,0.1179414,0.3656776,0.8346401,0.08405071,0.4068036,0.7349953,0.06536017,202403261107347925,
