ParticipantID,Condition,Trial,TargetID,Target_Position_X,Target_Position_Y,Target_Position_Z,Selection_Position_X,Selection_Position_Y,Selection_Position_Z,GripperTip_Position_X,GripperTip_Position_Y,GripperTip_Position_Z,Gripper_Position_X,Gripper_Position_Y,Gripper_Position_Z,Distance_Tip_to_Disk,Timestamp,
10,A_Baseline,1,7,-0.1473442,0.3879565,0.9000006,-0.1502254,0.363338,0.9000005,-0.1502253,0.3633373,0.8779092,-0.2047081,0.405096,0.7881495,0.02209124,202403271906271586,
10,A_Baseline,1,1,0.1892821,0.6796443,0.9000004,0.1708263,0.6548741,0.9000006,0.1708263,0.6548734,0.8290453,0.1281809,0.6842849,0.7286196,0.07095522,202403271906336699,
10,A_Baseline,1,6,-0.2158865,0.4946103,0.9000006,-0.2130436,0.4719262,0.8998206,-0.2130437,0.471926,0.8715935,-0.2584798,0.5034357,0.7730456,0.02822708,202403271906402743,
10,A_Baseline,1,0,0.2250002,0.5580003,0.9000003,0.2267709,0.5810478,0.8998312,0.2267711,0.5810471,0.8537313,0.1925499,0.6105196,0.750149,0.04609993,202403271906461002,
10,A_Baseline,1,5,-0.2158865,0.6213901,0.9000005,-0.2391604,0.6272525,0.8998995,-0.2391611,0.6272532,0.8460192,-0.2682497,0.6461078,0.7384672,0.05388034,202403271906522023,
10,A_Baseline,1,10,0.1892821,0.4363559,0.9000004,0.1650917,0.4489749,0.9000005,0.1650918,0.4489744,0.850069,0.1135374,0.4999847,0.7634141,0.04993146,202403271907033518,
10,A_Baseline,1,4,-0.1473442,0.7280439,0.9000005,-0.1720184,0.7470082,0.9000003,-0.1720183,0.7470075,0.8243175,-0.2085662,0.7521422,0.7175145,0.07568279,202403271907175548,
10,A_Baseline,1,9,0.09346826,0.353333,0.9000005,0.09890059,0.3310683,0.8998204,0.09890103,0.3310687,0.821066,0.04026745,0.3947798,0.7484571,0.0787544,202403271907279211,
10,A_Baseline,2,3,-0.03202116,0.7807099,0.9000004,-0.0568192,0.7608187,0.9000005,-0.05681906,0.7608182,0.8514822,-0.08955019,0.756026,0.7434325,0.04851825,202403271909069381,
10,A_Baseline,2,8,-0.03202114,0.3352904,0.9000004,-0.03206499,0.3115985,0.8998821,-0.0320645,0.3115991,0.8762548,-0.07908274,0.3703045,0.7919224,0.02362734,202403271909174958,
10,A_Baseline,2,2,0.09346832,0.7626674,0.9000004,0.06946853,0.7409983,0.9000005,0.06946856,0.7409977,0.8426527,0.04106297,0.7487572,0.7335567,0.05734771,202403271909231078,
10,A_Baseline,2,7,-0.1473442,0.3879565,0.9000006,-0.1451686,0.363338,0.8999805,-0.1451682,0.3633385,0.8855706,-0.1868436,0.409456,0.7912025,0.01440987,202403271909301070,
10,A_Baseline,2,1,0.1892821,0.6796443,0.9000004,0.1656028,0.6951185,0.9000004,0.1656029,0.6951178,0.8289456,0.128874,0.7127319,0.723543,0.07105474,202403271909379723,
10,A_Baseline,2,6,-0.2158865,0.4946103,0.9000006,-0.2073553,0.4713686,0.9000005,-0.2073551,0.471368,0.8868573,-0.2339062,0.5027778,0.7816079,0.01314321,202403271909425478,
10,A_Baseline,2,0,0.2250002,0.5580003,0.9000003,0.2428676,0.5825371,0.9000005,0.2428676,0.5825368,0.8487626,0.2064067,0.6100599,0.7454081,0.05123777,202403271909468179,
10,A_Baseline,2,5,-0.2158865,0.6213901,0.9000005,-0.1966208,0.5980582,0.9000005,-0.1966207,0.5980575,0.8478792,-0.2273207,0.6221387,0.7418291,0.05212124,202403271909536938,
10,A_Baseline,2,10,0.1892821,0.4363559,0.9000004,0.18932,0.4162134,0.8997166,0.1893205,0.4162129,0.8564578,0.1451166,0.4681489,0.7663598,0.04325877,202403271909595220,
10,A_Baseline,2,4,-0.1473442,0.7280439,0.9000005,-0.1266105,0.7319785,0.8997499,-0.126611,0.7319788,0.8002772,-0.1611408,0.7500618,0.6942125,0.09947272,202403271910070707,
10,A_Baseline,2,9,0.09346826,0.353333,0.9000005,0.08332353,0.3425739,0.899614,0.08332404,0.3425741,0.8493164,0.03458498,0.4040911,0.7680195,0.05029756,202403271910229373,
10,C_HumanVertical,1,3,-0.03202116,0.7807099,0.9000004,-0.04263595,0.8054768,0.9000005,-0.04263579,0.8054762,0.8226849,-0.04679009,0.7959763,0.7101617,0.07731546,202403271915591990,
10,C_HumanVertical,1,8,-0.03202114,0.3352904,0.9000004,-0.05663038,0.3125901,0.9000004,-0.05663024,0.3125897,0.875399,-0.07566043,0.3758557,0.7837241,0.02460139,202403271916076825,
10,C_HumanVertical,1,2,0.09346832,0.7626674,0.9000004,0.08355423,0.7875644,0.9000004,0.08355439,0.7875637,0.8235466,0.06267782,0.7823423,0.7126145,0.0764538,202403271916151300,
10,C_HumanVertical,1,7,-0.1473442,0.3879565,0.9000006,-0.162507,0.4061865,0.8998632,-0.1625065,0.4061871,0.8998445,-0.1912923,0.446509,0.7982841,1.882488E-05,202403271916389880,
10,C_HumanVertical,1,1,0.1892821,0.6796443,0.9000004,0.1866116,0.7023072,0.8998169,0.1866114,0.7023062,0.8289565,0.1534959,0.7114664,0.7213067,0.07086027,202403271916454839,
10,C_HumanVertical,1,6,-0.2158865,0.4946103,0.9000006,-0.2320478,0.4718778,0.9000004,-0.2320475,0.4718773,0.8776808,-0.2483086,0.5128602,0.7736377,0.02231958,202403271916498091,
10,C_HumanVertical,1,0,0.2250002,0.5580003,0.9000003,0.2031034,0.5808548,0.9000005,0.2031035,0.5808541,0.8592894,0.1799514,0.6073523,0.7519078,0.04071109,202403271916544772,
10,C_HumanVertical,1,5,-0.2158865,0.6213901,0.9000005,-0.1990565,0.5974361,0.9000004,-0.1990563,0.5974357,0.857262,-0.2130835,0.6264054,0.748943,0.04273844,202403271916593693,
10,C_HumanVertical,1,10,0.1892821,0.4363559,0.9000004,0.1965724,0.4592915,0.8999076,0.1965729,0.459291,0.8751771,0.1728837,0.5054924,0.7748118,0.02473046,202403271917035584,
10,C_HumanVertical,1,4,-0.1473442,0.7280439,0.9000005,-0.1710958,0.7156066,0.9000004,-0.1710956,0.7156061,0.8241899,-0.1851364,0.7274262,0.7126904,0.07581042,202403271917091163,
10,C_HumanVertical,1,9,0.09346826,0.353333,0.9000005,0.0973763,0.3286792,0.9000005,0.09737637,0.3286787,0.8597946,0.06581,0.3954453,0.7742678,0.04020588,202403271917146325,
10,C_HumanVertical,2,3,-0.03202116,0.7807099,0.9000004,-0.03397722,0.8048689,0.8999354,-0.03397783,0.8048687,0.8139868,-0.04700357,0.805716,0.7017429,0.08594847,202403271917385216,
10,C_HumanVertical,2,8,-0.03202114,0.3352904,0.9000004,-0.02773283,0.310992,0.8999503,-0.02773226,0.3109927,0.8665282,-0.05566831,0.3635125,0.770454,0.03342215,202403271917520340,
10,C_HumanVertical,2,2,0.09346832,0.7626674,0.9000004,0.1133642,0.7876557,0.9000006,0.1133642,0.7876551,0.8269855,0.09479962,0.785811,0.7155361,0.073015,202403271918156901,
10,C_HumanVertical,2,7,-0.1473442,0.3879565,0.9000006,-0.1326797,0.3649052,0.9000004,-0.1326794,0.3649049,0.8964022,-0.1474934,0.4328611,0.8073432,0.00359817,202403271918279634,
10,C_HumanVertical,2,1,0.1892821,0.6796443,0.9000004,0.2020201,0.7042067,0.9000006,0.2020201,0.7042063,0.8455585,0.1792493,0.7123283,0.7351747,0.05444203,202403271918343139,
10,C_HumanVertical,2,6,-0.2158865,0.4946103,0.9000006,-0.2075978,0.4705981,0.9000004,-0.2075977,0.4705975,0.8780655,-0.1990169,0.5196779,0.7766432,0.02193489,202403271918427999,
10,C_HumanVertical,2,0,0.2250002,0.5580003,0.9000003,0.2189425,0.5817071,0.899945,0.2189425,0.5817064,0.8671918,0.2038318,0.6027721,0.757206,0.03275313,202403271918466548,
10,C_HumanVertical,2,5,-0.2158865,0.6213901,0.9000005,-0.240574,0.6409554,0.9000004,-0.2405737,0.6409548,0.8623403,-0.2421804,0.6607814,0.751105,0.03766011,202403271918522737,
10,C_HumanVertical,2,10,0.1892821,0.4363559,0.9000004,0.2107508,0.4119167,0.9000005,0.2107508,0.411916,0.8907124,0.1941795,0.4601298,0.7898667,0.00928812,202403271919007843,
10,C_HumanVertical,2,4,-0.1473442,0.7280439,0.9000005,-0.1714096,0.7453555,0.9000004,-0.1714093,0.745355,0.8376418,-0.1633565,0.7490227,0.7249888,0.0623585,202403271919051407,
10,C_HumanVertical,2,9,0.09346826,0.353333,0.9000005,0.07986944,0.3313724,0.9000006,0.0798695,0.331372,0.8972651,0.06614862,0.3977824,0.8068749,0.00273551,202403271919215732,
10,D_RobotHorizontal,1,3,-0.03202116,0.7807099,0.9000004,-0.007921551,0.7577266,0.9000004,-0.007921383,0.7577261,0.8208581,-0.04703126,0.7643009,0.7150459,0.07914234,202403271924034200,
10,D_RobotHorizontal,1,8,-0.03202114,0.3352904,0.9000004,-0.007579843,0.3379243,0.8999339,-0.007579385,0.337925,0.8910295,-0.04896231,0.3909386,0.8002218,0.008904352,202403271924122343,
10,D_RobotHorizontal,1,2,0.09346832,0.7626674,0.9000004,0.06916886,0.7607027,0.8999133,0.06916884,0.7607029,0.8154023,0.03692719,0.7610909,0.7071001,0.08451106,202403271924195656,
10,D_RobotHorizontal,1,7,-0.1473442,0.3879565,0.9000006,-0.1649172,0.3633853,0.9000005,-0.1649172,0.3633845,0.878281,-0.2167417,0.4095924,0.789129,0.02171946,202403271924270173,
10,D_RobotHorizontal,1,1,0.1892821,0.6796443,0.9000004,0.1896698,0.6997485,0.8997152,0.1896697,0.6997474,0.8321354,0.1552507,0.7076788,0.7247975,0.06757976,202403271924345552,
10,D_RobotHorizontal,1,6,-0.2158865,0.4946103,0.9000006,-0.1915337,0.4908351,0.8999605,-0.1915339,0.4908351,0.8654225,-0.2385926,0.5232553,0.7679371,0.03453792,202403271924397849,
10,D_RobotHorizontal,1,0,0.2250002,0.5580003,0.9000003,0.2001617,0.5782101,0.9000006,0.2001616,0.5782095,0.8541895,0.1696405,0.6032455,0.748309,0.04581105,202403271924460808,
10,D_RobotHorizontal,1,5,-0.2158865,0.6213901,0.9000005,-0.2163908,0.5987621,0.8998038,-0.2163915,0.5987629,0.8266895,-0.2411707,0.6350297,0.7225754,0.07311419,202403271924518648,
10,D_RobotHorizontal,1,10,0.1892821,0.4363559,0.9000004,0.2138357,0.443619,0.9000005,0.2138357,0.4436187,0.843187,0.1797877,0.4922385,0.7470315,0.05681347,202403271924567908,
10,D_RobotHorizontal,1,4,-0.1473442,0.7280439,0.9000005,-0.1525186,0.7041652,0.8999527,-0.1525194,0.7041655,0.8150383,-0.1856221,0.7182178,0.7079134,0.08491445,202403271924599319,
10,D_RobotHorizontal,1,9,0.09346826,0.353333,0.9000005,0.1150301,0.3780517,0.9000006,0.1150301,0.3780513,0.854398,0.07523423,0.4376139,0.7670048,0.0456026,202403271925040649,
10,D_RobotHorizontal,2,3,-0.03202116,0.7807099,0.9000004,-0.009468006,0.8046234,0.9000005,-0.00946785,0.8046228,0.8311501,-0.02066991,0.7908514,0.7195529,0.0688503,202403271928283870,
10,D_RobotHorizontal,2,8,-0.03202114,0.3352904,0.9000004,-0.05691838,0.3403985,0.9000004,-0.05691829,0.3403983,0.8912086,-0.09026096,0.3927993,0.7968084,0.008791758,202403271928366333,
10,D_RobotHorizontal,2,2,0.09346832,0.7626674,0.9000004,0.0696603,0.7808194,0.9000005,0.06966048,0.780819,0.8325542,0.04614001,0.772204,0.722365,0.06744619,202403271928431052,
10,D_RobotHorizontal,2,7,-0.1473442,0.3879565,0.9000006,-0.1263199,0.3659222,0.9000005,-0.1263199,0.3659217,0.8847647,-0.1577133,0.4190098,0.7900804,0.01523579,202403271928500312,
10,D_RobotHorizontal,2,1,0.1892821,0.6796443,0.9000004,0.1744935,0.7029438,0.9000006,0.1744936,0.7029432,0.8489006,0.1452283,0.7044999,0.7397669,0.05109992,202403271928540905,
10,D_RobotHorizontal,2,6,-0.2158865,0.4946103,0.9000006,-0.2239383,0.4728374,0.8998367,-0.2239386,0.4728372,0.853424,-0.2442841,0.5210141,0.753254,0.04641261,202403271929084319,
10,D_RobotHorizontal,2,0,0.2250002,0.5580003,0.9000003,0.2183399,0.5815369,0.8999403,0.2183399,0.5815363,0.8608329,0.1906533,0.6066965,0.7542053,0.03910745,202403271929132831,
10,D_RobotHorizontal,2,5,-0.2158865,0.6213901,0.9000005,-0.2073753,0.5974413,0.9000003,-0.2073752,0.5974407,0.8430058,-0.2204198,0.6287917,0.7352284,0.05699453,202403271929173844,
10,D_RobotHorizontal,2,10,0.1892821,0.4363559,0.9000004,0.209313,0.4594807,0.9000005,0.2093131,0.4594803,0.878527,0.1795496,0.5024465,0.7783418,0.0214734,202403271929213838,
10,D_RobotHorizontal,2,4,-0.1473442,0.7280439,0.9000005,-0.1711147,0.7471439,0.9000004,-0.1711144,0.7471433,0.820713,-0.1840613,0.7539651,0.7086645,0.07928731,202403271929257140,
10,D_RobotHorizontal,2,9,0.09346826,0.353333,0.9000005,0.09624334,0.3290806,0.8999494,0.09624387,0.3290809,0.8940594,0.06758163,0.3897187,0.8031171,0.00588996,202403271929296409,
