ParticipantID,Condition,Trial,TargetID,Target_Position_X,Target_Position_Y,Target_Position_Z,Selection_Position_X,Selection_Position_Y,Selection_Position_Z,GripperTip_Position_X,GripperTip_Position_Y,GripperTip_Position_Z,Gripper_Position_X,Gripper_Position_Y,Gripper_Position_Z,Distance_Tip_to_Disk,Timestamp
12,D_RobotHorizontal,1,2,0.09346828,0.762667,0.9000001,0.07940931,0.7871944,0.9000001,0.07940972,0.7871939,0.8016768,0.07090468,0.7534562,0.6941667,0.09832327,2.02403E+17
12,D_RobotHorizontal,1,7,-0.1473438,0.3879563,0.9,-0.1475601,0.4124403,0.8999748,-0.1475601,0.4124407,0.8140821,-0.1129617,0.4437529,0.7111671,0.08589261,2.02403E+17
12,D_RobotHorizontal,1,1,0.189282,0.679644,0.9000002,0.170946,0.6919893,0.8997903,0.170946,0.6919891,0.8002756,0.1620926,0.6735138,0.6891481,0.09951461,2.02403E+17
12,D_RobotHorizontal,1,6,-0.2158861,0.4946101,0.9000001,-0.1917818,0.4948406,0.8999224,-0.1917821,0.4948407,0.8757066,-0.169969,0.505035,0.7653017,0.02421574,2.02403E+17
12,D_RobotHorizontal,1,0,0.2249999,0.5579999,0.9000001,0.2484886,0.537213,0.9000002,0.2484891,0.5372126,0.8010889,0.2399147,0.5379215,0.6884168,0.09891126,2.02403E+17
12,D_RobotHorizontal,1,5,-0.2158861,0.6213898,0.9000002,-0.1937787,0.5970076,0.9000001,-0.1937783,0.5970075,0.8392349,-0.1833194,0.5982589,0.7267269,0.06076518,2.02403E+17
12,D_RobotHorizontal,1,10,0.1892819,0.4363557,0.9000002,0.1643598,0.4326943,0.9000002,0.1643602,0.4326938,0.8058907,0.1644347,0.4570481,0.6955467,0.09410942,2.02403E+17
12,D_RobotHorizontal,1,4,-0.1473438,0.7280436,0.9000002,-0.1455912,0.7037057,0.89998,-0.1455916,0.7037056,0.8292739,-0.1459201,0.6859044,0.7176853,0.07070613,2.02403E+17
12,D_RobotHorizontal,1,9,0.09346813,0.3533326,0.9,0.07034707,0.3783391,0.9,0.07034741,0.3783387,0.8203084,0.07255642,0.416239,0.713877,0.07969159,2.02403E+17
12,D_RobotHorizontal,2,3,-0.03202099,0.7807098,0.9,-0.01149036,0.7814876,0.8997297,-0.0114907,0.7814877,0.7998689,-0.02509973,0.7576779,0.6902474,0.0998608,2.02403E+17
12,D_RobotHorizontal,2,8,-0.03202103,0.3352901,0.9,-0.01796924,0.359452,0.9000001,-0.01796886,0.3594518,0.8205238,-0.0117597,0.4036221,0.7166997,0.07947632,2.02403E+17
12,D_RobotHorizontal,2,2,0.09346828,0.762667,0.9000001,0.06889189,0.7718869,0.9000002,0.06889233,0.7718865,0.8110396,0.04441233,0.7507439,0.7027681,0.08896046,2.02403E+17
12,D_RobotHorizontal,2,7,-0.1473438,0.3879563,0.9,-0.1297332,0.3639879,0.9000001,-0.129733,0.3639875,0.8486587,-0.1232075,0.405844,0.7438996,0.05134136,2.02403E+17
12,D_RobotHorizontal,2,1,0.189282,0.679644,0.9000002,0.1644252,0.6879119,0.9000002,0.1644256,0.6879113,0.803292,0.1421884,0.6808542,0.6927264,0.09670813,2.02403E+17
12,D_RobotHorizontal,2,6,-0.2158861,0.4946101,0.9000001,-0.1914634,0.5068184,0.9000001,-0.1914629,0.506818,0.8196445,-0.1917826,0.5262668,0.7083312,0.08035555,2.02403E+17
12,D_RobotHorizontal,2,0,0.2249999,0.5579999,0.9000001,0.2021212,0.5579183,0.8998243,0.2021215,0.5579179,0.8006588,0.1973797,0.5599939,0.6877773,0.09916554,2.02403E+17
12,D_RobotHorizontal,2,5,-0.2158861,0.6213898,0.9000002,-0.1923078,0.5985399,0.9,-0.1923074,0.5985395,0.8314731,-0.1819868,0.6013414,0.7189803,0.06852698,2.02403E+17
12,D_RobotHorizontal,2,10,0.1892819,0.4363557,0.9000002,0.1817625,0.4595006,0.8999305,0.1817625,0.4595004,0.8025091,0.1767825,0.4811628,0.6917166,0.09742145,2.02403E+17
12,D_RobotHorizontal,2,4,-0.1473438,0.7280436,0.9000002,-0.1541961,0.7054553,0.8998576,-0.1541968,0.7054552,0.8286729,-0.1578231,0.6879231,0.7171002,0.07118465,2.02403E+17
12,D_RobotHorizontal,2,9,0.09346813,0.3533326,0.9,0.09412936,0.3782453,0.9000002,0.0941297,0.3782451,0.8074905,0.09650287,0.4150986,0.7006954,0.09250961,2.02403E+17
12,A_Baseline,1,3,-0.03202099,0.7807098,0.9,-0.05208885,0.7560308,0.9000002,-0.05208841,0.7560303,0.8026792,-0.04924273,0.7354812,0.6916,0.0973209,2.02403E+17
12,A_Baseline,1,8,-0.03202103,0.3352901,0.9,-0.05684019,0.3550849,0.9,-0.05683977,0.3550846,0.8203683,-0.03578279,0.3973297,0.717699,0.07963175,2.02403E+17
12,A_Baseline,1,2,0.09346828,0.762667,0.9000001,0.08414514,0.7404456,0.899922,0.08414516,0.7404451,0.8006005,0.07774103,0.7198098,0.6896853,0.09932148,2.02403E+17
12,A_Baseline,1,7,-0.1473438,0.3879563,0.9,-0.1444375,0.3635406,0.8999643,-0.1444374,0.3635412,0.8258726,-0.1192845,0.403999,0.7234054,0.07409165,2.02403E+17
12,A_Baseline,1,1,0.189282,0.679644,0.9000002,0.2128009,0.6978958,0.9000002,0.2128013,0.6978955,0.8065596,0.1951036,0.6785849,0.6966373,0.09344067,2.02403E+17
12,A_Baseline,1,6,-0.2158861,0.4946101,0.9000001,-0.1985936,0.4719711,0.9,-0.1985931,0.4719708,0.8251677,-0.1728508,0.49503,0.7175823,0.0748323,2.02403E+17
12,A_Baseline,1,0,0.2249999,0.5579999,0.9000001,0.2236604,0.550864,0.8995341,0.2236608,0.5508637,0.7996609,0.2137812,0.5543317,0.6871471,0.09987319,2.02403E+17
12,A_Baseline,1,5,-0.2158861,0.6213898,0.9000002,-0.2081137,0.5974171,0.9,-0.2081133,0.5974166,0.8141325,-0.2021499,0.6016524,0.7013694,0.08586756,2.02403E+17
12,A_Baseline,1,10,0.1892819,0.4363557,0.9000002,0.1812264,0.4610814,0.9000001,0.1812268,0.4610811,0.8277884,0.1740593,0.4810942,0.7168058,0.0722117,2.02403E+17
12,A_Baseline,1,4,-0.1473438,0.7280436,0.9000002,-0.135209,0.7042993,0.9,-0.1352086,0.7042987,0.8263593,-0.1350985,0.6891829,0.7143748,0.07364064,2.02403E+17
12,A_Baseline,1,9,0.09346813,0.3533326,0.9,0.08033993,0.3429849,0.899639,0.08033995,0.342985,0.79972,0.08168048,0.385156,0.6948925,0.09991892,2.02403E+17
12,A_Baseline,2,3,-0.03202099,0.7807098,0.9,-0.03184303,0.7571086,0.8998739,-0.03184335,0.7571084,0.8016835,-0.04875213,0.7356597,0.6920338,0.09819039,2.02403E+17
12,A_Baseline,2,8,-0.03202103,0.3352901,0.9,-0.007231886,0.3344786,0.8999803,-0.007231791,0.3344784,0.8098732,0.001477707,0.3797178,0.706691,0.09010716,2.02403E+17
12,A_Baseline,2,2,0.09346828,0.762667,0.9000001,0.08485479,0.7572236,0.8995598,0.08485466,0.7572231,0.799861,0.06662685,0.7349066,0.6905965,0.09969877,2.02403E+17
12,A_Baseline,2,7,-0.1473438,0.3879563,0.9,-0.1342941,0.3645968,0.9000001,-0.1342937,0.3645965,0.8477871,-0.1251818,0.4054857,0.7428393,0.05221293,2.02403E+17
12,A_Baseline,2,1,0.189282,0.679644,0.9000002,0.1748048,0.6847656,0.8996111,0.1748048,0.6847654,0.8004792,0.1574323,0.6766512,0.6891176,0.09913182,2.02403E+17
12,A_Baseline,2,6,-0.2158861,0.4946101,0.9000001,-0.1914995,0.4761054,0.9000001,-0.191499,0.476105,0.8890138,-0.1859956,0.4916341,0.7772214,0.01098628,2.02403E+17
12,A_Baseline,2,0,0.2249999,0.5579999,0.9000001,0.2239902,0.5829427,0.9000001,0.2239907,0.5829422,0.8029224,0.2091458,0.5843803,0.6909109,0.09707775,2.02403E+17
12,A_Baseline,2,5,-0.2158861,0.6213898,0.9000002,-0.1992253,0.6162094,0.8996507,-0.1992256,0.6162097,0.7997946,-0.1926135,0.6182142,0.6870062,0.09985602,2.02403E+17
12,A_Baseline,2,10,0.1892819,0.4363557,0.9000002,0.1803837,0.4599425,0.9000002,0.1803842,0.4599424,0.8003448,0.1721417,0.4834541,0.6901256,0.0996554,2.02403E+17
12,A_Baseline,2,4,-0.1473438,0.7280436,0.9000002,-0.1479124,0.7038981,0.8999199,-0.1479129,0.703898,0.8399324,-0.152458,0.6846126,0.7286831,0.05998749,2.02403E+17
12,A_Baseline,2,9,0.09346813,0.3533326,0.9,0.07411283,0.374702,0.9000002,0.0741132,0.3747017,0.8317472,0.07757327,0.4088387,0.7240824,0.06825297,2.02403E+17
