ParticipantID,Condition,Trial,TargetID,Target_Position_X,Target_Position_Y,Target_Position_Z,Selection_Position_X,Selection_Position_Y,Selection_Position_Z,GripperTip_Position_X,GripperTip_Position_Y,GripperTip_Position_Z,Gripper_Position_X,Gripper_Position_Y,Gripper_Position_Z,Distance_Tip_to_Disk,Timestamp
6,B_HumanHorizontal,3,1,0.189282,0.6796443,0.9000003,0.170367,0.6820962,0.8996841,0.1703674,0.6820955,0.7998267,0.150073,0.6546708,0.6921002,0.0998574,2.02403E+17
6,B_HumanHorizontal,3,6,-0.2158861,0.4946104,0.9000002,-0.2277454,0.4698515,0.9000002,-0.2277455,0.4698512,0.8315171,-0.1989307,0.4740711,0.7223342,0.068483,2.02403E+17
6,B_HumanHorizontal,3,0,0.2249999,0.5580001,0.9000002,0.2050004,0.5654417,0.8997615,0.2050005,0.5654414,0.8367626,0.1852661,0.5506988,0.7264802,0.06299887,2.02403E+17
6,B_HumanHorizontal,3,5,-0.2158861,0.6213902,0.9000001,-0.1915983,0.6215259,0.8999536,-0.1915986,0.6215261,0.8239996,-0.1737264,0.6009932,0.7143276,0.07595394,2.02403E+17
6,B_HumanHorizontal,3,10,0.1892819,0.4363559,0.9000002,0.1647864,0.4119371,0.9000003,0.1647863,0.4119369,0.8561057,0.1495447,0.4190744,0.7443661,0.04389458,2.02403E+17
6,B_HumanHorizontal,3,4,-0.1473438,0.7280439,0.9000002,-0.1324454,0.704101,0.9000002,-0.1324452,0.7041007,0.805409,-0.1217558,0.6718281,0.6976444,0.09459118,2.02403E+17
6,B_HumanHorizontal,3,9,0.09346815,0.353333,0.9000003,0.07558756,0.3769809,0.9000002,0.07558747,0.3769807,0.8696639,0.06756318,0.3913458,0.7578683,0.03033627,2.02403E+17
6,D_RobotHorizontal,1,3,-0.03202092,0.7807101,0.9000002,-0.03868707,0.7759657,0.8995337,-0.03868718,0.7759655,0.8001716,-0.04011881,0.7420764,0.6923826,0.09936205,2.02403E+17
6,D_RobotHorizontal,1,8,-0.03202108,0.3352904,0.9000002,-0.02548126,0.3108192,0.9000002,-0.02548121,0.3108191,0.8351,-0.02214844,0.347347,0.7282186,0.06490019,2.02403E+17
6,D_RobotHorizontal,1,2,0.09346829,0.7626674,0.9000002,0.08228519,0.786945,0.9000002,0.0822852,0.7869448,0.8008613,0.06589878,0.7467553,0.6965284,0.09913886,2.02403E+17
