ParticipantID,Condition,Trial,TargetID,Target_Position_X,Target_Position_Y,Target_Position_Z,Selection_Position_X,Selection_Position_Y,Selection_Position_Z,GripperTip_Position_X,GripperTip_Position_Y,GripperTip_Position_Z,Gripper_Position_X,Gripper_Position_Y,Gripper_Position_Z,Distance_Tip_to_Disk,Timestamp,
9,A_Baseline,2,6,-0.2158862,0.4946103,0.9000002,-0.2402489,0.4813634,0.9000001,-0.2402487,0.4813636,0.8300351,-0.2252536,0.4996478,0.719537,0.069965,202403271655375626,
9,A_Baseline,2,0,0.2249999,0.558,0.9000002,0.2024821,0.5750272,0.9000003,0.2024821,0.5750276,0.8036326,0.1522963,0.6560172,0.7428784,0.0963677,202403271655524810,
9,A_Baseline,2,5,-0.2158862,0.62139,0.9000001,-0.1922005,0.5996448,0.9000001,-0.1922004,0.599645,0.8607859,-0.1623373,0.5962287,0.7518567,0.03921419,202403271656208624,
9,A_Baseline,2,10,0.1892817,0.4363558,0.9000002,0.1832763,0.4546293,0.8996909,0.1832764,0.4546289,0.7998974,0.1328776,0.5489538,0.7634041,0.09979339,202403271656564961,
9,A_Baseline,2,4,-0.1473439,0.7280437,0.9000002,-0.1522193,0.7381861,0.8995583,-0.1522198,0.7381856,0.799684,-0.1857914,0.7552314,0.6931411,0.09987423,202403271657217703,
9,A_Baseline,2,9,0.09346803,0.3533328,0.9000002,0.101742,0.3663797,0.8996222,0.1017423,0.3663796,0.7996495,0.09265862,0.4769033,0.7779474,0.0999727,202403271658025503,
9,D_RobotHorizontal,1,3,-0.03202105,0.7807098,0.9000002,-0.05478146,0.7608053,0.9000002,-0.05478128,0.7608054,0.8023031,-0.08859755,0.7655028,0.6945841,0.09769701,202403271701357092,
9,D_RobotHorizontal,1,8,-0.03202109,0.3352903,0.9000002,-0.01626532,0.3107423,0.9000002,-0.01626521,0.3107426,0.8642156,0.009585497,0.4126645,0.8228313,0.03578468,202403271702056425,
9,D_RobotHorizontal,1,2,0.09346821,0.7626672,0.9000002,0.08783571,0.7567148,0.8995409,0.0878358,0.7567144,0.7998951,0.03536001,0.7717649,0.7009568,0.09964579,202403271702377222,
9,D_RobotHorizontal,1,7,-0.1473439,0.3879564,0.9000002,-0.165914,0.3638751,0.9000002,-0.1659139,0.3638752,0.8305119,-0.1469156,0.4322162,0.7425482,0.06948835,202403271703511582,
9,D_RobotHorizontal,1,1,0.1892818,0.6796442,0.9000003,0.1645824,0.676131,0.9000003,0.1645825,0.6761311,0.8089978,0.1086565,0.7285151,0.7259483,0.09100251,202403271704184904,
9,D_RobotHorizontal,1,6,-0.2158862,0.4946103,0.9000002,-0.2242611,0.5192794,0.9000001,-0.224261,0.5192798,0.8421532,-0.1946512,0.5379148,0.7347054,0.05784689,202403271704379424,
9,D_RobotHorizontal,1,0,0.2249999,0.558,0.9000002,0.249349,0.581185,0.9000002,0.249349,0.581185,0.8309466,0.1789148,0.6410071,0.7659135,0.06905355,202403271705239879,
9,D_RobotHorizontal,1,5,-0.2158862,0.62139,0.9000001,-0.2399683,0.630048,0.9000002,-0.2399682,0.6300486,0.8238026,-0.2640885,0.6251478,0.7135157,0.07619752,202403271705412195,
9,D_RobotHorizontal,1,10,0.1892817,0.4363558,0.9000002,0.169295,0.4604908,0.9000002,0.1692952,0.4604911,0.8329123,0.1821257,0.5559596,0.7738351,0.06708796,202403271705568937,
9,D_RobotHorizontal,1,4,-0.1473439,0.7280437,0.9000002,-0.1706916,0.7058251,0.9000002,-0.1706915,0.7058255,0.80875,-0.2248367,0.686966,0.7113764,0.09125014,202403271706086092,
9,D_RobotHorizontal,1,9,0.09346803,0.3533328,0.9000002,0.1109938,0.3781584,0.9000002,0.1109938,0.3781586,0.8816093,0.05392663,0.4515073,0.8173264,0.01839092,202403271706434123,
9,D_RobotHorizontal,2,3,-0.03202105,0.7807098,0.9000002,-0.05303337,0.8047371,0.9000002,-0.05303328,0.8047374,0.8228595,-0.07975163,0.8060914,0.7130719,0.07714067,202403271708584062,
9,D_RobotHorizontal,2,8,-0.03202109,0.3352903,0.9000002,-0.01302803,0.327089,0.8997299,-0.01302807,0.3270894,0.7998347,-0.03267523,0.3885041,0.7070379,0.09989521,202403271710242070,
9,D_RobotHorizontal,2,2,0.09346821,0.7626672,0.9000002,0.1171105,0.7606398,0.8998761,0.1171106,0.7606397,0.8275325,0.06170636,0.7582869,0.7290753,0.07234358,202403271710362985,
9,D_RobotHorizontal,2,7,-0.1473439,0.3879564,0.9000002,-0.12363,0.377399,0.9000002,-0.1236299,0.3773992,0.8289384,-0.09884131,0.4384046,0.7371076,0.07106172,202403271710473596,
9,D_RobotHorizontal,2,1,0.1892818,0.6796442,0.9000003,0.1645774,0.7018234,0.9000003,0.1645774,0.7018234,0.8155484,0.1196021,0.703661,0.7119006,0.08445191,202403271711313638,
9,D_RobotHorizontal,2,6,-0.2158862,0.4946103,0.9000002,-0.1911065,0.5016128,0.9000002,-0.1911063,0.5016133,0.874852,-0.2166343,0.5090245,0.7650231,0.02514813,202403271711448385,
9,D_RobotHorizontal,2,0,0.2249999,0.558,0.9000002,0.2232434,0.5712567,0.89959,0.2232435,0.571257,0.8003635,0.1754781,0.650237,0.7351746,0.09922638,202403271711541571,
9,D_RobotHorizontal,2,5,-0.2158862,0.62139,0.9000001,-0.2383305,0.6054767,0.9000001,-0.2383305,0.605477,0.8005028,-0.2939044,0.6099481,0.7022147,0.09949725,202403271712250309,
9,D_RobotHorizontal,2,10,0.1892817,0.4363558,0.9000002,0.1685756,0.442248,0.8997612,0.1685757,0.4422477,0.799993,0.08445996,0.5133693,0.7747891,0.09976812,202403271713125534,
9,D_RobotHorizontal,2,4,-0.1473439,0.7280437,0.9000002,-0.1528135,0.7056679,0.8998185,-0.1528141,0.7056677,0.8322177,-0.127901,0.6976723,0.7222885,0.06760085,202403271713159079,
9,D_RobotHorizontal,2,9,0.09346803,0.3533328,0.9000002,0.07020063,0.3766327,0.9000002,0.07020073,0.3766329,0.8410677,0.02676409,0.4204307,0.7463892,0.0589324,202403271713334571,
9,D_RobotHorizontal,3,3,-0.03202105,0.7807098,0.9000002,-0.05336198,0.7776086,0.8997709,-0.05336216,0.7776084,0.811344,-0.02809871,0.7452642,0.7060608,0.08842686,202403271714135486,
9,D_RobotHorizontal,3,8,-0.03202109,0.3352903,0.9000002,-0.00742536,0.3283043,0.9000002,-0.007425315,0.3283046,0.8292391,0.03278412,0.3620263,0.7291639,0.07076104,202403271714252912,
9,D_RobotHorizontal,3,2,0.09346821,0.7626672,0.9000002,0.09583335,0.7380824,0.9000002,0.09583357,0.7380825,0.8098283,0.01890311,0.7563457,0.7290992,0.0901719,202403271714511486,
9,D_RobotHorizontal,3,7,-0.1473439,0.3879564,0.9000002,-0.1233348,0.3989897,0.9000002,-0.1233347,0.3989899,0.8125193,-0.1838093,0.4388426,0.7257805,0.08748084,202403271715141613,
9,C_HumanVertical,1,3,-0.03202105,0.7807098,0.9000002,-0.0214294,0.8055484,0.9000002,-0.02142926,0.8055487,0.800404,-0.01652257,0.8345745,0.6913059,0.0995962,202403271719301395,
9,C_HumanVertical,1,8,-0.03202109,0.3352903,0.9000002,-0.02948678,0.3262244,0.8995533,-0.02948672,0.3262249,0.7995968,-0.06386705,0.4053302,0.7265944,0.09995649,202403271719495330,
9,C_HumanVertical,1,2,0.09346821,0.7626672,0.9000002,0.0776575,0.7469922,0.8997906,0.07765763,0.7469921,0.7999271,0.0194975,0.7646529,0.7046667,0.09986349,202403271719570872,
9,C_HumanVertical,1,7,-0.1473439,0.3879564,0.9000002,-0.1580976,0.3633816,0.9000002,-0.1580975,0.3633817,0.8038316,-0.1634512,0.4115483,0.7017518,0.09616848,202403271720039285,
9,C_HumanVertical,1,1,0.1892818,0.6796442,0.9000003,0.2029834,0.6857105,0.8996041,0.2029833,0.6857103,0.8000818,0.1308155,0.7078177,0.7159864,0.09952229,202403271720136346,
9,C_HumanVertical,1,6,-0.2158862,0.4946103,0.9000002,-0.1913797,0.4728752,0.9000002,-0.1913796,0.4728755,0.8538746,-0.2253589,0.5029953,0.7503989,0.04612556,202403271720296031,
9,C_HumanVertical,1,0,0.2249999,0.558,0.9000002,0.2485706,0.5816339,0.9000003,0.2485706,0.5816341,0.8120191,0.1660146,0.5930161,0.7357042,0.08798121,202403271720375437,
9,C_HumanVertical,1,5,-0.2158862,0.62139,0.9000001,-0.1914388,0.6392912,0.9000002,-0.1914386,0.6392913,0.8726744,-0.2119907,0.6423823,0.7616022,0.0273257,202403271720477016,
9,C_HumanVertical,1,10,0.1892817,0.4363558,0.9000002,0.1956478,0.4607858,0.9000003,0.1956479,0.4607861,0.8370459,0.1569592,0.4825218,0.7331239,0.06295432,202403271720588423,
9,C_HumanVertical,1,4,-0.1473439,0.7280437,0.9000002,-0.1496118,0.7525843,0.9000002,-0.1496117,0.7525846,0.8222002,-0.1431271,0.7247282,0.7128795,0.07779997,202403271721049475,
9,C_HumanVertical,1,9,0.09346803,0.3533328,0.9000002,0.1176734,0.347251,0.9000003,0.1176734,0.3472513,0.8024027,0.09560205,0.3912678,0.7006952,0.09759758,202403271721112496,
9,C_HumanVertical,2,3,-0.03202105,0.7807098,0.9000002,-0.0365288,0.7559679,0.9000002,-0.03652867,0.7559682,0.8546941,-0.06672876,0.736658,0.7475303,0.04530615,202403271721224821,
9,C_HumanVertical,2,8,-0.03202109,0.3352903,0.9000002,-0.009900157,0.3242614,0.899974,-0.0099002,0.3242618,0.8248347,-0.02548091,0.3681059,0.7218592,0.07513931,202403271721297860,
9,C_HumanVertical,2,2,0.09346821,0.7626672,0.9000002,0.09455027,0.7743236,0.8995647,0.09455036,0.7743233,0.7998834,0.05554144,0.749847,0.696693,0.09968133,202403271721357582,
9,C_HumanVertical,2,7,-0.1473439,0.3879564,0.9000002,-0.1499341,0.3640565,0.8999168,-0.1499341,0.3640563,0.8964275,-0.1529065,0.3987384,0.7889226,0.003489362,202403271721551300,
9,C_HumanVertical,2,1,0.1892818,0.6796442,0.9000003,0.2133843,0.6736038,0.9000002,0.2133844,0.673604,0.8173597,0.1548072,0.6822678,0.7211168,0.08264046,202403271722068620,
9,C_HumanVertical,2,6,-0.2158862,0.4946103,0.9000002,-0.1915611,0.4944752,0.899948,-0.191561,0.4944749,0.8998117,-0.1956753,0.5155816,0.7888768,0.0001362684,202403271722259181,
9,C_HumanVertical,2,0,0.2249999,0.558,0.9000002,0.204511,0.5696068,0.8998697,0.2045111,0.5696069,0.7999181,0.1283191,0.6356122,0.7488583,0.0999516,202403271723421210,
9,C_HumanVertical,2,5,-0.2158862,0.62139,0.9000001,-0.1930323,0.6260647,0.8998552,-0.1930325,0.6260647,0.8597264,-0.2431298,0.6350163,0.7588347,0.04012886,202403271724444731,
9,C_HumanVertical,2,10,0.1892817,0.4363558,0.9000002,0.1905261,0.4113949,0.9000002,0.1905262,0.4113951,0.8573743,0.100042,0.4658831,0.817216,0.04262582,202403271725237864,
9,C_HumanVertical,2,4,-0.1473439,0.7280437,0.9000002,-0.1232023,0.7302704,0.899953,-0.1232029,0.7302701,0.8512161,-0.1265629,0.7281507,0.7382859,0.04873686,202403271725486556,
9,C_HumanVertical,2,9,0.09346803,0.3533328,0.9000002,0.1114893,0.369151,0.89988,0.1114896,0.3691508,0.7999154,0.05715659,0.4630517,0.7682997,0.09996459,202403271726026829,
9,C_HumanVertical,3,3,-0.03202105,0.7807098,0.9000002,-0.007514035,0.7606512,0.9000002,-0.007513901,0.7606515,0.8167207,-0.01926367,0.7460265,0.7052888,0.08327949,202403271726175890,
9,C_HumanVertical,3,8,-0.03202109,0.3352903,0.9000002,-0.02761086,0.3463756,0.899566,-0.0276109,0.346376,0.8000185,-0.034008,0.3916566,0.6966853,0.09954745,202403271726246183,
9,C_HumanVertical,3,2,0.09346821,0.7626672,0.9000002,0.1177807,0.7432827,0.9000002,0.1177807,0.7432829,0.8255322,0.0863115,0.7269518,0.7182384,0.07446798,202403271726318040,
9,C_HumanVertical,3,7,-0.1473439,0.3879564,0.9000002,-0.1370538,0.3637137,0.9000002,-0.1370536,0.3637141,0.8419471,-0.1346828,0.4049981,0.7367853,0.05805315,202403271726371900,
9,C_HumanVertical,3,1,0.1892818,0.6796442,0.9000003,0.2137256,0.6757717,0.8999785,0.2137255,0.6757715,0.8179576,0.1830657,0.6656792,0.7096657,0.08202087,202403271726486788,
9,C_HumanVertical,3,6,-0.2158862,0.4946103,0.9000002,-0.2386879,0.4705684,0.9000001,-0.2386877,0.4705686,0.8721404,-0.2138643,0.4903282,0.7636859,0.0278597,202403271726557724,
9,C_HumanVertical,3,0,0.2249999,0.558,0.9000002,0.2000888,0.5825309,0.9000003,0.2000889,0.5825312,0.8041328,0.1503506,0.6125587,0.707213,0.09586745,202403271727058723,
9,C_HumanVertical,3,5,-0.2158862,0.62139,0.9000001,-0.1917335,0.6328973,0.9000002,-0.1917334,0.6328975,0.8005119,-0.1853764,0.6402223,0.6879289,0.09948831,202403271727136424,
9,C_HumanVertical,3,10,0.1892817,0.4363558,0.9000002,0.1649525,0.4354458,0.899941,0.1649526,0.4354454,0.8115321,0.1249056,0.4753927,0.7137084,0.08840885,202403271727252433,
9,C_HumanVertical,3,4,-0.1473439,0.7280437,0.9000002,-0.1235538,0.7406899,0.9000002,-0.1235537,0.7406902,0.800607,-0.09382091,0.7155531,0.6945263,0.09939317,202403271727375922,
9,C_HumanVertical,3,9,0.09346803,0.3533328,0.9000002,0.06946366,0.3609389,0.9000002,0.06946374,0.3609391,0.8029,0.0265989,0.4556673,0.7586488,0.09710019,202403271727500619,
9,B_HumanHorizontal,1,3,-0.03202105,0.7807098,0.9000002,-0.04360259,0.7923993,0.8996299,-0.04360275,0.7923989,0.8001814,-0.09325753,0.8123019,0.700646,0.09944849,202403271730028578,
9,B_HumanHorizontal,1,8,-0.03202109,0.3352903,0.9000002,-0.007230716,0.3392744,0.9000002,-0.007230631,0.3392747,0.8152061,-0.03631682,0.3940444,0.7207429,0.08479407,202403271730082409,
9,B_HumanHorizontal,1,2,0.09346821,0.7626672,0.9000002,0.08099911,0.7872208,0.9000003,0.0809992,0.7872213,0.8164027,0.05365427,0.7720153,0.7078207,0.08359757,202403271730217819,
9,B_HumanHorizontal,1,7,-0.1473439,0.3879564,0.9000002,-0.1568921,0.3637336,0.9000002,-0.1568921,0.3637338,0.8252861,-0.1650314,0.4056569,0.7206667,0.07471405,202403271730287654,
9,B_HumanHorizontal,1,1,0.1892818,0.6796442,0.9000003,0.2136786,0.6983482,0.9000003,0.2136787,0.6983485,0.8355933,0.1664561,0.6956501,0.7329688,0.06440704,202403271730385345,
9,B_HumanHorizontal,1,6,-0.2158862,0.4946103,0.9000002,-0.2185661,0.4699804,0.8999771,-0.218566,0.4699804,0.8321462,-0.2181945,0.4959322,0.7221673,0.06783094,202403271730459611,
9,B_HumanHorizontal,1,0,0.2249999,0.558,0.9000002,0.2018163,0.5790902,0.9000002,0.2018164,0.5790904,0.8000326,0.1603731,0.5922685,0.6957361,0.09996758,202403271730552640,
9,B_HumanHorizontal,1,5,-0.2158862,0.62139,0.9000001,-0.1913181,0.6252728,0.9000002,-0.1913179,0.625273,0.8592949,-0.1981449,0.6229067,0.7465261,0.04070529,202403271731067098,
9,B_HumanHorizontal,1,10,0.1892817,0.4363558,0.9000002,0.2082299,0.4609433,0.9000003,0.2082299,0.4609435,0.8017304,0.1510919,0.5165612,0.721662,0.09826987,202403271731153046,
9,B_HumanHorizontal,1,4,-0.1473439,0.7280437,0.9000002,-0.1692004,0.7040386,0.9000002,-0.1692003,0.7040389,0.8131505,-0.121902,0.6741136,0.7149855,0.08684968,202403271731254627,
9,B_HumanHorizontal,1,9,0.09346803,0.3533328,0.9000002,0.0911295,0.378294,0.9000002,0.09112958,0.3782943,0.8553591,0.04717448,0.4290291,0.7644584,0.04464113,202403271731398044,
9,B_HumanHorizontal,2,3,-0.03202105,0.7807098,0.9000002,-0.02609005,0.7879968,0.89954,-0.0260902,0.7879967,0.7997341,-0.08454026,0.7851284,0.7030675,0.09980591,202403271731518558,
9,B_HumanHorizontal,2,8,-0.03202109,0.3352903,0.9000002,-0.01402657,0.3116063,0.9000002,-0.01402648,0.3116065,0.8469275,-0.0124822,0.3532142,0.7418777,0.05307269,202403271732157529,
9,B_HumanHorizontal,2,2,0.09346821,0.7626672,0.9000002,0.1177633,0.7508528,0.9000002,0.1177634,0.7508529,0.8512466,0.1295859,0.7440342,0.7390739,0.04875354,202403271733028604,
9,B_HumanHorizontal,2,7,-0.1473439,0.3879564,0.9000002,-0.1355074,0.4118535,0.9000002,-0.1355072,0.4118538,0.8735269,-0.1012621,0.4768071,0.7876357,0.02647327,202403271733131794,
9,B_HumanHorizontal,2,1,0.1892818,0.6796442,0.9000003,0.1733037,0.6816138,0.8996267,0.1733037,0.6816136,0.7996961,0.1048948,0.7150507,0.7162026,0.0999305,202403271733196782,
9,B_HumanHorizontal,2,6,-0.2158862,0.4946103,0.9000002,-0.1994152,0.4703518,0.9000002,-0.1994151,0.470352,0.8413396,-0.1481701,0.4929578,0.7431973,0.05866058,202403271733257890,
9,B_HumanHorizontal,2,0,0.2249999,0.558,0.9000002,0.2271664,0.5332826,0.8999888,0.2271666,0.5332828,0.8004326,0.2448492,0.6203896,0.7306561,0.09955614,202403271733481234,
9,B_HumanHorizontal,2,5,-0.2158862,0.62139,0.9000001,-0.2407407,0.6438875,0.9000002,-0.2407406,0.6438876,0.8446447,-0.255782,0.650937,0.7328721,0.05535553,202403271734028316,
9,B_HumanHorizontal,2,10,0.1892817,0.4363558,0.9000002,0.1650396,0.4402164,0.9000003,0.1650397,0.4402167,0.8047364,0.1299174,0.5424519,0.7718211,0.09526383,202403271734191390,
9,B_HumanHorizontal,2,4,-0.1473439,0.7280437,0.9000002,-0.1468944,0.752085,0.8999048,-0.1468948,0.7520846,0.8422464,-0.166307,0.7450038,0.7311515,0.05765841,202403271734344388,
9,B_HumanHorizontal,2,9,0.09346803,0.3533328,0.9000002,0.07030713,0.3335983,0.9000002,0.07030708,0.3335986,0.8748365,0.01342244,0.3665189,0.7829161,0.02516363,202403271735030925,
