ParticipantID,Condition,Trial,PostureID,J1,J2,J3,J4,J5,J6,J7,Timestamp,
2-11,C_HumanVertical,1,Q3FrontUp,-11.33671,21.24326,42.21371,-43.28007,-90.91602,166.4369,-34.16573,202408291325575601,
2-11,C_HumanVertical,1,Q3FrontUp,-11.33779,21.24352,42.21639,-43.27993,-90.91772,166.436,-34.16553,202408291325576011,
2-11,C_HumanVertical,1,Q3FrontUp,-11.35163,21.24411,42.24885,-43.27958,-90.95441,166.4323,-34.16629,202408291325576340,
2-11,C_HumanVertical,1,Q3FrontUp,-11.36162,21.24432,42.27848,-43.27955,-90.98118,166.4177,-34.181,202408291325576683,
2-11,C_HumanVertical,1,Q3FrontUp,-11.36654,21.24605,42.3002,-43.27929,-90.99461,166.4119,-34.20057,202408291325577011,
2-11,C_HumanVertical,1,Q3FrontUp,-11.36436,21.25634,42.28947,-43.29277,-90.97487,166.4122,-34.20005,202408291325577392,
2-11,C_HumanVertical,1,Q3FrontUp,-11.3651,21.26408,42.28675,-43.30214,-90.96761,166.4121,-34.19949,202408291325577636,
2-11,C_HumanVertical,1,Q3FrontUp,-11.3664,21.28072,42.28773,-43.31359,-90.9663,166.4115,-34.19979,202408291325577917,
2-11,C_HumanVertical,1,Q3FrontUp,-11.3664,21.28072,42.28773,-43.31359,-90.9663,166.4115,-34.19979,202408291325578071,
2-11,C_HumanVertical,1,Q3FrontUp,-11.37101,21.30639,42.29147,-43.32591,-90.96605,166.409,-34.19923,202408291325578268,
2-11,C_HumanVertical,1,Q3FrontUp,-11.38863,21.34794,42.33064,-43.34914,-90.96787,166.3807,-34.19946,202408291325578548,
2-11,C_HumanVertical,1,Q3FrontUp,-11.41659,21.39593,42.39657,-43.37437,-90.97218,166.3343,-34.19896,202408291325578856,
2-11,C_HumanVertical,1,Q3FrontUp,-11.41659,21.39593,42.39657,-43.37437,-90.97218,166.3343,-34.19896,202408291325579128,
2-11,C_HumanVertical,1,Q3FrontUp,-11.48384,21.45952,42.55365,-43.3999,-90.98227,166.2336,-34.1995,202408291325579481,
2-11,C_HumanVertical,1,Q3FrontUp,-11.48384,21.45952,42.55365,-43.3999,-90.98227,166.2336,-34.1995,202408291325579803,
2-11,C_HumanVertical,1,Q3FrontUp,-11.70272,21.60732,43.01321,-43.47166,-91.05254,165.8801,-34.19962,202408291325579983,
2-11,C_HumanVertical,1,Q3FrontUp,-11.87057,21.70986,43.3682,-43.51003,-91.13445,165.5938,-34.19949,202408291325580262,
2-11,C_HumanVertical,1,Q3FrontUp,-12.07706,21.81063,43.76457,-43.55701,-91.25761,165.2632,-34.19926,202408291325580589,
2-11,C_HumanVertical,1,Q3FrontUp,-12.07706,21.81063,43.76457,-43.55701,-91.25761,165.2632,-34.19926,202408291325580756,
2-11,C_HumanVertical,1,Q3FrontUp,-12.07706,21.81063,43.76457,-43.55701,-91.25761,165.2632,-34.19926,202408291325580988,
2-11,C_HumanVertical,1,Q3FrontUp,-12.29656,21.92154,44.20648,-43.61353,-91.41515,164.9143,-34.19937,202408291325581251,
2-11,C_HumanVertical,1,Q3FrontUp,-12.56795,22.02671,44.74726,-43.69706,-91.6314,164.4648,-34.19976,202408291325581438,
2-11,C_HumanVertical,1,Q3FrontUp,-12.87172,22.14532,45.33942,-43.8067,-91.87781,163.9875,-34.19976,202408291325581679,
2-11,C_HumanVertical,1,Q3FrontUp,-13.1905,22.25658,45.95913,-43.92235,-92.12767,163.4908,-34.19976,202408291325581997,
2-11,C_HumanVertical,1,Q3FrontUp,-13.1905,22.25658,45.95913,-43.92235,-92.12767,163.4908,-34.19976,202408291325582311,
2-11,C_HumanVertical,1,Q3FrontUp,-14.00516,22.52923,47.47963,-44.19331,-92.84054,162.2237,-34.20012,202408291325582592,
2-11,C_HumanVertical,1,Q3FrontUp,-14.41635,22.67681,48.27072,-44.33564,-93.20947,161.5742,-34.2002,202408291325582932,
2-11,C_HumanVertical,1,Q3FrontUp,-14.41635,22.67681,48.27072,-44.33564,-93.20947,161.5742,-34.2002,202408291325583162,
2-11,C_HumanVertical,1,Q3FrontUp,-14.88558,22.83309,49.17254,-44.49649,-93.60995,160.8152,-34.20078,202408291325583425,
2-11,C_HumanVertical,1,Q3FrontUp,-14.88558,22.83309,49.17254,-44.49649,-93.60995,160.8152,-34.20078,202408291325583587,
2-11,C_HumanVertical,1,Q3FrontUp,-15.40987,23.01742,50.14202,-44.66549,-94.08216,160.0094,-34.20126,202408291325583758,
2-11,C_HumanVertical,1,Q3FrontUp,-15.9229,23.1984,51.11096,-44.8478,-94.52654,159.2195,-34.2023,202408291325583919,
2-11,C_HumanVertical,1,Q3FrontUp,-15.9229,23.1984,51.11096,-44.8478,-94.52654,159.2195,-34.2023,202408291325584111,
2-11,C_HumanVertical,1,Q3FrontUp,-16.47714,23.38916,52.16403,-45.00617,-95.05868,158.335,-34.20335,202408291325584319,
2-11,C_HumanVertical,1,Q3FrontUp,-17.06945,23.60969,53.28373,-45.17491,-95.60126,157.3853,-34.20548,202408291325584660,
2-11,C_HumanVertical,1,Q3FrontUp,-17.64541,23.83007,54.3671,-45.36341,-96.13453,156.473,-34.20802,202408291325584911,
2-11,C_HumanVertical,1,Q3FrontUp,-17.64541,23.83007,54.3671,-45.36341,-96.13453,156.473,-34.20802,202408291325585128,
2-11,C_HumanVertical,1,Q3FrontUp,-18.28806,24.05357,55.52976,-45.57106,-96.69725,155.4846,-34.213,202408291325585276,
2-11,C_HumanVertical,1,Q3FrontUp,-18.96061,24.27926,56.75445,-45.78222,-97.32925,154.4563,-34.21978,202408291325585556,
2-11,C_HumanVertical,1,Q3FrontUp,-18.96061,24.27926,56.75445,-45.78222,-97.32925,154.4563,-34.21978,202408291325585739,
2-11,C_HumanVertical,1,Q3FrontUp,-19.64157,24.50932,57.9595,-45.97823,-97.91989,153.4207,-34.22967,202408291325585910,
2-11,C_HumanVertical,1,Q3FrontUp,-19.64157,24.50932,57.9595,-45.97823,-97.91989,153.4207,-34.22967,202408291325586085,
2-11,C_HumanVertical,1,Q3FrontUp,-20.32207,24.74373,59.20898,-46.19269,-98.54317,152.3529,-34.23938,202408291325586401,
2-11,C_HumanVertical,1,Q3FrontUp,-21.01025,24.98952,60.45778,-46.41118,-99.16688,151.2796,-34.25395,202408291325586778,
2-11,C_HumanVertical,1,Q3FrontUp,-21.68622,25.22644,61.67294,-46.59576,-99.81244,150.228,-34.26998,202408291325586930,
2-11,C_HumanVertical,1,Q3FrontUp,-21.68622,25.22644,61.67294,-46.59576,-99.81244,150.228,-34.26998,202408291325587117,
2-11,C_HumanVertical,1,Q3FrontUp,-22.38578,25.49389,62.99557,-46.80877,-100.4529,149.095,-34.29047,202408291325587444,
2-11,C_HumanVertical,1,Q3FrontUp,-23.09187,25.74706,64.25374,-47.01387,-101.0995,147.9859,-34.30973,202408291325587651,
2-11,C_HumanVertical,1,Q3FrontUp,-23.77788,25.98793,65.48203,-47.22735,-101.7386,146.9151,-34.33342,202408291325587915,
2-11,C_HumanVertical,1,Q3FrontUp,-24.50568,26.23753,66.77791,-47.42373,-102.3934,145.7822,-34.3572,202408291325588246,
2-11,C_HumanVertical,1,Q3FrontUp,-24.50568,26.23753,66.77791,-47.42373,-102.3934,145.7822,-34.3572,202408291325588413,
2-11,C_HumanVertical,1,Q3FrontUp,-25.18914,26.46585,68.01289,-47.63477,-103.0466,144.6946,-34.38299,202408291325588586,
2-11,C_HumanVertical,1,Q3FrontUp,-25.18914,26.46585,68.01289,-47.63477,-103.0466,144.6946,-34.38299,202408291325588833,
2-11,C_HumanVertical,1,Q3FrontUp,-25.87434,26.69886,69.19372,-47.82596,-103.6604,143.6331,-34.40707,202408291325589075,
2-11,C_HumanVertical,1,Q3FrontUp,-26.54012,26.93796,70.42402,-48.01657,-104.3465,142.5468,-34.43072,202408291325589321,
2-11,C_HumanVertical,1,Q3FrontUp,-26.54012,26.93796,70.42402,-48.01657,-104.3465,142.5468,-34.43072,202408291325589474,
2-11,C_HumanVertical,1,Q3FrontUp,-27.1846,27.16604,71.56706,-48.17705,-104.9477,141.5147,-34.45427,202408291325589651,
2-11,C_HumanVertical,1,Q3FrontUp,-27.81251,27.36545,72.66841,-48.34378,-105.5569,140.5278,-34.47714,202408291325589922,
2-11,C_HumanVertical,1,Q3FrontUp,-27.81251,27.36545,72.66841,-48.34378,-105.5569,140.5278,-34.47714,202408291325590091,
2-11,C_HumanVertical,1,Q3FrontUp,-28.45108,27.57621,73.78479,-48.52132,-106.18,139.5169,-34.50065,202408291325590432,
2-11,C_HumanVertical,1,Q3FrontUp,-29.04278,27.76697,74.82049,-48.66484,-106.7575,138.591,-34.51864,202408291325590761,
2-11,C_HumanVertical,1,Q3FrontUp,-29.60615,27.94615,75.83064,-48.80516,-107.3107,137.6887,-34.54171,202408291325590985,
2-11,C_HumanVertical,1,Q3FrontUp,-29.60615,27.94615,75.83064,-48.80516,-107.3107,137.6887,-34.54171,202408291325591155,
2-11,C_HumanVertical,1,Q3FrontUp,-30.13583,28.09685,76.72124,-48.92421,-107.8339,136.8514,-34.56304,202408291325591405,
2-11,C_HumanVertical,1,Q3FrontUp,-30.65408,28.25522,77.6228,-49.04984,-108.3614,136.0166,-34.5807,202408291325591610,
2-11,C_HumanVertical,1,Q3FrontUp,-30.65408,28.25522,77.6228,-49.04984,-108.3614,136.0166,-34.5807,202408291325591760,
2-11,C_HumanVertical,1,Q3FrontUp,-31.11549,28.40088,78.42568,-49.17713,-108.8658,135.2689,-34.59851,202408291325591959,
2-11,C_HumanVertical,1,Q3FrontUp,-31.11549,28.40088,78.42568,-49.17713,-108.8658,135.2689,-34.59851,202408291325592159,
2-11,C_HumanVertical,1,Q3FrontUp,-31.56985,28.52184,79.19125,-49.2826,-109.2991,134.5526,-34.61536,202408291325592405,
2-11,C_HumanVertical,1,Q3FrontUp,-31.97156,28.63313,79.86086,-49.35469,-109.7264,133.8948,-34.63252,202408291325592591,
2-11,C_HumanVertical,1,Q3FrontUp,-31.97156,28.63313,79.86086,-49.35469,-109.7264,133.8948,-34.63252,202408291325592803,
2-11,C_HumanVertical,1,Q3FrontUp,-32.32162,28.73608,80.48331,-49.42403,-110.1086,133.3245,-34.6466,202408291325593082,
2-11,C_HumanVertical,1,Q3FrontUp,-32.65289,28.83132,81.09672,-49.47686,-110.4946,132.7313,-34.66482,202408291325593304,
2-11,C_HumanVertical,1,Q3FrontUp,-32.95292,28.92867,81.62835,-49.52033,-110.8775,132.2487,-34.68846,202408291325593605,
2-11,C_HumanVertical,1,Q3FrontUp,-32.95292,28.92867,81.62835,-49.52033,-110.8775,132.2487,-34.68846,202408291325593758,
