ParticipantID,Condition,Trial,PostureID,J1,J2,J3,J4,J5,J6,J7,Timestamp,
2-5,C_HumanVertical,1,Q1FrontUp,-30.66028,28.20043,74.83424,-23.4993,-128.9235,162.5594,-47.71447,202408231534507032,
2-5,C_HumanVertical,1,Q1FrontUp,-30.66028,28.20035,74.83402,-23.49952,-128.9246,162.5593,-47.71447,202408231534507449,
2-5,C_HumanVertical,1,Q1FrontUp,-30.66039,28.20031,74.83388,-23.49943,-128.925,162.5592,-47.71443,202408231534507712,
2-5,C_HumanVertical,1,Q1FrontUp,-30.66039,28.20031,74.83388,-23.49943,-128.925,162.5592,-47.71443,202408231534507946,
2-5,C_HumanVertical,1,Q1FrontUp,-30.66016,28.19997,74.83438,-23.49939,-128.9259,162.5591,-47.71431,202408231534508324,
2-5,C_HumanVertical,1,Q1FrontUp,-30.66016,28.19997,74.83438,-23.49939,-128.9259,162.5591,-47.71431,202408231534508659,
2-5,C_HumanVertical,1,Q1FrontUp,-30.66017,28.20023,74.83444,-23.49944,-128.9267,162.5594,-47.71462,202408231534509011,
2-5,C_HumanVertical,1,Q1FrontUp,-30.6605,28.20023,74.83428,-23.49943,-128.9273,162.5594,-47.71494,202408231534509308,
2-5,C_HumanVertical,1,Q1FrontUp,-30.66028,28.20056,74.83438,-23.49923,-128.9283,162.5594,-47.71457,202408231534509587,
2-5,C_HumanVertical,1,Q1FrontUp,-30.6599,28.20005,74.83501,-23.49946,-128.9403,162.5594,-47.71474,202408231534509875,
2-5,C_HumanVertical,1,Q1FrontUp,-30.66024,28.20036,74.83485,-23.49982,-128.9603,162.5594,-47.71438,202408231534510091,
2-5,C_HumanVertical,1,Q1FrontUp,-30.66024,28.20036,74.83485,-23.49982,-128.9603,162.5594,-47.71438,202408231534510311,
2-5,C_HumanVertical,1,Q1FrontUp,-30.66022,28.20013,74.83479,-23.50012,-128.9703,162.5595,-47.71436,202408231534510552,
2-5,C_HumanVertical,1,Q1FrontUp,-30.66045,28.20026,74.83452,-23.49981,-128.9851,162.5595,-47.71447,202408231534510727,
2-5,C_HumanVertical,1,Q1FrontUp,-30.66023,28.20025,74.83464,-23.5005,-129.0041,162.5595,-47.71434,202408231534511072,
