ParticipantID,Condition,Trial,PostureID,J1,J2,J3,J4,J5,J6,J7,Timestamp,
2-22,A_Baseline,1,Q1FrontDown,-40.06099,26.49832,68.24832,-29.86207,-133.5885,151.2271,-41.40425,202408291727254830,
2-22,A_Baseline,1,Q1FrontDown,-40.06094,26.49813,68.24852,-29.86139,-133.5886,151.227,-41.41015,202408291727255082,
2-22,A_Baseline,1,Q1FrontDown,-40.06094,26.49813,68.24852,-29.86139,-133.5886,151.227,-41.41015,202408291727255271,
2-22,A_Baseline,1,Q1FrontDown,-40.06123,26.49832,68.24823,-29.86127,-133.5885,151.2271,-41.41965,202408291727255453,
2-22,A_Baseline,1,Q1FrontDown,-40.06121,26.49838,68.24876,-29.8613,-133.5886,151.227,-41.42335,202408291727255777,
2-22,A_Baseline,1,Q1FrontDown,-40.0613,26.49872,68.25258,-29.86034,-133.5886,151.2269,-41.43582,202408291727256154,
2-22,A_Baseline,1,Q1FrontDown,-40.0613,26.49872,68.25258,-29.86034,-133.5886,151.2269,-41.43582,202408291727256472,
2-22,A_Baseline,1,Q1FrontDown,-40.06054,26.49889,68.26357,-29.85744,-133.5886,151.2272,-41.45765,202408291727256694,
2-22,A_Baseline,1,Q1FrontDown,-40.06065,26.49865,68.26638,-29.85548,-133.5886,151.2271,-41.47058,202408291727256922,
2-22,A_Baseline,1,Q1FrontDown,-40.06065,26.49865,68.26638,-29.85548,-133.5886,151.2271,-41.47058,202408291727257185,
2-22,A_Baseline,1,Q1FrontDown,-40.06082,26.49844,68.26933,-29.85111,-133.5886,151.227,-41.47983,202408291727257507,
2-22,A_Baseline,1,Q1FrontDown,-40.06082,26.49844,68.26933,-29.85111,-133.5886,151.227,-41.47983,202408291727257700,
2-22,A_Baseline,1,Q1FrontDown,-40.06095,26.49867,68.2723,-29.84485,-133.5888,151.227,-41.49324,202408291727257932,
2-22,A_Baseline,1,Q1FrontDown,-40.06074,26.49887,68.27525,-29.83931,-133.5888,151.2271,-41.50232,202408291727258088,
2-22,A_Baseline,1,Q1FrontDown,-40.06046,26.49877,68.27867,-29.83428,-133.5886,151.227,-41.51279,202408291727258369,
2-22,A_Baseline,1,Q1FrontDown,-40.06068,26.49875,68.28211,-29.82829,-133.5888,151.2271,-41.5225,202408291727258695,
2-22,A_Baseline,1,Q1FrontDown,-40.06063,26.49844,68.28363,-29.8207,-133.5886,151.2271,-41.53107,202408291727259040,
2-22,A_Baseline,1,Q1FrontDown,-40.06063,26.49844,68.28363,-29.8207,-133.5886,151.2271,-41.53107,202408291727259271,
2-22,A_Baseline,1,Q1FrontDown,-40.06068,26.49861,68.28398,-29.81234,-133.5887,151.2271,-41.53765,202408291727259576,
2-22,A_Baseline,1,Q1FrontDown,-40.06045,26.49865,68.28402,-29.80354,-133.5886,151.2271,-41.54241,202408291727259831,
2-22,A_Baseline,1,Q1FrontDown,-40.06068,26.49875,68.28396,-29.79626,-133.5887,151.227,-41.55092,202408291727259998,
2-22,A_Baseline,1,Q1FrontDown,-40.06068,26.49875,68.28396,-29.79626,-133.5887,151.227,-41.55092,202408291727260180,
2-22,A_Baseline,1,Q1FrontDown,-40.06068,26.49875,68.28396,-29.79626,-133.5887,151.227,-41.55092,202408291727260432,
2-22,A_Baseline,1,Q1FrontDown,-40.06028,26.49874,68.28443,-29.78261,-133.5889,151.227,-41.55574,202408291727260712,
2-22,A_Baseline,1,Q1FrontDown,-40.06028,26.49874,68.28443,-29.78261,-133.5889,151.227,-41.55574,202408291727261080,
2-22,A_Baseline,1,Q1FrontDown,-40.05975,26.49869,68.28443,-29.76616,-133.5887,151.227,-41.55831,202408291727261389,
2-22,A_Baseline,1,Q1FrontDown,-40.05986,26.49878,68.28483,-29.758,-133.589,151.227,-41.55844,202408291727261663,
2-22,A_Baseline,1,Q1FrontDown,-40.05964,26.49861,68.28514,-29.75086,-133.589,151.2273,-41.55866,202408291727262020,
2-22,A_Baseline,1,Q1FrontDown,-40.06,26.49858,68.28503,-29.74641,-133.5891,151.227,-41.55911,202408291727262348,
2-22,A_Baseline,1,Q1FrontDown,-40.06,26.49858,68.28503,-29.74641,-133.5891,151.227,-41.55911,202408291727262536,
2-22,A_Baseline,1,Q1FrontDown,-40.0598,26.4987,68.28539,-29.74452,-133.5891,151.2273,-41.56145,202408291727262774,
2-22,A_Baseline,1,Q1FrontDown,-40.05981,26.4985,68.28616,-29.74219,-133.589,151.2272,-41.56178,202408291727263031,
2-22,A_Baseline,1,Q1FrontDown,-40.05981,26.4985,68.28616,-29.74219,-133.589,151.2272,-41.56178,202408291727263201,
2-22,A_Baseline,1,Q1FrontDown,-40.05977,26.49837,68.28699,-29.74098,-133.5891,151.227,-41.562,202408291727263365,
2-22,A_Baseline,1,Q1FrontDown,-40.05977,26.49837,68.28699,-29.74098,-133.5891,151.227,-41.562,202408291727263548,
2-22,A_Baseline,1,Q1FrontDown,-40.05979,26.49869,68.28767,-29.74082,-133.5887,151.2273,-41.56284,202408291727263722,
2-22,A_Baseline,1,Q1FrontDown,-40.0596,26.49873,68.2879,-29.74057,-133.589,151.227,-41.56334,202408291727264005,
2-22,A_Baseline,1,Q1FrontDown,-40.05996,26.49885,68.28804,-29.74022,-133.5891,151.2271,-41.56309,202408291727264389,
2-22,A_Baseline,1,Q1FrontDown,-40.05991,26.49848,68.28862,-29.74026,-133.589,151.2271,-41.56349,202408291727264676,
2-22,A_Baseline,1,Q1FrontDown,-40.05991,26.49848,68.28862,-29.74026,-133.589,151.2271,-41.56349,202408291727264847,
2-22,A_Baseline,1,Q1FrontDown,-40.06059,26.4987,68.30151,-29.73999,-133.5891,151.2271,-41.56389,202408291727265193,
2-22,A_Baseline,1,Q1FrontDown,-40.0611,26.49887,68.31898,-29.73995,-133.5892,151.2271,-41.56446,202408291727265381,
2-22,A_Baseline,1,Q1FrontDown,-40.0611,26.49887,68.31898,-29.73995,-133.5892,151.2271,-41.56446,202408291727265569,
