ParticipantID,Condition,Trial,PostureID,J1,J2,J3,J4,J5,J6,J7,Timestamp,
2-21,A_Baseline,1,Q1FrontUp,-41.27793,33.99256,86.80052,-39.45132,-148.1634,156.4294,-43.1618,202408281349159466,
2-21,A_Baseline,1,Q1FrontUp,-41.2776,33.99241,86.80436,-39.45126,-148.1634,156.4296,-43.16214,202408281349159891,
2-21,A_Baseline,1,Q1FrontUp,-41.27781,33.99224,86.80807,-39.45137,-148.1632,156.4297,-43.16177,202408281349160188,
2-21,A_Baseline,1,Q1FrontUp,-41.27782,33.99286,86.81525,-39.45085,-148.1635,156.4297,-43.16191,202408281349160389,
2-21,A_Baseline,1,Q1FrontUp,-41.27782,33.99286,86.81525,-39.45085,-148.1635,156.4297,-43.16191,202408281349160676,
2-21,A_Baseline,1,Q1FrontUp,-41.2779,33.99333,86.82407,-39.45113,-148.1636,156.4297,-43.16195,202408281349160891,
2-21,A_Baseline,1,Q1FrontUp,-41.27773,33.99352,86.8334,-39.4509,-148.1635,156.4295,-43.16199,202408281349161105,
2-21,A_Baseline,1,Q1FrontUp,-41.27773,33.99352,86.8334,-39.4509,-148.1635,156.4295,-43.16199,202408281349161445,
2-21,A_Baseline,1,Q1FrontUp,-41.27795,33.99339,86.85474,-39.45126,-148.1637,156.4296,-43.16259,202408281349161773,
2-21,A_Baseline,1,Q1FrontUp,-41.27795,33.99339,86.85474,-39.45126,-148.1637,156.4296,-43.16259,202408281349162022,
2-21,A_Baseline,1,Q1FrontUp,-41.27777,33.99339,86.86378,-39.45115,-148.1637,156.4295,-43.16247,202408281349162184,
2-21,A_Baseline,1,Q1FrontUp,-41.2779,33.99332,86.87292,-39.45116,-148.1637,156.4297,-43.16242,202408281349162338,
2-21,A_Baseline,1,Q1FrontUp,-41.2779,33.99332,86.87292,-39.45116,-148.1637,156.4297,-43.16242,202408281349162563,
2-21,A_Baseline,1,Q1FrontUp,-41.27794,33.99362,86.88086,-39.45118,-148.1635,156.4298,-43.16226,202408281349162838,
2-21,A_Baseline,1,Q1FrontUp,-41.27794,33.99362,86.88086,-39.45118,-148.1635,156.4298,-43.16226,202408281349163015,
2-21,A_Baseline,1,Q1FrontUp,-41.27788,33.99366,86.89212,-39.45119,-148.1636,156.4296,-43.16236,202408281349163345,
2-21,A_Baseline,1,Q1FrontUp,-41.27788,33.99366,86.89212,-39.45119,-148.1636,156.4296,-43.16236,202408281349163680,
2-21,A_Baseline,1,Q1FrontUp,-41.27778,33.99385,86.89747,-39.45126,-148.1639,156.4298,-43.16237,202408281349163900,
2-21,A_Baseline,1,Q1FrontUp,-41.27774,33.99364,86.90135,-39.45132,-148.1639,156.4297,-43.16267,202408281349164160,
2-21,A_Baseline,1,Q1FrontUp,-41.27774,33.99364,86.90135,-39.45132,-148.1639,156.4297,-43.16267,202408281349164326,
2-21,A_Baseline,1,Q1FrontUp,-41.27777,33.99392,86.90611,-39.45119,-148.1636,156.4295,-43.16255,202408281349164499,
2-21,A_Baseline,1,Q1FrontUp,-41.27766,33.99376,86.91129,-39.45131,-148.1639,156.4297,-43.16251,202408281349164846,
2-21,A_Baseline,1,Q1FrontUp,-41.27778,33.99388,86.91479,-39.45127,-148.164,156.4295,-43.16251,202408281349165124,
2-21,A_Baseline,1,Q1FrontUp,-41.27778,33.99388,86.91479,-39.45127,-148.164,156.4295,-43.16251,202408281349165382,
2-21,A_Baseline,1,Q1FrontUp,-41.27774,33.9936,86.91792,-39.45119,-148.164,156.4298,-43.16271,202408281349165556,
2-21,A_Baseline,1,Q1FrontUp,-41.27773,33.99371,86.91999,-39.45114,-148.1639,156.4297,-43.16255,202408281349165770,
2-21,A_Baseline,1,Q1FrontUp,-41.27782,33.99392,86.92242,-39.45129,-148.1643,156.4298,-43.16295,202408281349166048,
2-21,A_Baseline,1,Q1FrontUp,-41.27782,33.99392,86.92242,-39.45129,-148.1643,156.4298,-43.16295,202408281349166249,
2-21,A_Baseline,1,Q1FrontUp,-41.27772,33.99385,86.9242,-39.45136,-148.164,156.4297,-43.16291,202408281349166560,
2-21,A_Baseline,1,Q1FrontUp,-41.27777,33.9941,86.92612,-39.45102,-148.1641,156.4295,-43.16291,202408281349166810,
2-21,A_Baseline,1,Q1FrontUp,-41.27777,33.9941,86.92612,-39.45102,-148.1641,156.4295,-43.16291,202408281349166975,
2-21,A_Baseline,1,Q1FrontUp,-41.27805,33.99398,86.92838,-39.45131,-148.1642,156.4296,-43.16288,202408281349167158,
2-21,A_Baseline,1,Q1FrontUp,-41.27765,33.99398,86.9301,-39.45097,-148.1643,156.4297,-43.16298,202408281349167404,
2-21,A_Baseline,1,Q1FrontUp,-41.27765,33.99398,86.9301,-39.45097,-148.1643,156.4297,-43.16298,202408281349167657,
2-21,A_Baseline,1,Q1FrontUp,-41.27776,33.9939,86.93185,-39.45131,-148.1641,156.4296,-43.16293,202408281349167837,
2-21,A_Baseline,1,Q1FrontUp,-41.27776,33.9939,86.93185,-39.45131,-148.1641,156.4296,-43.16293,202408281349168002,
2-21,A_Baseline,1,Q1FrontUp,-41.27776,33.9938,86.93548,-39.4511,-148.1642,156.4295,-43.16309,202408281349168344,
2-21,A_Baseline,1,Q1FrontUp,-41.27776,33.9938,86.93548,-39.4511,-148.1642,156.4295,-43.16309,202408281349168518,
2-21,A_Baseline,1,Q1FrontUp,-41.27772,33.99368,86.93659,-39.45097,-148.1644,156.4296,-43.16296,202408281349168820,
2-21,A_Baseline,1,Q1FrontUp,-41.27761,33.994,86.93723,-39.4513,-148.1643,156.4295,-43.16272,202408281349169073,
2-21,A_Baseline,1,Q1FrontUp,-41.27783,33.9939,86.93764,-39.45097,-148.1644,156.4295,-43.16289,202408281349169374,
2-21,A_Baseline,1,Q1FrontUp,-41.27783,33.9939,86.93764,-39.45097,-148.1644,156.4295,-43.16289,202408281349169571,
2-21,A_Baseline,1,Q1FrontUp,-41.2778,33.99411,86.93809,-39.45102,-148.1643,156.4296,-43.16301,202408281349169805,
2-21,A_Baseline,1,Q1FrontUp,-41.2778,33.99411,86.93809,-39.45102,-148.1643,156.4296,-43.16301,202408281349170007,
2-21,A_Baseline,1,Q1FrontUp,-41.2778,33.99411,86.93809,-39.45102,-148.1643,156.4296,-43.16301,202408281349170180,
2-21,A_Baseline,1,Q1FrontUp,-41.27763,33.99434,86.93818,-39.45124,-148.1645,156.4295,-43.16323,202408281349170364,
2-21,A_Baseline,1,Q1FrontUp,-41.27787,33.99409,86.93856,-39.45109,-148.1644,156.4297,-43.16286,202408281349170562,
2-21,A_Baseline,1,Q1FrontUp,-41.27766,33.99437,86.93905,-39.45106,-148.1647,156.4297,-43.16281,202408281349170844,
2-21,A_Baseline,1,Q1FrontUp,-41.2775,33.99503,86.9407,-39.45124,-148.165,156.4297,-43.16318,202408281349171167,
2-21,A_Baseline,1,Q1FrontUp,-41.27768,33.99607,86.94614,-39.45113,-148.165,156.4298,-43.16295,202408281349171336,
