ParticipantID,Condition,Trial,PostureID,J1,J2,J3,J4,J5,J6,J7,Timestamp,
2-15,A_Baseline,1,Q3FrontUp,-53.95087,35.42952,84.0313,-55.48248,-143.8526,134.7813,-57.59216,202408221539225285,
2-15,A_Baseline,1,Q3FrontUp,-53.96241,35.4305,84.05242,-55.49949,-143.8505,134.8219,-57.59179,202408221539225592,
2-15,A_Baseline,1,Q3FrontUp,-53.98772,35.43724,84.09261,-55.53106,-143.8443,134.8678,-57.59227,202408221539225781,
2-15,A_Baseline,1,Q3FrontUp,-53.98772,35.43724,84.09261,-55.53106,-143.8443,134.8678,-57.59227,202408221539226028,
2-15,A_Baseline,1,Q3FrontUp,-54.01828,35.44345,84.13474,-55.56911,-143.836,134.9168,-57.59198,202408221539226343,
2-15,A_Baseline,1,Q3FrontUp,-54.05272,35.45138,84.18517,-55.61996,-143.8268,134.928,-57.59188,202408221539226632,
2-15,A_Baseline,1,Q3FrontUp,-54.09202,35.45692,84.24203,-55.67191,-143.8223,134.939,-57.59207,202408221539226834,
2-15,A_Baseline,1,Q3FrontUp,-54.09202,35.45692,84.24203,-55.67191,-143.8223,134.939,-57.59207,202408221539227012,
2-15,A_Baseline,1,Q3FrontUp,-54.14315,35.46668,84.30329,-55.72709,-143.8186,135.0618,-57.59192,202408221539227303,
2-15,A_Baseline,1,Q3FrontUp,-54.20344,35.4861,84.39681,-55.80717,-143.8124,135.1564,-57.59168,202408221539227567,
2-15,A_Baseline,1,Q3FrontUp,-54.20344,35.4861,84.39681,-55.80717,-143.8124,135.1564,-57.59168,202408221539227790,
2-15,A_Baseline,1,Q3FrontUp,-54.25784,35.50436,84.48196,-55.88794,-143.8026,135.246,-57.59202,202408221539227966,
2-15,A_Baseline,1,Q3FrontUp,-54.31845,35.52102,84.57072,-55.97314,-143.7916,135.3378,-57.59166,202408221539228207,
2-15,A_Baseline,1,Q3FrontUp,-54.31845,35.52102,84.57072,-55.97314,-143.7916,135.3378,-57.59166,202408221539228463,
2-15,A_Baseline,1,Q3FrontUp,-54.38947,35.53526,84.66886,-56.07095,-143.7812,135.4392,-57.59145,202408221539228635,
2-15,A_Baseline,1,Q3FrontUp,-54.43061,35.54721,84.72192,-56.1416,-143.7735,135.5601,-57.59185,202408221539228988,
2-15,A_Baseline,1,Q3FrontUp,-54.43061,35.54721,84.72192,-56.1416,-143.7735,135.5601,-57.59185,202408221539229177,
2-15,A_Baseline,1,Q3FrontUp,-54.50814,35.56596,84.82682,-56.24649,-143.7539,135.7927,-57.59151,202408221539229453,
2-15,A_Baseline,1,Q3FrontUp,-54.50814,35.56596,84.82682,-56.24649,-143.7539,135.7927,-57.59151,202408221539229618,
2-15,A_Baseline,1,Q3FrontUp,-54.54485,35.57391,84.87666,-56.29749,-143.7413,135.8977,-57.59132,202408221539229915,
2-15,A_Baseline,1,Q3FrontUp,-54.58081,35.57548,84.91223,-56.3481,-143.7341,135.985,-57.59121,202408221539230090,
2-15,A_Baseline,1,Q3FrontUp,-54.58081,35.57548,84.91223,-56.3481,-143.7341,135.985,-57.59121,202408221539230315,
2-15,A_Baseline,1,Q3FrontUp,-54.61409,35.57584,84.94234,-56.40033,-143.7296,136.0585,-57.59106,202408221539230582,
2-15,A_Baseline,1,Q3FrontUp,-54.66314,35.57685,84.99887,-56.45957,-143.7281,136.1293,-57.59093,202408221539230812,
2-15,A_Baseline,1,Q3FrontUp,-54.70504,35.57993,85.05189,-56.51765,-143.7264,136.1917,-57.59105,202408221539231159,
2-15,A_Baseline,1,Q3FrontUp,-54.70504,35.57993,85.05189,-56.51765,-143.7264,136.1917,-57.59105,202408221539231342,
2-15,A_Baseline,1,Q3FrontUp,-54.72758,35.58398,85.09412,-56.56168,-143.7248,136.2399,-57.59074,202408221539231636,
2-15,A_Baseline,1,Q3FrontUp,-54.74152,35.58666,85.13448,-56.60083,-143.7197,136.2775,-57.59088,202408221539231812,
2-15,A_Baseline,1,Q3FrontUp,-54.74601,35.58619,85.1655,-56.63043,-143.7111,136.3064,-57.59091,202408221539232127,
2-15,A_Baseline,1,Q3FrontUp,-54.74601,35.58619,85.1655,-56.63043,-143.7111,136.3064,-57.59091,202408221539232314,
2-15,A_Baseline,1,Q3FrontUp,-54.74515,35.58548,85.1852,-56.65376,-143.7092,136.3332,-57.59052,202408221539232524,
2-15,A_Baseline,1,Q3FrontUp,-54.74536,35.58569,85.20553,-56.6756,-143.7082,136.3586,-57.59066,202408221539232855,
2-15,A_Baseline,1,Q3FrontUp,-54.74602,35.58638,85.22483,-56.69877,-143.7075,136.3785,-57.59091,202408221539233034,
2-15,A_Baseline,1,Q3FrontUp,-54.74602,35.58638,85.22483,-56.69877,-143.7075,136.3785,-57.59091,202408221539233306,
2-15,A_Baseline,1,Q3FrontUp,-54.74699,35.58768,85.24632,-56.72026,-143.7071,136.3933,-57.59078,202408221539233462,
2-15,A_Baseline,1,Q3FrontUp,-54.74918,35.58788,85.27067,-56.74297,-143.7069,136.4134,-57.59087,202408221539233701,
2-15,A_Baseline,1,Q3FrontUp,-54.74918,35.58788,85.27067,-56.74297,-143.7069,136.4134,-57.59087,202408221539234043,
2-15,A_Baseline,1,Q3FrontUp,-54.74986,35.58797,85.29634,-56.76499,-143.7067,136.4312,-57.59106,202408221539234313,
2-15,A_Baseline,1,Q3FrontUp,-54.75099,35.58785,85.32798,-56.7808,-143.7063,136.4548,-57.59056,202408221539234604,
2-15,A_Baseline,1,Q3FrontUp,-54.75115,35.5873,85.35021,-56.79112,-143.7061,136.4804,-57.59084,202408221539234820,
2-15,A_Baseline,1,Q3FrontUp,-54.75115,35.5873,85.35021,-56.79112,-143.7061,136.4804,-57.59084,202408221539235094,
2-15,A_Baseline,1,Q3FrontUp,-54.75117,35.58641,85.3799,-56.79839,-143.7053,136.5386,-57.59096,202408221539235500,
2-15,A_Baseline,1,Q3FrontUp,-54.75117,35.58641,85.3799,-56.79839,-143.7053,136.5386,-57.59096,202408221539235757,
2-15,A_Baseline,1,Q3FrontUp,-54.75144,35.58667,85.38575,-56.79846,-143.7052,136.5677,-57.59071,202408221539236002,
2-15,A_Baseline,1,Q3FrontUp,-54.7524,35.58716,85.38716,-56.79874,-143.7044,136.5949,-57.59042,202408221539236281,
2-15,A_Baseline,1,Q3FrontUp,-54.75228,35.58739,85.38759,-56.79922,-143.7045,136.6203,-57.59068,202408221539236447,
2-15,A_Baseline,1,Q3FrontUp,-54.75209,35.58712,85.38749,-56.7989,-143.7018,136.6393,-57.59058,202408221539236780,
2-15,A_Baseline,1,Q3FrontUp,-54.75209,35.58712,85.38749,-56.7989,-143.7018,136.6393,-57.59058,202408221539236987,
2-15,A_Baseline,1,Q3FrontUp,-54.75225,35.58734,85.38757,-56.79841,-143.6858,136.6548,-57.59049,202408221539237247,
2-15,A_Baseline,1,Q3FrontUp,-54.75213,35.5868,85.38731,-56.79773,-143.6759,136.6663,-57.59076,202408221539237410,
2-15,A_Baseline,1,Q3FrontUp,-54.75213,35.5868,85.38731,-56.79773,-143.6759,136.6663,-57.59076,202408221539237572,
2-15,A_Baseline,1,Q3FrontUp,-54.75196,35.58693,85.38698,-56.79502,-143.6722,136.6826,-57.59092,202408221539237735,
2-15,A_Baseline,1,Q3FrontUp,-54.75196,35.58693,85.38698,-56.79502,-143.6722,136.6826,-57.59092,202408221539237921,
2-15,A_Baseline,1,Q3FrontUp,-54.75161,35.58663,85.38606,-56.79184,-143.6691,136.7032,-57.59045,202408221539238143,
2-15,A_Baseline,1,Q3FrontUp,-54.75161,35.58663,85.38606,-56.79184,-143.6691,136.7032,-57.59045,202408221539238442,
2-15,A_Baseline,1,Q3FrontUp,-54.75158,35.58686,85.3843,-56.78864,-143.6653,136.7325,-57.59064,202408221539238676,
2-15,A_Baseline,1,Q3FrontUp,-54.75158,35.58686,85.3843,-56.78864,-143.6653,136.7325,-57.59064,202408221539238956,
2-15,A_Baseline,1,Q3FrontUp,-54.7517,35.58684,85.38453,-56.78842,-143.6628,136.7445,-57.59051,202408221539239173,
2-15,A_Baseline,1,Q3FrontUp,-54.75166,35.58661,85.38462,-56.78809,-143.6603,136.7557,-57.59069,202408221539239445,
2-15,A_Baseline,1,Q3FrontUp,-54.75174,35.58665,85.38433,-56.78779,-143.6594,136.7718,-57.59089,202408221539239786,
2-15,A_Baseline,1,Q3FrontUp,-54.75133,35.58657,85.38366,-56.78712,-143.6582,136.7905,-57.59066,202408221539240172,
2-15,A_Baseline,1,Q3FrontUp,-54.75148,35.58673,85.3812,-56.78468,-143.6571,136.8161,-57.59058,202408221539240492,
2-15,A_Baseline,1,Q3FrontUp,-54.75135,35.5865,85.37851,-56.78182,-143.6553,136.8364,-57.5911,202408221539240753,
2-15,A_Baseline,1,Q3FrontUp,-54.75135,35.5865,85.37851,-56.78182,-143.6553,136.8364,-57.5911,202408221539240904,
2-15,A_Baseline,1,Q3FrontUp,-54.75134,35.58669,85.37672,-56.78045,-143.6539,136.8584,-57.59083,202408221539241085,
2-15,A_Baseline,1,Q3FrontUp,-54.75134,35.58669,85.37672,-56.78045,-143.6539,136.8584,-57.59083,202408221539241282,
2-15,A_Baseline,1,Q3FrontUp,-54.75117,35.5867,85.37256,-56.77861,-143.6525,136.8824,-57.59061,202408221539241490,
2-15,A_Baseline,1,Q3FrontUp,-54.75117,35.5867,85.37256,-56.77861,-143.6525,136.8824,-57.59061,202408221539241685,
2-15,A_Baseline,1,Q3FrontUp,-54.75061,35.5861,85.36745,-56.77441,-143.6493,136.9048,-57.59079,202408221539241940,
2-15,A_Baseline,1,Q3FrontUp,-54.75089,35.58626,85.3645,-56.77111,-143.6394,136.9333,-57.59061,202408221539242159,
2-15,A_Baseline,1,Q3FrontUp,-54.75089,35.58626,85.3645,-56.77111,-143.6394,136.9333,-57.59061,202408221539242481,
2-15,A_Baseline,1,Q3FrontUp,-54.75166,35.58649,85.36589,-56.7631,-143.6185,137.0175,-57.59106,202408221539242762,
2-15,A_Baseline,1,Q3FrontUp,-54.75166,35.58649,85.36589,-56.7631,-143.6185,137.0175,-57.59106,202408221539242940,
2-15,A_Baseline,1,Q3FrontUp,-54.761,35.58507,85.38538,-56.76133,-143.5877,137.0845,-57.59098,202408221539243345,
2-15,A_Baseline,1,Q3FrontUp,-54.7777,35.58464,85.4388,-56.75825,-143.5448,137.1915,-57.59093,202408221539243514,
2-15,A_Baseline,1,Q3FrontUp,-54.7777,35.58464,85.4388,-56.75825,-143.5448,137.1915,-57.59093,202408221539243783,
2-15,A_Baseline,1,Q3FrontUp,-54.82988,35.57011,85.58862,-56.75781,-143.4414,137.4064,-57.5909,202408221539244113,
2-15,A_Baseline,1,Q3FrontUp,-54.82988,35.57011,85.58862,-56.75781,-143.4414,137.4064,-57.5909,202408221539244294,
2-15,A_Baseline,1,Q3FrontUp,-54.89939,35.56404,85.77657,-56.75987,-143.3285,137.5814,-57.59111,202408221539244450,
2-15,A_Baseline,1,Q3FrontUp,-54.89939,35.56404,85.77657,-56.75987,-143.3285,137.5814,-57.59111,202408221539244644,
2-15,A_Baseline,1,Q3FrontUp,-55.02206,35.5377,86.05765,-56.77256,-143.1456,137.7808,-57.60876,202408221539244814,
2-15,A_Baseline,1,Q3FrontUp,-55.16183,35.50458,86.37826,-56.78255,-142.9384,137.9897,-57.61157,202408221539245098,
2-15,A_Baseline,1,Q3FrontUp,-55.16183,35.50458,86.37826,-56.78255,-142.9384,137.9897,-57.61157,202408221539245255,
2-15,A_Baseline,1,Q3FrontUp,-55.31362,35.438,86.70103,-56.79108,-142.7334,138.2108,-57.61188,202408221539245601,
2-15,A_Baseline,1,Q3FrontUp,-55.4919,35.33024,87.07368,-56.78579,-142.4872,138.3848,-57.61203,202408221539245826,
2-15,A_Baseline,1,Q3FrontUp,-55.67213,35.20639,87.45924,-56.78732,-142.2473,138.5292,-57.6129,202408221539246094,
2-15,A_Baseline,1,Q3FrontUp,-55.67213,35.20639,87.45924,-56.78732,-142.2473,138.5292,-57.6129,202408221539246269,
2-15,A_Baseline,1,Q3FrontUp,-55.67213,35.20639,87.45924,-56.78732,-142.2473,138.5292,-57.6129,202408221539246469,
2-15,A_Baseline,1,Q3FrontUp,-55.8494,35.07017,87.90025,-56.78954,-141.9997,138.6473,-57.61372,202408221539246642,
2-15,A_Baseline,1,Q3FrontUp,-56.01567,34.92997,88.36132,-56.81209,-141.7576,138.743,-57.61388,202408221539246936,
2-15,A_Baseline,1,Q3FrontUp,-56.16016,34.77249,88.76121,-56.81926,-141.5571,138.7945,-57.61594,202408221539247255,
2-15,A_Baseline,1,Q3FrontUp,-56.26912,34.61333,89.1207,-56.83012,-141.4058,138.7959,-57.63148,202408221539247433,
2-15,A_Baseline,1,Q3FrontUp,-56.26912,34.61333,89.1207,-56.83012,-141.4058,138.7959,-57.63148,202408221539247772,
2-15,A_Baseline,1,Q3FrontUp,-56.3658,34.42787,89.48578,-56.83137,-141.2706,138.7965,-57.63839,202408221539247984,
2-15,A_Baseline,1,Q3FrontUp,-56.42905,34.2413,89.8194,-56.83114,-141.1348,138.7949,-57.64238,202408221539248254,
2-15,A_Baseline,1,Q3FrontUp,-56.42905,34.2413,89.8194,-56.83114,-141.1348,138.7949,-57.64238,202408221539248423,
2-15,A_Baseline,1,Q3FrontUp,-56.45949,34.08278,90.09309,-56.8315,-140.9958,138.7921,-57.64244,202408221539248592,
2-15,A_Baseline,1,Q3FrontUp,-56.46498,33.89576,90.30367,-56.8342,-140.8599,138.7452,-57.64503,202408221539248773,
2-15,A_Baseline,1,Q3FrontUp,-56.46498,33.89576,90.30367,-56.8342,-140.8599,138.7452,-57.64503,202408221539248947,
2-15,A_Baseline,1,Q3FrontUp,-56.45126,33.7151,90.48156,-56.83508,-140.7137,138.6699,-57.64935,202408221539249167,
2-15,A_Baseline,1,Q3FrontUp,-56.42273,33.53308,90.60392,-56.8334,-140.574,138.5569,-57.65495,202408221539249480,
2-15,A_Baseline,1,Q3FrontUp,-56.3992,33.39108,90.73369,-56.84433,-140.4174,138.4496,-57.67426,202408221539249762,
2-15,A_Baseline,1,Q3FrontUp,-56.39428,33.25483,90.85294,-56.86143,-140.2695,138.3481,-57.68523,202408221539250082,
2-15,A_Baseline,1,Q3FrontUp,-56.39428,33.25483,90.85294,-56.86143,-140.2695,138.3481,-57.68523,202408221539250293,
2-15,A_Baseline,1,Q3FrontUp,-56.39441,33.13109,90.97117,-56.88891,-140.138,138.2327,-57.69536,202408221539250578,
2-15,A_Baseline,1,Q3FrontUp,-56.39653,33.03159,91.09453,-56.92837,-140.0205,138.0741,-57.71209,202408221539250739,
2-15,A_Baseline,1,Q3FrontUp,-56.39653,33.03159,91.09453,-56.92837,-140.0205,138.0741,-57.71209,202408221539250912,
2-15,A_Baseline,1,Q3FrontUp,-56.39826,32.95992,91.23312,-56.96955,-139.9035,137.9261,-57.73457,202408221539251147,
2-15,A_Baseline,1,Q3FrontUp,-56.40244,32.88429,91.37052,-57.0018,-139.797,137.7683,-57.75683,202408221539251448,
2-15,A_Baseline,1,Q3FrontUp,-56.40244,32.88429,91.37052,-57.0018,-139.797,137.7683,-57.75683,202408221539251611,
2-15,A_Baseline,1,Q3FrontUp,-56.40244,32.88429,91.37052,-57.0018,-139.797,137.7683,-57.75683,202408221539251776,
2-15,A_Baseline,1,Q3FrontUp,-56.40244,32.88429,91.37052,-57.0018,-139.797,137.7683,-57.75683,202408221539251945,
2-15,A_Baseline,1,Q3FrontUp,-56.4097,32.77312,91.62636,-57.06229,-139.5897,137.2777,-57.76314,202408221539252245,
