ParticipantID,Condition,Trial,PostureID,J1,J2,J3,J4,J5,J6,J7,Timestamp,
2-14,A_Baseline,1,Q1FrontDown,-60.73738,27.81188,90.44579,-34.44244,-108.9007,167.462,-53.13421,202408221333282938,
2-14,A_Baseline,1,Q1FrontDown,-60.73738,27.81188,90.44579,-34.44244,-108.9007,167.462,-53.13421,202408221333283095,
2-14,A_Baseline,1,Q1FrontDown,-60.73719,27.81196,90.44704,-34.44237,-108.9007,167.4623,-53.13427,202408221333283370,
2-14,A_Baseline,1,Q1FrontDown,-60.73719,27.81196,90.44704,-34.44237,-108.9007,167.4623,-53.13427,202408221333283574,
2-14,A_Baseline,1,Q1FrontDown,-60.73709,27.81178,90.44697,-34.44234,-108.9008,167.462,-53.13456,202408221333283751,
2-14,A_Baseline,1,Q1FrontDown,-60.73595,27.81352,90.44366,-34.44224,-108.8861,167.4625,-53.13464,202408221333283941,
2-14,A_Baseline,1,Q1FrontDown,-60.73595,27.81352,90.44366,-34.44224,-108.8861,167.4625,-53.13464,202408221333284257,
2-14,A_Baseline,1,Q1FrontDown,-60.73665,27.81511,90.44229,-34.44218,-108.8691,167.463,-53.13307,202408221333284516,
2-14,A_Baseline,1,Q1FrontDown,-60.75217,27.81548,90.45175,-34.44103,-108.864,167.4638,-53.12961,202408221333284709,
2-14,A_Baseline,1,Q1FrontDown,-60.75217,27.81548,90.45175,-34.44103,-108.864,167.4638,-53.12961,202408221333284878,
2-14,A_Baseline,1,Q1FrontDown,-60.82557,27.8136,90.52615,-34.43862,-108.8629,167.4655,-53.11936,202408221333285074,
2-14,A_Baseline,1,Q1FrontDown,-60.93165,27.81675,90.65224,-34.43703,-108.8627,167.4737,-53.10761,202408221333285424,
2-14,A_Baseline,1,Q1FrontDown,-60.93165,27.81675,90.65224,-34.43703,-108.8627,167.4737,-53.10761,202408221333285684,
2-14,A_Baseline,1,Q1FrontDown,-61.18638,27.80994,90.9099,-34.43637,-108.8629,167.4964,-53.06972,202408221333285857,
2-14,A_Baseline,1,Q1FrontDown,-61.53207,27.80291,91.20818,-34.4223,-108.8631,167.5264,-53.01728,202408221333286076,
2-14,A_Baseline,1,Q1FrontDown,-61.96333,27.78968,91.58971,-34.38178,-108.8627,167.5679,-52.95636,202408221333286339,
2-14,A_Baseline,1,Q1FrontDown,-61.96333,27.78968,91.58971,-34.38178,-108.8627,167.5679,-52.95636,202408221333286516,
2-14,A_Baseline,1,Q1FrontDown,-62.57239,27.73047,92.09209,-34.31207,-108.8627,167.6342,-52.85785,202408221333286679,
2-14,A_Baseline,1,Q1FrontDown,-62.57239,27.73047,92.09209,-34.31207,-108.8627,167.6342,-52.85785,202408221333286842,
2-14,A_Baseline,1,Q1FrontDown,-63.27451,27.66693,92.63889,-34.20591,-108.8626,167.7013,-52.74283,202408221333287170,
2-14,A_Baseline,1,Q1FrontDown,-64.04267,27.56874,93.22708,-34.07349,-108.862,167.7801,-52.62799,202408221333287400,
2-14,A_Baseline,1,Q1FrontDown,-64.95686,27.45365,93.90646,-33.88352,-108.8623,167.8789,-52.47187,202408221333287573,
2-14,A_Baseline,1,Q1FrontDown,-64.95686,27.45365,93.90646,-33.88352,-108.8623,167.8789,-52.47187,202408221333287862,
