ParticipantID,Condition,Trial,PostureID,J1,J2,J3,J4,J5,J6,J7,Timestamp
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.85056,22.59098,70.75408,-18.34648,-104.35,151.9201,-52.06939,202408271626283822
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.76797,22.29512,71.18027,-18.63195,-103.1116,152.284,-51.99222,202408271626284021
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.71005,21.9696,71.63239,-18.90372,-101.9665,152.6678,-51.91316,202408271626284280
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.71005,21.9696,71.63239,-18.90372,-101.9665,152.6678,-51.91316,202408271626284467
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.66064,21.63751,72.13115,-19.21336,-101.0298,153.0625,-51.8361,202408271626284694
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.49825,21.37696,72.23177,-19.33479,-100.9213,153.1201,-51.83295,202408271626284972
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.49825,21.37696,72.23177,-19.33479,-100.9213,153.1201,-51.83295,202408271626285177
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.38082,21.09654,72.24117,-19.38288,-100.9251,153.1251,-51.83456,202408271626285462
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.38082,21.09654,72.24117,-19.38288,-100.9251,153.1251,-51.83456,202408271626285629
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.38082,21.09654,72.24117,-19.38288,-100.9251,153.1251,-51.83456,202408271626285813
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.2795,20.70235,72.31225,-19.41471,-100.8311,153.1356,-51.83414,202408271626285979
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.28628,20.64875,72.37013,-19.41557,-100.6751,153.1595,-51.83283,202408271626286194
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.28628,20.64875,72.37013,-19.41557,-100.6751,153.1595,-51.83283,202408271626286467
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.28336,20.6237,72.46769,-19.46476,-100.4528,153.2196,-51.83147,202408271626286632
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.28336,20.6237,72.46769,-19.46476,-100.4528,153.2196,-51.83147,202408271626286798
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.28962,20.58907,72.63733,-19.54618,-100.0415,153.3266,-51.81438,202408271626286985
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.28962,20.58907,72.63733,-19.54618,-100.0415,153.3266,-51.81438,202408271626287150
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.29564,20.56904,72.82341,-19.62306,-99.58092,153.4607,-51.78778,202408271626287365
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.29605,20.55437,73.02191,-19.74443,-99.06578,153.6446,-51.75006,202408271626287632
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.29988,20.49463,73.28064,-19.91684,-98.46041,153.8572,-51.702,202408271626287903
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.29988,20.49463,73.28064,-19.91684,-98.46041,153.8572,-51.702,202408271626288140
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.30083,20.4164,73.56626,-20.0817,-97.80233,154.1041,-51.65076,202408271626288319
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.29686,20.31384,73.82834,-20.23836,-97.16341,154.3437,-51.59734,202408271626288517
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.29686,20.31384,73.82834,-20.23836,-97.16341,154.3437,-51.59734,202408271626288806
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.29563,20.18353,74.10329,-20.41639,-96.53938,154.5684,-51.53909,202408271626288975
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.29563,20.18353,74.10329,-20.41639,-96.53938,154.5684,-51.53909,202408271626289135
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.28915,20.03607,74.37263,-20.58351,-95.96337,154.8042,-51.48267,202408271626289360
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.28915,20.03607,74.37263,-20.58351,-95.96337,154.8042,-51.48267,202408271626289529
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.28831,19.86773,74.57968,-20.71685,-95.41882,155.0214,-51.4345,202408271626289808
2-Sep,C_HumanVertical,1,Q1FrontUp,-25.28831,19.86773,74.57968,-20.71685,-95.41882,155.0214,-51.4345,202408271626289974
2-Sep,C_HumanVertical,1,Q1FrontUp,-24.66586,19.78043,74.0173,-20.85782,-95.13943,155.1876,-51.42327,202408271626290137
2-Sep,C_HumanVertical,1,Q1FrontUp,-23.75173,19.6052,73.16621,-20.91708,-94.89545,155.2951,-51.41768,202408271626290304
2-Sep,C_HumanVertical,1,Q1FrontUp,-23.75173,19.6052,73.16621,-20.91708,-94.89545,155.2951,-51.41768,202408271626290484
2-Sep,C_HumanVertical,1,Q1FrontUp,-22.68969,19.51047,72.2774,-21.05733,-94.64806,155.4378,-51.40981,202408271626290706
2-Sep,C_HumanVertical,1,Q1FrontUp,-22.68969,19.51047,72.2774,-21.05733,-94.64806,155.4378,-51.40981,202408271626290866
2-Sep,C_HumanVertical,1,Q1FrontUp,-21.35381,19.41327,71.26004,-21.37563,-94.36937,155.5708,-51.40268,202408271626291132
2-Sep,C_HumanVertical,1,Q1FrontUp,-19.97017,19.38257,70.33561,-21.83523,-94.15461,155.7271,-51.34783,202408271626291304
2-Sep,C_HumanVertical,1,Q1FrontUp,-18.75768,19.44049,69.51494,-22.40464,-94.0262,155.924,-51.24398,202408271626291633
2-Sep,C_HumanVertical,1,Q1FrontUp,-18.75768,19.44049,69.51494,-22.40464,-94.0262,155.924,-51.24398,202408271626291848
2-Sep,C_HumanVertical,1,Q1FrontUp,-17.50647,19.45687,68.65191,-23.04972,-93.83393,156.0645,-51.17372,202408271626292132
2-Sep,C_HumanVertical,1,Q1FrontUp,-17.50647,19.45687,68.65191,-23.04972,-93.83393,156.0645,-51.17372,202408271626292319
2-Sep,C_HumanVertical,1,Q1FrontUp,-16.27794,19.45004,67.82106,-23.72685,-93.60056,156.2067,-51.1106,202408271626292526
2-Sep,C_HumanVertical,1,Q1FrontUp,-15.17916,19.46495,67.05256,-24.44959,-93.36037,156.3486,-51.05561,202408271626292806
2-Sep,C_HumanVertical,1,Q1FrontUp,-14.12316,19.48137,66.34669,-25.17588,-93.13047,156.4646,-51.00967,202408271626293024
2-Sep,C_HumanVertical,1,Q1FrontUp,-13.10922,19.47221,65.69144,-25.90359,-92.93431,156.5725,-50.96739,202408271626293313
2-Sep,C_HumanVertical,1,Q1FrontUp,-12.16156,19.47533,65.02435,-26.61192,-92.71872,156.6604,-50.91695,202408271626293639
2-Sep,C_HumanVertical,1,Q1FrontUp,-11.31694,19.47685,64.46357,-27.38162,-92.52773,156.7541,-50.84956,202408271626294031
2-Sep,C_HumanVertical,1,Q1FrontUp,-10.58525,19.46367,63.98178,-28.10626,-92.31607,156.8305,-50.78633,202408271626294281
2-Sep,C_HumanVertical,1,Q1FrontUp,-10.58525,19.46367,63.98178,-28.10626,-92.31607,156.8305,-50.78633,202408271626294466
2-Sep,C_HumanVertical,1,Q1FrontUp,-9.891884,19.45742,63.51914,-28.82051,-92.09829,156.9032,-50.73341,202408271626294620
2-Sep,C_HumanVertical,1,Q1FrontUp,-9.891884,19.45742,63.51914,-28.82051,-92.09829,156.9032,-50.73341,202408271626294803
2-Sep,C_HumanVertical,1,Q1FrontUp,-9.257558,19.46046,63.07638,-29.47994,-91.90155,156.9816,-50.68213,202408271626294980
2-Sep,C_HumanVertical,1,Q1FrontUp,-9.257558,19.46046,63.07638,-29.47994,-91.90155,156.9816,-50.68213,202408271626295156
2-Sep,C_HumanVertical,1,Q1FrontUp,-9.257558,19.46046,63.07638,-29.47994,-91.90155,156.9816,-50.68213,202408271626295352
2-Sep,C_HumanVertical,1,Q1FrontUp,-7.834593,19.46404,61.98519,-30.77548,-91.46178,157.0492,-50.56965,202408271626295632
2-Sep,C_HumanVertical,1,Q1FrontUp,-7.834593,19.46404,61.98519,-30.77548,-91.46178,157.0492,-50.56965,202408271626295848
2-Sep,C_HumanVertical,1,Q1FrontUp,-7.834593,19.46404,61.98519,-30.77548,-91.46178,157.0492,-50.56965,202408271626296125
2-Sep,C_HumanVertical,1,Q1FrontUp,-6.382858,19.4689,60.88079,-31.99378,-90.93354,157.0957,-50.49877,202408271626296305
2-Sep,C_HumanVertical,1,Q1FrontUp,-6.382858,19.4689,60.88079,-31.99378,-90.93354,157.0957,-50.49877,202408271626296524
2-Sep,C_HumanVertical,1,Q1FrontUp,-5.640726,19.47605,60.32946,-32.58979,-90.66174,157.1219,-50.49873,202408271626296793
2-Sep,C_HumanVertical,1,Q1FrontUp,-4.936758,19.49267,59.77416,-33.18015,-90.33835,157.1666,-50.57027,202408271626297121
2-Sep,C_HumanVertical,1,Q1FrontUp,-4.228474,19.5034,59.20138,-33.78825,-90.026,157.2493,-50.60618,202408271626297283
2-Sep,C_HumanVertical,1,Q1FrontUp,-4.228474,19.5034,59.20138,-33.78825,-90.026,157.2493,-50.60618,202408271626297527
2-Sep,C_HumanVertical,1,Q1FrontUp,-3.492137,19.49742,58.54748,-34.40835,-89.7304,157.4339,-50.60458,202408271626297693
2-Sep,C_HumanVertical,1,Q1FrontUp,-2.774032,19.49454,57.97569,-35.11191,-89.57606,157.6113,-50.52459,202408271626297966
2-Sep,C_HumanVertical,1,Q1FrontUp,-2.774032,19.49454,57.97569,-35.11191,-89.57606,157.6113,-50.52459,202408271626298147
2-Sep,C_HumanVertical,1,Q1FrontUp,-2.112812,19.48981,57.37588,-35.81975,-89.45956,157.7442,-50.41963,202408271626298306
2-Sep,C_HumanVertical,1,Q1FrontUp,-2.112812,19.48981,57.37588,-35.81975,-89.45956,157.7442,-50.41963,202408271626298470
2-Sep,C_HumanVertical,1,Q1FrontUp,-1.387553,19.49139,56.79034,-36.62252,-89.37758,157.8505,-50.24859,202408271626298635
2-Sep,C_HumanVertical,1,Q1FrontUp,-1.387553,19.49139,56.79034,-36.62252,-89.37758,157.8505,-50.24859,202408271626298858
2-Sep,C_HumanVertical,1,Q1FrontUp,-0.7360904,19.50099,56.26604,-37.37266,-89.30516,157.9572,-50.0993,202408271626299024
2-Sep,C_HumanVertical,1,Q1FrontUp,-0.1489564,19.53198,55.84227,-38.14535,-89.25299,158.0484,-49.97055,202408271626299307
2-Sep,C_HumanVertical,1,Q1FrontUp,0.343969,19.55588,55.5187,-38.98177,-89.1955,158.1491,-49.867,202408271626299621
2-Sep,C_HumanVertical,1,Q1FrontUp,0.343969,19.55588,55.5187,-38.98177,-89.1955,158.1491,-49.867,202408271626299810
2-Sep,C_HumanVertical,1,Q1FrontUp,0.8312811,19.58526,55.22328,-39.80317,-89.10722,158.2281,-49.78459,202408271626300017
2-Sep,C_HumanVertical,1,Q1FrontUp,1.283787,19.61428,54.86681,-40.58285,-89.02786,158.3062,-49.71091,202408271626300298
2-Sep,C_HumanVertical,1,Q1FrontUp,1.283787,19.61428,54.86681,-40.58285,-89.02786,158.3062,-49.71091,202408271626300464
2-Sep,C_HumanVertical,1,Q1FrontUp,1.283787,19.61428,54.86681,-40.58285,-89.02786,158.3062,-49.71091,202408271626300671
2-Sep,C_HumanVertical,1,Q1FrontUp,2.347955,19.67313,54.02079,-42.09502,-88.89295,158.4557,-49.59259,202408271626300985
2-Sep,C_HumanVertical,1,Q1FrontUp,2.947116,19.73675,53.5728,-42.81959,-88.83334,158.5191,-49.53549,202408271626301228
2-Sep,C_HumanVertical,1,Q1FrontUp,2.947116,19.73675,53.5728,-42.81959,-88.83334,158.5191,-49.53549,202408271626301485
2-Sep,C_HumanVertical,1,Q1FrontUp,3.571131,19.80648,53.04248,-43.43258,-88.76215,158.5563,-49.48994,202408271626301814
2-Sep,C_HumanVertical,1,Q1FrontUp,4.209744,19.90661,52.56855,-44.02832,-88.69361,158.5988,-49.4472,202408271626301983
2-Sep,C_HumanVertical,1,Q1FrontUp,4.209744,19.90661,52.56855,-44.02832,-88.69361,158.5988,-49.4472,202408271626302187
2-Sep,C_HumanVertical,1,Q1FrontUp,4.888872,20.0438,52.07573,-44.60816,-88.6369,158.6559,-49.36755,202408271626302474
2-Sep,C_HumanVertical,1,Q1FrontUp,5.610482,20.212,51.50632,-45.09943,-88.59958,158.7751,-49.23662,202408271626302655
2-Sep,C_HumanVertical,1,Q1FrontUp,5.610482,20.212,51.50632,-45.09943,-88.59958,158.7751,-49.23662,202408271626302802
2-Sep,C_HumanVertical,1,Q1FrontUp,6.440753,20.38328,50.88074,-45.59052,-88.5836,158.9345,-49.08072,202408271626302980
2-Sep,C_HumanVertical,1,Q1FrontUp,7.229567,20.57406,50.2714,-46.04471,-88.57755,159.073,-48.92367,202408271626303322
2-Sep,C_HumanVertical,1,Q1FrontUp,7.229567,20.57406,50.2714,-46.04471,-88.57755,159.073,-48.92367,202408271626303534
2-Sep,C_HumanVertical,1,Q1FrontUp,7.993545,20.78979,49.75827,-46.52004,-88.57416,159.2205,-48.77588,202408271626303802
2-Sep,C_HumanVertical,1,Q1FrontUp,8.920284,21.04571,49.0332,-46.87488,-88.51991,159.2716,-48.72935,202408271626303971
2-Sep,C_HumanVertical,1,Q1FrontUp,8.920284,21.04571,49.0332,-46.87488,-88.51991,159.2716,-48.72935,202408271626304132
2-Sep,C_HumanVertical,1,Q1FrontUp,9.843606,21.2847,48.27959,-47.20715,-88.46922,159.2872,-48.69558,202408271626304318
2-Sep,C_HumanVertical,1,Q1FrontUp,9.843606,21.2847,48.27959,-47.20715,-88.46922,159.2872,-48.69558,202408271626304483
2-Sep,C_HumanVertical,1,Q1FrontUp,10.70387,21.51399,47.61229,-47.48621,-88.42027,159.2867,-48.6851,202408271626304690
2-Sep,C_HumanVertical,1,Q1FrontUp,11.5645,21.75549,46.91987,-47.75224,-88.31203,159.2834,-48.68423,202408271626304950
2-Sep,C_HumanVertical,1,Q1FrontUp,11.5645,21.75549,46.91987,-47.75224,-88.31203,159.2834,-48.68423,202408271626305131
2-Sep,C_HumanVertical,1,Q1FrontUp,11.5645,21.75549,46.91987,-47.75224,-88.31203,159.2834,-48.68423,202408271626305353
2-Sep,C_HumanVertical,1,Q1FrontUp,13.34702,22.22195,45.396,-48.24554,-88.00587,159.2793,-48.67964,202408271626305646
2-Sep,C_HumanVertical,1,Q1FrontUp,13.34702,22.22195,45.396,-48.24554,-88.00587,159.2793,-48.67964,202408271626305868
2-Sep,C_HumanVertical,1,Q1FrontUp,14.19045,22.44313,44.69813,-48.50318,-87.84531,159.2787,-48.6731,202408271626306131
2-Sep,C_HumanVertical,1,Q1FrontUp,14.95435,22.65116,44.06649,-48.78191,-87.68806,159.2802,-48.66482,202408271626306310
2-Sep,C_HumanVertical,1,Q1FrontUp,15.60105,22.82856,43.52084,-49.11452,-87.54038,159.2794,-48.65213,202408271626306622
2-Sep,C_HumanVertical,1,Q1FrontUp,15.60105,22.82856,43.52084,-49.11452,-87.54038,159.2794,-48.65213,202408271626306801
2-Sep,C_HumanVertical,1,Q1FrontUp,16.04812,23.01194,43.2417,-49.46838,-87.51445,159.2805,-48.63827,202408271626307016
2-Sep,C_HumanVertical,1,Q1FrontUp,16.51843,23.21728,42.96302,-49.80843,-87.49414,159.2813,-48.61689,202408271626307309
2-Sep,C_HumanVertical,1,Q1FrontUp,16.51843,23.21728,42.96302,-49.80843,-87.49414,159.2813,-48.61689,202408271626307477
2-Sep,C_HumanVertical,1,Q1FrontUp,16.92964,23.38381,42.66223,-50.13669,-87.46937,159.2809,-48.58825,202408271626307627
2-Sep,C_HumanVertical,1,Q1FrontUp,16.92964,23.38381,42.66223,-50.13669,-87.46937,159.2809,-48.58825,202408271626307808
2-Sep,C_HumanVertical,1,Q1FrontUp,17.25459,23.57545,42.44242,-50.45202,-87.46799,159.2805,-48.57345,202408271626308025
2-Sep,C_HumanVertical,1,Q1FrontUp,17.61625,23.77062,42.1515,-50.77605,-87.46454,159.2811,-48.56112,202408271626308301
2-Sep,C_HumanVertical,1,Q1FrontUp,17.61625,23.77062,42.1515,-50.77605,-87.46454,159.2811,-48.56112,202408271626308523
2-Sep,C_HumanVertical,1,Q1FrontUp,18.0451,23.96984,41.77906,-51.02413,-87.46308,159.2793,-48.55277,202408271626308805
2-Sep,C_HumanVertical,1,Q1FrontUp,18.47746,24.18809,41.38696,-51.24204,-87.45259,159.2785,-48.53593,202408271626308965
2-Sep,C_HumanVertical,1,Q1FrontUp,18.47746,24.18809,41.38696,-51.24204,-87.45259,159.2785,-48.53593,202408271626309170
2-Sep,C_HumanVertical,1,Q1FrontUp,18.89006,24.40189,41.00349,-51.47242,-87.43369,159.2674,-48.52475,202408271626309475
2-Sep,C_HumanVertical,1,Q1FrontUp,19.2767,24.61371,40.65238,-51.71241,-87.40907,159.2359,-48.52515,202408271626309632
2-Sep,C_HumanVertical,1,Q1FrontUp,19.2767,24.61371,40.65238,-51.71241,-87.40907,159.2359,-48.52515,202408271626309814
2-Sep,C_HumanVertical,1,Q1FrontUp,19.65355,24.83749,40.35172,-51.94141,-87.40591,159.2137,-48.52482,202408271626310051
2-Sep,C_HumanVertical,1,Q1FrontUp,19.98728,25.04344,40.06647,-52.21706,-87.40488,159.2006,-48.51946,202408271626310317
2-Sep,C_HumanVertical,1,Q1FrontUp,19.98728,25.04344,40.06647,-52.21706,-87.40488,159.2006,-48.51946,202408271626310485
2-Sep,C_HumanVertical,1,Q1FrontUp,20.28496,25.22067,39.79036,-52.5064,-87.40494,159.2005,-48.49753,202408271626310632
2-Sep,C_HumanVertical,1,Q1FrontUp,20.28496,25.22067,39.79036,-52.5064,-87.40494,159.2005,-48.49753,202408271626310809
