ParticipantID,Condition,Trial,PostureID,J1,J2,J3,J4,J5,J6,J7,Timestamp,
2-16,A_Baseline,1,Q3FrontDown,-26.00948,12.92879,66.16743,-23.84763,-93.9099,146.2001,-56.63563,202408231410262749,
2-16,A_Baseline,1,Q3FrontDown,-26.0109,12.92883,66.17039,-23.84775,-93.90987,146.2001,-56.63574,202408231410263183,
2-16,A_Baseline,1,Q3FrontDown,-26.02312,12.92881,66.18111,-23.84789,-93.91003,146.2002,-56.63562,202408231410263493,
2-16,A_Baseline,1,Q3FrontDown,-26.05279,12.92872,66.20887,-23.8479,-93.91081,146.2004,-56.63548,202408231410263807,
2-16,A_Baseline,1,Q3FrontDown,-26.05279,12.92872,66.20887,-23.8479,-93.91081,146.2004,-56.63548,202408231410263994,
2-16,A_Baseline,1,Q3FrontDown,-26.22204,12.9255,66.37437,-23.87649,-94.01061,146.2023,-56.63443,202408231410264369,
2-16,A_Baseline,1,Q3FrontDown,-26.8693,12.89307,66.88146,-24.05745,-94.22827,146.2024,-56.62171,202408231410264662,
2-16,A_Baseline,1,Q3FrontDown,-27.51513,12.88751,67.3008,-24.18387,-94.42332,146.2016,-56.61178,202408231410264913,
2-16,A_Baseline,1,Q3FrontDown,-27.51513,12.88751,67.3008,-24.18387,-94.42332,146.2016,-56.61178,202408231410265083,
2-16,A_Baseline,1,Q3FrontDown,-28.73209,12.91309,67.97208,-24.32784,-94.80566,146.1996,-56.60048,202408231410265471,
2-16,A_Baseline,1,Q3FrontDown,-28.73209,12.91309,67.97208,-24.32784,-94.80566,146.1996,-56.60048,202408231410265610,
2-16,A_Baseline,1,Q3FrontDown,-28.73209,12.91309,67.97208,-24.32784,-94.80566,146.1996,-56.60048,202408231410265914,
2-16,A_Baseline,1,Q3FrontDown,-29.32208,12.93124,68.25935,-24.35266,-95.00315,146.1996,-56.59438,202408231410266076,
2-16,A_Baseline,1,Q3FrontDown,-29.84248,12.95014,68.50146,-24.40104,-95.19016,146.1992,-56.58984,202408231410266260,
2-16,A_Baseline,1,Q3FrontDown,-29.84248,12.95014,68.50146,-24.40104,-95.19016,146.1992,-56.58984,202408231410266426,
2-16,A_Baseline,1,Q3FrontDown,-30.29379,12.98311,68.71897,-24.45074,-95.34348,146.1992,-56.58421,202408231410266594,
2-16,A_Baseline,1,Q3FrontDown,-30.73867,13.01689,68.94625,-24.49923,-95.4676,146.1987,-56.58229,202408231410266804,
2-16,A_Baseline,1,Q3FrontDown,-31.12915,13.05323,69.13894,-24.53789,-95.59618,146.1986,-56.58071,202408231410267093,
2-16,A_Baseline,1,Q3FrontDown,-31.48294,13.07505,69.29391,-24.57117,-95.72494,146.1987,-56.58014,202408231410267414,
2-16,A_Baseline,1,Q3FrontDown,-31.48294,13.07505,69.29391,-24.57117,-95.72494,146.1987,-56.58014,202408231410267581,
